id,created_at,text
1260778087366697000,Thu May 14 03:44:54 +0000 2020,Join #Amul Facebook Live at 3:30 pm today for #SimpleHomemadeRecipes by Chef Swapnayan Das, Faculty, Institute of H… https://t.co/OXCFnngbrr
1260777678442987500,Thu May 14 03:43:17 +0000 2020,Join #Amul Facebook Live at 12:30 pm today for #SimpleHomemadeRecipes by Suresh Chinnaswamy, Managing Director, Sam… https://t.co/eigVjdKFxN
1260775815320604700,Thu May 14 03:35:53 +0000 2020,Join #Amul Facebook Live at 11 pm today for #MidnightSnacking by Chef Shaiby, Founder, Cookholics' by Shaiby, Surat… https://t.co/Y1hdGmZzcN
1260774865050755000,Thu May 14 03:32:06 +0000 2020,Join #Amul Facebook Live at 7 pm today for   #SimpleHomemadeRecipes by Ankur Chawla, Sommelier/Beverage expert, Del… https://t.co/UfuFstw0tC
1260774363642630100,Thu May 14 03:30:07 +0000 2020,Join #Amul Facebook Live at 6 pm today for   #SimpleHomemadeRecipes by Chef Shiva Rao, Executive Chef, Railway offi… https://t.co/RzVDzxBh3B
1260773973744328700,Thu May 14 03:28:34 +0000 2020,Join #Amul Facebook Live at 5 pm today for   #SimpleHomemadeRecipes by Chef Gaurav Chawla, Corporate Executive Chef… https://t.co/ICOmoFoGSQ
1260773702729433000,Thu May 14 03:27:29 +0000 2020,Join #Amul Facebook Live at 4 pm today for   #SimpleHomemadeRecipes by Chef Azad Mohammed, Executive Chef, Chopstic… https://t.co/MKimEVHy1W
1260773041321230300,Thu May 14 03:24:51 +0000 2020,Join #Amul Facebook Live at 3 pm today for   #SimpleHomemadeRecipes by Chef Vaibhav Bhargava, Head Chef Mic drop re… https://t.co/RdcXlzaU1k
1260772482551894000,Thu May 14 03:22:38 +0000 2020,Join #Amul Facebook Live at 2 pm today for   #SimpleHomemadeRecipes by Chef Balendra Singh, Director/ The Pastry Ch… https://t.co/LUZwqOSM02
1260771872318410800,Thu May 14 03:20:13 +0000 2020,Join #Amul Facebook Live at 1 pm today for   #SimpleHomemadeRecipes by Chef Rajinder Sareen, Executive Chef, Double… https://t.co/SZdhvFZNoK
1260771363192701000,Thu May 14 03:18:11 +0000 2020,Join #Amul Facebook Live at 12 pm today for   #SimpleHomemadeRecipes by Chef Gurmeet S Grover, Founder, Chef's Forn… https://t.co/gTnE3LtT8e
1260571196057321500,Wed May 13 14:02:48 +0000 2020,RT @Rssamul: One  more distribution innovation by @Amul_Coop during lockdown in Mumbai is delivering health and happiness at your doorstep…
1260564479571566600,Wed May 13 13:36:06 +0000 2020,#Amul Topical: Govt’s economic support to tackle impact of CoVid... https://t.co/g1opT9AYlC
