id,created_at,text
1259868281847963600,Mon May 11 15:29:40 +0000 2020,@BhadaniPradeep Sir, you may visit- https://t.co/tBIxzoORJZ to check if you're eligible for a refund. ~Kritika
1259867804733300700,Mon May 11 15:27:46 +0000 2020,@kmbarun Sir, as you're aware that the flights are suspended till 17th May. We're waiting for guidelines from relev… https://t.co/uS9Jc9zpLT
1259866817830371300,Mon May 11 15:23:51 +0000 2020,@Shivi_coolz Currently, our flights are suspended till 17th May only. Since the situation is evolving day by day, b… https://t.co/FuQxCAvbGs
1259866209232683000,Mon May 11 15:21:26 +0000 2020,@Avinash75442351 Sir, a full refund is applicable only if the booking is made between 25th March- 14th April for tr… https://t.co/YIG1bstbeS
1259866098247200800,Mon May 11 15:20:59 +0000 2020,@Prashan78998368 Your refund has been processed from our end into your travel agency's account, the amount will be… https://t.co/DMfnjd9egj
1259863933436850200,Mon May 11 15:12:23 +0000 2020,@SalujaRajdeep Do let us know once it is done we will waive off the rescheduling fee for you. However, if you wish… https://t.co/8VsLAz6MPc
1259863930572116000,Mon May 11 15:12:22 +0000 2020,@SalujaRajdeep For any rescheduling in your booking (till 30th September'20), there will be no charges except for t… https://t.co/d4g9IujH6k
1259859945333428200,Mon May 11 14:56:32 +0000 2020,@Saurabh231280 Do let us know once it is done we will waive off the rescheduling fee for you. However, if you wish… https://t.co/sdTeVaaFTJ
1259859941881516000,Mon May 11 14:56:31 +0000 2020,@Saurabh231280 For any rescheduling in your booking (till 30th September'20), there will be no charges except for t… https://t.co/gC3VBPyIrW
1259859391089651700,Mon May 11 14:54:20 +0000 2020,@AKr6393 Hi, a full refund is applicable only if the booking is made between 25th March- 14th April for travel from… https://t.co/sfcDePQKrh
1259859041309921300,Mon May 11 14:52:57 +0000 2020,@RameshVisvanat3 Sir, as checked, a credit shell is created under the given PNR. Please note to be eligible for a f… https://t.co/ltoEuwfsjX
1259858966957473800,Mon May 11 14:52:39 +0000 2020,@Sd2106Vivek A credit shell has been initiated for the full amount of your booking. You may now claim the same from… https://t.co/s5P9JSxNlp
1259858559279431700,Mon May 11 14:51:02 +0000 2020,@MittalSugandha Sir, as you're aware that the flights are suspended till 17th May. We're waiting for guidelines fro… https://t.co/cKcA2zOoYv
1259857926627393500,Mon May 11 14:48:31 +0000 2020,@manishrai207 Sir, as checked, a credit shell is created under the given PNR. Please note to be eligible for a full… https://t.co/oRy14vGSFS
1259857278313869300,Mon May 11 14:45:56 +0000 2020,@RafiqAzmi10 Please allow us a while to get this checked and get back to you.  ~Siddhi
1259855675355811800,Mon May 11 14:39:34 +0000 2020,@JaisheelR You can view your credit shell balance on your itinerary. Just visit https://t.co/Mj1tZ006Ne ➡️ Edit Boo… https://t.co/Qo99xei8y6
1259855004166434800,Mon May 11 14:36:54 +0000 2020,@RamanDe99727742 The refund was processed on 24th March. ~Keshav
1259854887308968000,Mon May 11 14:36:26 +0000 2020,@dipmukherjeeya1 Sir, to check your PNR and flight status, please visit https://t.co/TQCzzyjLr2. Thank you. ~Pankaj
1259854461083811800,Mon May 11 14:34:45 +0000 2020,@utsavagarwl Sir, you may visit- https://t.co/tBIxzp6t8z to check if you're eligible for a refund. ~Kritika
1259854246398353400,Mon May 11 14:33:53 +0000 2020,@praveen151086 Sir, could you please share the Passenger's name, registered contact number and email ID via DM so w… https://t.co/2t7HMY0Lsv
1259852950761091000,Mon May 11 14:28:45 +0000 2020,@AmitTiwary22 Your refund has been processed from our end into your travel agency's account, the amount will be cre… https://t.co/JiUuHq1O7O
1259852879189487600,Mon May 11 14:28:27 +0000 2020,@Ghar_EkSapna Sir, please visit  https://t.co/Ob1aABMiBS to raise a refund request. If you're eligible for a refund… https://t.co/sEUegWxPhK
1259852839742038000,Mon May 11 14:28:18 +0000 2020,@mayank2cool Sir, a credit shell has already been made for your booking for INR 7364/- and the rest amount has been… https://t.co/THcdNQffQP
1259852804056928300,Mon May 11 14:28:10 +0000 2020,@anurag95 Sir, please visit  https://t.co/Ob1aABMiBS to raise a refund request. If you're eligible for a refund, th… https://t.co/zWQL5ppqAU
1259852635194232800,Mon May 11 14:27:29 +0000 2020,@vinaygkp01 A full refund is applicable only if the booking is made between 25th March- 14th April for travel durin… https://t.co/DJASFwTkiY
1259852560124559400,Mon May 11 14:27:11 +0000 2020,@SubodhM64104077 Please allow us some time to get this checked. ~ Pankaj
1259852122398523400,Mon May 11 14:25:27 +0000 2020,@realindraneel Sir, you may visit- https://t.co/tBIxzp6t8z to check if you're eligible for a refund. ~Kritika
1259851522931921000,Mon May 11 14:23:04 +0000 2020,@ShuvadipManna2 Sir, we've processed full refund for the mentioned booking and the amount will be credited in 3 wee… https://t.co/zNRvfCfrxO
1259851399896223700,Mon May 11 14:22:35 +0000 2020,@Rahul91658 Sir, the credit shell is name restricted. However, destination and date can be anything of your choice.… https://t.co/LtgZuoFhue
1259850784570826800,Mon May 11 14:20:08 +0000 2020,@alokpaul07 Sir, please visit https://t.co/uhUn2UfDpO. If you're eligible for a refund, the system will automatical… https://t.co/y9hlGg4whp
1259850631243870200,Mon May 11 14:19:32 +0000 2020,@shreyraj14 Your refund has been processed from our end into your travel agency's account, the amount will be credi… https://t.co/buV8O02O7p
1259850412917690400,Mon May 11 14:18:39 +0000 2020,@Gauravg0025 You can view it here https://t.co/HwzvXEKZBk. Stay safe. ~Pankaj
1259850347146875000,Mon May 11 14:18:24 +0000 2020,@AJAYKUM74720069 Sir, as checked, a credit shell is created under the given PNR. You may get in touch with your age… https://t.co/UD3qULiJkW
1259850299264716800,Mon May 11 14:18:12 +0000 2020,It has been our endeavour to continuously raise the bar and provide our customers with more productive and tailor-m… https://t.co/onJlvYxjnW
1259850190988738600,Mon May 11 14:17:47 +0000 2020,@KirtiGa41756263 Ma'am, a full refund is applicable only if the booking is made between 25th March- 14th April for… https://t.co/JNn1efKcTu
1259849772346859500,Mon May 11 14:16:07 +0000 2020,@KunalSingh_08 Sir, we've processed full refund for the mentioned booking and the amount will be credited in 3 week… https://t.co/oEhiraNBiN
1259849406515482600,Mon May 11 14:14:40 +0000 2020,@kapilmunot As checked a full refund has been initiated from our end on 4th May, the refund will be processed in 3… https://t.co/KYVjsYQqVb
1259848672013156400,Mon May 11 14:11:44 +0000 2020,@Manashri1 As per the directives received, we are offering a full refund for reservations made between 25th March t… https://t.co/5GyN5RG3O0
1259848659644137500,Mon May 11 14:11:41 +0000 2020,@rajinbound Sir, as of now, we are offering credit shell for bookings till 17th May. However, you may reschedule yo… https://t.co/i6107zY9gx
1259848475052781600,Mon May 11 14:10:57 +0000 2020,@ththegde The passengers are eligible for a Credit Shell regarding the return flight as well. Please confirm if you… https://t.co/Na8dHd6XZ4
1259848238787629000,Mon May 11 14:10:01 +0000 2020,@SudharshanMajji Please share the passenger's name, registered contact number and email ID via DM so we may assist… https://t.co/dW4kFrLKaS
1259847965000241200,Mon May 11 14:08:56 +0000 2020,@sanu54789 Please contact the travel agency regarding it. ~Keshav
1259847483376701400,Mon May 11 14:07:01 +0000 2020,@praveen151086 We've replied to your DM. ~Keshav
1259847386786148400,Mon May 11 14:06:38 +0000 2020,@mayankdwivedi The balance amount has been processed in the form of a refund to your travel agency. You may claim t… https://t.co/gQm6FAZk8F
1259846732508270600,Mon May 11 14:04:02 +0000 2020,@suthar_bardwa Sir, a full refund is applicable only if the booking is made between 25th March- 14th April for trav… https://t.co/oLQa6kbVjM
1259845631264329700,Mon May 11 13:59:39 +0000 2020,@akkutron Currently, our flights are suspended till 17th May only. Since the situation is evolving day by day, best… https://t.co/qLgBank3Am
1259845479497597000,Mon May 11 13:59:03 +0000 2020,@Jennie56211852 Ma'am, please visit  https://t.co/Ob1aABMiBS to raise a refund request. If you're eligible for a re… https://t.co/RkLnmUT87u
1259845408030896000,Mon May 11 13:58:46 +0000 2020,@miglaniabhishek Sir, your flight on 15 July is as per the schedule as of now. We've sent the itinerary to the regi… https://t.co/Afbq1cD3BR
1259845277952901000,Mon May 11 13:58:15 +0000 2020,@SudipPatra12 Sir, a full refund is applicable only if the booking is made between 25th March- 14th April for trave… https://t.co/a6AJ57dh5r
1259844767007084500,Mon May 11 13:56:13 +0000 2020,@MonikaS25810783 Sir, please visit https://t.co/uhUn2UfDpO. If you're eligible for a refund, the system will automa… https://t.co/fK2o1SjjPm
1259844507614564400,Mon May 11 13:55:12 +0000 2020,@RParsatwar We've sent you a direct message, please check. ~Keshav
1259843652702126000,Mon May 11 13:51:48 +0000 2020,@DrPawankPande Sir, since you had made the booking under a travel agency/online portal, you need to reach out only… https://t.co/ROoDJxCy7P
1259843603519754200,Mon May 11 13:51:36 +0000 2020,@omprakashgiri17 Mr Giri, your amount is converted into credit shell and linked to your PNR. Please get in touch wi… https://t.co/I2Wzidt3Qt
1259843168205525000,Mon May 11 13:49:52 +0000 2020,@Annu_kap Sir, we've processed full refund for the mentioned booking and the amount will be credited in 3 weeks. Re… https://t.co/PXaL33cK5G
1259843047124340700,Mon May 11 13:49:23 +0000 2020,@ajiteshsingh24 Sir, we've processed a full refund for the mentioned booking and the amount will be credited in 3 w… https://t.co/5ha5S5urhI
1259842779464728600,Mon May 11 13:48:20 +0000 2020,@YogeshPahari Sir, the convenience fee is a transaction charge taken on behalf of the bank and is non-refundable as… https://t.co/qsd0PGGI6f
1259842571641241600,Mon May 11 13:47:30 +0000 2020,@Its_Mustafiz Sir, as checked the amount is already converted in credit shell. Please visit https://t.co/NBfJSG6O95 for details. ~Prahlad
1259842426170114000,Mon May 11 13:46:55 +0000 2020,@Arkomaxout Sir, since the situation is evolving day by day, the best is to monitor our website to get the most upd… https://t.co/FztWmF1qQ6
1259842293349134300,Mon May 11 13:46:24 +0000 2020,@Manjari607 Sir, as you're aware that the flights are suspended till 17th May. We're waiting for guidelines from re… https://t.co/Q85vg3f5h3
1259841747984748500,Mon May 11 13:44:14 +0000 2020,@AnmolSe14284501 Sir, as checked, a credit shell is created under the given PNR. Please note to be eligible for a f… https://t.co/7l7ImtEbmZ
1259841194911244300,Mon May 11 13:42:02 +0000 2020,@RitulSingh10 Ma'am, as per the directives received, we are offering full refund for reservations made between 25th… https://t.co/CS5fJU89Jk
1259840582291198000,Mon May 11 13:39:36 +0000 2020,@sushil87verma Sir, you may reschedule by click on https://t.co/wovzjBTuQ3 up to 2 hrs prior to the departure and a… https://t.co/rVtEomo8bl
1259839646932091000,Mon May 11 13:35:53 +0000 2020,@Rajeev84_jha Sir, we are offering a full refund only for reservations which fulfill both criteria - booking made f… https://t.co/ltBrCob0Kf
1259839020571426800,Mon May 11 13:33:23 +0000 2020,@KamleshDevasi3 Sir, as per the directives received, we are offering full refund for reservations made between 25th… https://t.co/xJ82Laq9eP
1259838060688277500,Mon May 11 13:29:34 +0000 2020,@GargiGovil Sir, Please note to be eligible for a full refund, both the criteria for Booking date (25th March - 14t… https://t.co/riY4GcfVxb
1259838020343251000,Mon May 11 13:29:25 +0000 2020,@navinmahtani Sir, as your reservation was made before 25th Mar, a credit shell has made been for the complete amou… https://t.co/tCcIuxqckz
1259837914944614400,Mon May 11 13:29:00 +0000 2020,@RamanDe99727742 Sir, the refund has been already processed from our end to the same mode of payment. You may get i… https://t.co/IhUeFBUICM
1259837729262768000,Mon May 11 13:28:15 +0000 2020,@sarveshagrawal4 Sir, please share your PNR number so we may assist you. ~Prahlad
1259837681422516200,Mon May 11 13:28:04 +0000 2020,@DineshP42336704 Sir, we've processed full refund for the mentioned booking and the amount will be credited in 3 we… https://t.co/8c0pv82wTG
1259837429202198500,Mon May 11 13:27:04 +0000 2020,@SachinRaghav28 Sir, as checked, a credit shell is created under the given PNR. Please note to be eligible for a fu… https://t.co/YzA8dHW9NJ
1259835920418668500,Mon May 11 13:21:04 +0000 2020,@Avinash13957891 Sir, you may visit https://t.co/uhUn2TY21e. If you're eligible for a refund, the system will autom… https://t.co/FEGDmnKTq8
1259834657891397600,Mon May 11 13:16:03 +0000 2020,@sandeepananda Sir, please visit https://t.co/uhUn2UfDpO. If you're eligible for a refund, the system will automati… https://t.co/GhDBYTkyeI
1259834148748882000,Mon May 11 13:14:02 +0000 2020,@thundershiv Sir please share the correct PNR via DM so we may check. ~Keshav  https://t.co/xcJPAix5sK
1259834096324186000,Mon May 11 13:13:49 +0000 2020,@CMG_AjitChauhan Sir, as your reservation was made before 25th Mar, a credit shell has made been for the complete a… https://t.co/kM0xrkvhHT
1259833367391961000,Mon May 11 13:10:56 +0000 2020,@Santhos63767870 Currently, our flights are suspended till 17th May only. Since the situation is evolving day by da… https://t.co/fgYsyJRGLt
1259832738657366000,Mon May 11 13:08:26 +0000 2020,@AbhayanandBhai Sir, the refund has been initiated from our end towards your agency account, please contact them to… https://t.co/eR15S00Q4c
1259832726837801000,Mon May 11 13:08:23 +0000 2020,@aashu_khatri Sir, as per the directives received, we're offering full refund only for reservations which fulfill b… https://t.co/zUKW25cnRX
1259831403140665300,Mon May 11 13:03:07 +0000 2020,@SaniyaNaqvi2 Ma'am, a full refund is applicable only if the booking is made between 25th March- 14th April for tra… https://t.co/asnpPG85nz
1259830747432509400,Mon May 11 13:00:31 +0000 2020,@863b7e9eed0941c Sir, we are now offering a full refund only for reservations which fulfill both criteria - booking… https://t.co/4IMkshjyUD
1259828408122355700,Mon May 11 12:51:13 +0000 2020,@sachinpriya Sir, we are now offering a full refund only for reservations which fulfill both criteria - booking mad… https://t.co/cNW9sW5yYU
1259827927350313000,Mon May 11 12:49:19 +0000 2020,@RaRajraj650 Sir, we're offering a full refund only for reservations which fulfill both criteria - booking made fro… https://t.co/J8gnyCBaUL
1259825381252554800,Mon May 11 12:39:11 +0000 2020,@QasimTalajawala Sir, we're offering a full refund only for reservations which fulfill both criteria - booking made… https://t.co/VRK82ByNnZ
1259823436639002600,Mon May 11 12:31:28 +0000 2020,@lazzuu Sir, the full refund was processed on April 26th towards the primary travel agency account. The amount will… https://t.co/NVvcLFDTB1
