id,created_at,text
1258941652917518300,Sat May 09 02:07:34 +0000 2020,Fue una #LOCURA el lanzamiento de #COLEGIO!!! Muchísimas gracias por recibir nuestra música con el mismo cariño con… https://t.co/x7VBzwwRtP
1258778691292758000,Fri May 08 15:20:01 +0000 2020,WASHH!!! Esta semana somos portada de VIVA LATINO con #LOCURA junto a @sebastianyatra vayan a escuchar nuestro NUEV… https://t.co/n4vbDuTvZK
1258579953538470000,Fri May 08 02:10:18 +0000 2020,@sebastianyatra 🤣🤣🤣🤣 Que les pareció el vídeo de #Locura ?? (LINK IN BIO) YA SALIÓ!! NUEVO ÁLBUM #Colegio 📚 @ Los A… https://t.co/uD521bDj1v
1258527399781658600,Thu May 07 22:41:29 +0000 2020,NUEVO ÁLBUM #Colegio, ya disponible en todas las plataformas digitales!! Muchas gracias a todos por el apoyo ♥️♥️… https://t.co/9ihYUvUIWS
1258439148484137000,Thu May 07 16:50:48 +0000 2020,HOY sale #Locura y #Colegio 📚!! Nos vemos junto a @sebastianyatra a las 4:30 pm (Hora Colombia) en YouTube! LINK IN… https://t.co/wA5iJfQ5Df
1258215671877468200,Thu May 07 02:02:47 +0000 2020,Bien PENDIENTES 😏😏 !! #Colegio #Locura @sebastianyatra @ Pasadena, California https://t.co/roR9N3vlpF
1257855410897330200,Wed May 06 02:11:14 +0000 2020,Solo faltan 2 días para #Locura #Colegio 📚 @ Los Angeles, California https://t.co/yAW3cfcZJc
1257746801043681300,Tue May 05 18:59:39 +0000 2020,Solo 2 días ✌🏾 para #LOCURA en nuestro NUEVO ÁLBUM #Colegio!! @sebastianyatra https://t.co/WTZ3Y1fRBm
1257129338299875300,Mon May 04 02:06:05 +0000 2020,Quédate con el que sonría como #Cali sonríe cuando abraza a #Dandee 😁 4 días para #Colegio 📚 7 de Mayo https://t.co/YgL10kHK8P
1256775584627253200,Sun May 03 02:40:23 +0000 2020,5 días para que salga #Colegio 📚 !! @ Los Angeles, California https://t.co/0kTUoV7rIA
1256766274291609600,Sun May 03 02:03:24 +0000 2020,5 días para que salga #Colegio 📚 !! @ Los Angeles, California https://t.co/HdfNMVriWX
1256399858338091000,Sat May 02 01:47:23 +0000 2020,Y pensar que todo esto va a terminar en mi estómago 🤣🤣🤣 ... 🥩🍧🍡🦴🤔 #Cali #Colegio 📚 @ Los Angeles, California https://t.co/7MSJTlHypA
1256246688328622000,Fri May 01 15:38:45 +0000 2020,RT @UMArgentina: ¿Qué canciones recomendaría @Calidandee de @AntonioJSMazuec? Lo sabremos hoy desde las 2PM en el Listening Party! #Favorit…
1255952389712089000,Thu Apr 30 20:09:18 +0000 2020,#FelizDiaDeLosNiños con el #ColegioChallenge retamos a @sebastianyatra @mikebahia @dimpiso21 @lorduypiso21… https://t.co/NveLsMJPzw
1255667088540172300,Thu Apr 30 01:15:37 +0000 2020,Un adelanto de #Locura con @sebastianyatra 💥!! Solo 7 días para que salga #Colegio 📚 https://t.co/mqM9Pe1uK2
1255309785014177800,Wed Apr 29 01:35:49 +0000 2020,Este 7 de Mayo lanzamos #LOCURA junto a @sebastianyatra 💥 disponible en nuestro nuevo álbum #Colegio 📚 . No olviden… https://t.co/lVb92vcOr8
1254953629213229000,Tue Apr 28 02:00:35 +0000 2020,Cuál es tu favorita?? #TequilaSunrise #VoyPorTi #BorrachoDeAmor #TuNombre 🎶 #Colegio 📚 https://t.co/0BgS8p1lbU
1254594118589669400,Mon Apr 27 02:12:01 +0000 2020,10 días para que salga #Colegio 📚 #legday #CaliyelDandee #ColegioChallenge @ Pasadena, California https://t.co/C1QPWtu6Nw
1253869027778269200,Sat Apr 25 02:10:46 +0000 2020,#Colegio 📚 7 de Mayo @ Boulder City, Nevada https://t.co/Q8xZXEuBJm
1253503958083084300,Fri Apr 24 02:00:07 +0000 2020,07.05.20 #Colegio 📚 @ Miami, Florida https://t.co/XHJlGOEvSk
1253143736827117600,Thu Apr 23 02:08:43 +0000 2020,Amarte 🪐 05.07.20 .. Nuestro nuevo álbum #Colegio sale el 7 de Mayo 📚 @ Santa Monica, California https://t.co/Bs1kg9dbNx
1252418459050274800,Tue Apr 21 02:06:44 +0000 2020,Ahora #Dandee en el #Colegio 📚. Sigan mencionándonos en sus fotos del #ColegioChallenge para verlos !! 👀👀 @ Cali, C… https://t.co/vDNsAKfG0R
1252055008209559600,Mon Apr 20 02:02:30 +0000 2020,Cali en el #Colegio ! Ahora queremos verlos a ustedes con una foto en su uniforme #ColegioChallenge 📚 No olviden me… https://t.co/yLUu8M5nyl
1251934797028417500,Sun Apr 19 18:04:50 +0000 2020,RT @davidbisbal: Gracias Mauricio eres un maquina!!!! @Calidandee #SiTuLaQuieresChallenge https://t.co/SkaK9OJ696
