id,created_at,text
1227585944779231200,Wed Feb 12 13:31:11 +0000 2020,First, Do No Harm  https://t.co/rd5uUO9onQ  As regulators look closer at acquisitions they should be extremely wary… https://t.co/9owBCyGATL
1224383840942116900,Mon Feb 03 17:27:10 +0000 2020,Facebook's Platform Opportunity  https://t.co/phlPsW1TTM  Facebook is under pressure from all sides, but that actua… https://t.co/Upv4IMxN9j
1222144925535326200,Tue Jan 28 13:10:31 +0000 2020,The Tragic iPad  https://t.co/MHDOntSC1R  The iPad is 10, and while it remains a useful device, it is ultimately a… https://t.co/H0G7mXrjcR
1217109811898155000,Tue Jan 14 15:42:46 +0000 2020,Visa, Plaid, Networks, and Jobs  https://t.co/HO48z6ahFZ  The history of credit cards helps explain why Plaid is va… https://t.co/owA5Mrlg1q
1214585200904003600,Tue Jan 07 16:30:52 +0000 2020,The End of the Beginning  https://t.co/kuEyX8lS1D  The beginning of technology was about the shift from batched com… https://t.co/6qj3Zp0ppJ
1207277354243874800,Wed Dec 18 12:32:06 +0000 2019,The 2019 Stratechery Year in Review  https://t.co/ojlkzmyFou  The most popular and most important posts on Stratechery in 2019.
1204035113975210000,Mon Dec 09 13:48:35 +0000 2019,A Framework for Regulating Competition on the Internet  https://t.co/0QnAwdj461  Understanding the differences betw… https://t.co/qKwizkt6SV
1201876492151595000,Tue Dec 03 14:51:00 +0000 2019,Portability and Interoperability  https://t.co/dAxFO8mq8b  Data portability is friendly to consumers, but it has ve… https://t.co/NWvce6hvww
1196432865640059000,Mon Nov 18 14:19:58 +0000 2019,@Sakurina Cleaned up the whole section. Thanks
1196430973321150500,Mon Nov 18 14:12:27 +0000 2019,Integration and Monopoly  https://t.co/BtxnAh3PlH  Apple has won through integration, but integration combined with… https://t.co/Ixkb0P09Oz
1194285834888835000,Tue Nov 12 16:08:26 +0000 2019,The Google Squeeze  https://t.co/Jw7ZDGQ2w5  Google, the real Aggregator, is squeezing OTAs, which acted like Aggre… https://t.co/l4vSv4w5pc
1191751055714816000,Tue Nov 05 16:16:08 +0000 2019,Tech and Liberty  https://t.co/WhVbygldvM  The First Amendment is not about a law, but rather a culture — specifica… https://t.co/4bwlsaBF4z
1186302850273403000,Mon Oct 21 15:26:54 +0000 2019,The Internet and the Third Estate  https://t.co/5PMlC7qGdf  Mark Zuckerberg suggested that social media is a "Fifth… https://t.co/gdv2NYUwkF
1184483945888379000,Wed Oct 16 14:59:14 +0000 2019,Google and Ambient Computing  https://t.co/4yyyixcUG5  Google presented a vision of ambient computing that goes bey… https://t.co/Wi8e5HJSss
1181609970954977300,Tue Oct 08 16:39:04 +0000 2019,The China Cultural Clash  https://t.co/4q7oajePr4  The NBA controversy in China highlights a culture clash that bot… https://t.co/ubSxj9oihL
1179047042297061400,Tue Oct 01 14:54:55 +0000 2019,Beachheads and Obstacles  https://t.co/0o0fxE5084  Facebook and Amazon had events on the same day for Oculus and Al… https://t.co/QvC9CVkQCd
1176883485199327200,Wed Sep 25 15:37:42 +0000 2019,Neither, and New: Lessons from Uber and Vision Fund  https://t.co/0fUhPDlgVD  Uber represents something new: a comp… https://t.co/7Elnk1IwR5
1173933297765765000,Tue Sep 17 12:14:43 +0000 2019,Day Two to One Day  https://t.co/iVaOQm34pA  Amazon was showing signs of being a Day Two company, including the all… https://t.co/dOto8mlAVa
1171745975909658600,Wed Sep 11 11:23:05 +0000 2019,The iPhone and Apple's Services Strategy  https://t.co/HYjw7QloIJ  Apple's annual iPhone event may have marked Appl… https://t.co/Y6DnwzDdtH
1168905003953791000,Tue Sep 03 15:14:04 +0000 2019,What Is a Tech Company?  https://t.co/aW9SOd4G0x  The question of "What is a tech company" comes down to how much s… https://t.co/IpPNMtyIpJ
1166348074676973600,Tue Aug 27 13:53:45 +0000 2019,Privacy Fundamentalism  https://t.co/lqFfL2yCgz  The current privacy debate is making things worse by not consideri… https://t.co/pGXo3af1Ie
1163809571145519000,Tue Aug 20 13:46:38 +0000 2019,The WeWork IPO  https://t.co/BDSKg9IbQ7  The WeWork IPO is defined by audaciousness and excess, all of which is dri… https://t.co/CFy3CZloXj
1159085329363529700,Wed Aug 07 12:54:11 +0000 2019,A Framework for Moderation  https://t.co/V72FP8M4N6  The question of what should be moderated, and when, is an incr… https://t.co/DoA8k0EXk9
1149317802165264400,Thu Jul 11 14:01:31 +0000 2019,Shopify and the Power of Platforms  https://t.co/173kE6Tp3P  Platforms are the way to compete with Aggregators; Shopify is a good example
1144580545680236500,Fri Jun 28 12:17:22 +0000 2019,Today’s Daily Update is free to everyone. https://t.co/lfRtXtTn0M
1143528970492813300,Tue Jun 25 14:38:46 +0000 2019,Facebook, Libra, and the Long Game  https://t.co/qEAgYwalcf  Libra is less about an immediate benefit to Facebook,… https://t.co/GjylsQAot5
1138007564124340200,Mon Jun 10 08:58:41 +0000 2019,Tech and Antitrust  https://t.co/hw2M5NnXlV  A review of the potential antitrust cases against Google, Apple, Faceb… https://t.co/DYbeA8NA43
1135958133510033400,Tue Jun 04 17:14:58 +0000 2019,Apple's Audacity  https://t.co/6Nw57mD4uh  This year's WWDC presented an Apple that was finally ready to move past the iPhone.
1130822091949760500,Tue May 21 13:06:11 +0000 2019,China, Leverage, and Values  https://t.co/ZvEwnHMBJk  If there is a new tech cold war, it is one with shots fired o… https://t.co/CVQYs6CWFF
1126194154587844600,Wed May 08 18:36:24 +0000 2019,Apologies for site slowness. It has been fixed.
1126125611427086300,Wed May 08 14:04:02 +0000 2019,Google Fights Back  https://t.co/RijASVnHlr  At Google I/O, Google was the opposite of defensive: the company set o… https://t.co/DZi86Cj5Ri
1123196230975115300,Tue Apr 30 12:03:44 +0000 2019,Microsoft, Slack, Zoom, and the SaaS Opportunity  https://t.co/sAatsCfO5L  The Zoom and Slack IPOs show what Micros… https://t.co/ERowHgJSCB
1120345942664679400,Mon Apr 22 15:17:42 +0000 2019,Uber Questions  https://t.co/ghySAz1crM  Uber's S-1 raises more questions than it answers
1118444131926171600,Wed Apr 17 09:20:35 +0000 2019,Note: I accidentally sent today's Daily Update out to the entire Stratechery mailing list, paid and unpaid. Oops, and you're welcome 😬
1117804902888038400,Mon Apr 15 15:00:31 +0000 2019,Disney and the Future of TV  https://t.co/fdGqb7fkno  TV is moving from a world where distribution dictates busines… https://t.co/YnlylP8spf
1115614122391957500,Tue Apr 09 13:55:08 +0000 2019,A Regulatory Framework for the Internet  https://t.co/lahYow7H15  Regulators need to stop blindly regulating "the I… https://t.co/N9XskQ34fo
1110534396359123000,Tue Mar 26 13:30:07 +0000 2019,Apple's Services Event  https://t.co/QBwZkYBVEk  Apple's Services Event generally made sense, even if most products… https://t.co/sCgCNJYMDD
1105449489211351000,Tue Mar 12 12:44:31 +0000 2019,Where Warren's Wrong  https://t.co/11D3tS1TrC  Warren's proposal is wrong about history, the source of tech company… https://t.co/nhOmTfD9AG
1103629380071260200,Thu Mar 07 12:12:03 +0000 2019,Facebook's Privacy Cake  https://t.co/kN23XuntIY  Mark Zuckerberg's announcement of "A Privacy-Focused Vision for S… https://t.co/aP5RX3pF70
1100407313737740300,Tue Feb 26 14:48:42 +0000 2019,The Value Chain Constraint  https://t.co/EePx5XnrM0  Companies succeed or fail not based on technology but rather a… https://t.co/H7PkIUm6HT
1095685988590833700,Wed Feb 13 14:07:51 +0000 2019,The Cost of Apple News  https://t.co/rEtHe8gUd3  Apple News is primed to offer a subscription bundle, but publisher… https://t.co/qaLDBZCCCL
1093536217482780700,Thu Feb 07 15:45:25 +0000 2019,Spotify's Podcast Aggregation Play  https://t.co/gr59Rm7ojB  Spotify is making a major move into podcasts, where it… https://t.co/D31s3weTsp
1089916973201338400,Mon Jan 28 16:03:50 +0000 2019,The BuzzFeed Lesson  https://t.co/KxqC1rcy09  The lesson of BuzzFeed is that dominant Aggregators like Facebook hav… https://t.co/yNQqRTgN4x
1089873777255604200,Mon Jan 28 13:12:12 +0000 2019,Today's Stratechery article is late due to an unexpected helping-daughter-prepare-for-a-test-that-she-was-very-stressed-about interruption.
1087727411637162000,Tue Jan 22 15:03:18 +0000 2019,Netflix Flexes  https://t.co/9DpUT2ziSo  Netflix is an Aggregator, with a value chain that lets it drive demand, ra… https://t.co/3DBqZPwySG
1084794538583945200,Mon Jan 14 12:49:07 +0000 2019,AWS, MongoDB, and the Economic Realities of Open Source  https://t.co/oelHhdSfy8  Amazon's latest offering highligh… https://t.co/byg00C33Np
1082279726817849300,Mon Jan 07 14:16:09 +0000 2019,Apple's Errors  https://t.co/yQ6KcWmBFE  Apple's management made three errors that led to a revenue warning; those… https://t.co/5p1XU7C7yt
1075356471733379100,Wed Dec 19 11:45:36 +0000 2018,The 2018 Stratechery Year in Review  https://t.co/o96Oo9j7vH  The most popular and most important posts on Stratechery in 2018
1072867259100459000,Wed Dec 12 14:54:22 +0000 2018,The State of Technology at the End of 2018  https://t.co/66xihKkocW  The State of Technology, at least in the enter… https://t.co/Hd4to5ep3a
1069930180213334000,Tue Dec 04 12:23:27 +0000 2018,Aggregators and Jobs-to-be-Done  https://t.co/m7btJKz4vu  Uber should buy a scooter company, because aggregators su… https://t.co/cXWGIQgPqc
1068151348510617600,Thu Nov 29 14:35:01 +0000 2018,Stratechery Merchandise  https://t.co/dgxJgpN7rm  Buy Stratechery t-shirts, polos, hoodies, mugs, pins, stickers, a… https://t.co/yRNJHASuIe
1067410763260735500,Tue Nov 27 13:32:12 +0000 2018,Antitrust, the App Store, and Apple  https://t.co/s3mXqUtr3S  Apple's case before the Supreme Court is about standi… https://t.co/bo4NVlBXMP
1061995716212473900,Mon Nov 12 14:54:44 +0000 2018,The Experience Economy  https://t.co/m7hSTOyGqz  SAP's acquisition of Qualtrics shows how the shift in technology h… https://t.co/vdw3x5CO70
1059417343577784300,Mon Nov 05 12:09:12 +0000 2018,Apple's Social Network  https://t.co/Df74BHOkmk  Apple's decision to stop reporting unit sales is defensible; the c… https://t.co/QtNOCIfcv5
1056908699279618000,Mon Oct 29 14:00:44 +0000 2018,IBM's Old Playbook  https://t.co/DW3GAD3FTs  IBM has bought Red Hat in an attempt to recreate its success in the 90… https://t.co/HN2bbslqMO
1055109528704901100,Wed Oct 24 14:51:29 +0000 2018,The Problem with Virtual Reality  https://t.co/uIbTd5chlS  Virtual reality has always been destined to be less impo… https://t.co/f6h1h7i7ux
1050020092598079500,Wed Oct 10 13:47:53 +0000 2018,The Battle for the Home  https://t.co/7xQ7exZAn9  Amazon, Google, Apple, and Facebook are battling for the home; wh… https://t.co/nyguGWnpfv
1047166917364965400,Tue Oct 02 16:50:23 +0000 2018,Data Factories  https://t.co/LUhyClarAB  Facebook and Google and other advertising businesses are data factories, a… https://t.co/UWKbiVkE14
1044566434204938200,Tue Sep 25 12:36:59 +0000 2018,Instagram's CEO  https://t.co/0oE303XRDa  Kevin Systrom had the title CEO, but the one that built the business — an… https://t.co/dN35XKXJCr
1042061522313207800,Tue Sep 18 14:43:22 +0000 2018,The European Union Versus the Internet  https://t.co/PWZDNlqi4L  The EU is back to regulating tech companies, and g… https://t.co/X5bNWKDfQL
1040198273875603500,Thu Sep 13 11:19:29 +0000 2018,The iPhone Franchise  https://t.co/hKgiaStSUH  The iPhone is a franchise, a product that will make money in well-de… https://t.co/6XnlMJmg8b
1035334573482074100,Fri Aug 31 01:12:52 +0000 2018,[Twitter follower], please add me to your LinkedIn network  https://t.co/iyhPaDWrYn
1034447910182637600,Tue Aug 28 14:29:35 +0000 2018,Uber's Bundles  https://t.co/efD4863rew  Uber's crisis necessitated a new strategy: enter bundles
1029349358158790700,Tue Aug 14 12:49:46 +0000 2018,Facebook's Story Problem — and Opportunity  https://t.co/uEgNMPP1ua  Facebook Stories was a strategic win, but that… https://t.co/mPPfp3zJOT
1027225997467213800,Wed Aug 08 16:12:17 +0000 2018,RT @StratecheryMO: 8-8-2018  *This Daily Update is free*  -Patreon Acquires Memberful -An Interview with Patreon CEO Jack Conte and Memberf…
1023891871343542300,Mon Jul 30 11:23:39 +0000 2018,Facebook Lenses  https://t.co/0ydhCxzFBi  Facebook was down dramatically after its last earnings; to decide if it i… https://t.co/YffxBRBgUT
1019903906611126300,Thu Jul 19 11:16:54 +0000 2018,The European Commission Versus Android  https://t.co/M1pbz2Ceco  Examining the history of Android explains why the… https://t.co/pKOAkrP5vj
1011164958166540300,Mon Jun 25 08:31:27 +0000 2018,Intel and the Danger of Integration  https://t.co/A8YAsXwTg0  Intel is in an increasingly bad position in part beca… https://t.co/TbVqppWTPQ
1008617950906081300,Mon Jun 18 07:50:33 +0000 2018,AT&amp;T, Time Warner, and the Need for Neutrality  https://t.co/cnokRl0VXf  It’s not surprise the government failed to… https://t.co/4o8LmioCiZ
1006164844939116500,Mon Jun 11 13:22:47 +0000 2018,The Scooter Economy  https://t.co/OEMfnp5RRG  Scooters are everywhere, and the use case is amazing. It's not clear… https://t.co/ZF3CwANlqd
1003931928951574500,Tue Jun 05 09:29:58 +0000 2018,The Cost of Developers  https://t.co/6qgGRRe6f9  Microsoft paid a lot for GitHub, because it had to pay directly fo… https://t.co/UlKv3zJ25j
999336766074044400,Wed May 23 17:10:26 +0000 2018,The Bill Gates Line  https://t.co/ljnLRAXrbg  Understanding the differences between aggregators and platforms matte… https://t.co/ARpRoa2PhD
996374628506325000,Tue May 15 12:59:57 +0000 2018,The Moat Map  https://t.co/Ac8a7edEHG  There is a correlation between the degree of supplier differentiation and th… https://t.co/UvKXsf16Bl
994229475209502700,Wed May 09 14:55:53 +0000 2018,Tech's Two Philosophies  https://t.co/MIRms9EjEr  Google and Facebook represent one philosophy, and Microsoft and A… https://t.co/iM2kqt6yDz
991675348671594500,Wed May 02 13:46:42 +0000 2018,Divine Discontent: Disruption's Antidote  https://t.co/sUn4K7vzAB  Apple has long defeated disruption by focusing o… https://t.co/09ZwwX8i4m
989163026505871400,Wed Apr 25 15:23:37 +0000 2018,Open, Closed, and Privacy  https://t.co/xXIczvnRzT  Just as encryption is only viable on closed systems, so it is t… https://t.co/VOLASgS8iJ
985909213623808000,Mon Apr 16 15:54:08 +0000 2018,Zillow, Aggregation, and Integration  https://t.co/XcLgqj5GHq  Zillow fits the description of an aggregator, but it… https://t.co/Dy8FlvIBnd
984073290128932900,Wed Apr 11 14:18:50 +0000 2018,The Facebook Current  https://t.co/zm3o48gP5b  The Senate hearing about Facebook was a bigger deal than it might ha… https://t.co/6CztxVHcLI
980795687121051600,Mon Apr 02 13:14:48 +0000 2018,The End of Windows  https://t.co/I5LLWlY31T  The Windows division no longer exists at Microsoft, marking the end to… https://t.co/ulzeWW2FhT
978626302759415800,Tue Mar 27 13:34:27 +0000 2018,Stratechery 4.0  https://t.co/SRPJYUM0IF  New ways to explore Stratechery, dramatically improved search, and a new logo
975769644484083700,Mon Mar 19 16:23:06 +0000 2018,The Facebook Brand  https://t.co/wzD6zOg6XN  The Facebook brand is, due to Facebook's strategic choices, about not… https://t.co/BJkaZ34Pyw
973524872654540800,Tue Mar 13 11:43:11 +0000 2018,Qualcomm, National Security, and Patents  https://t.co/VE294uLP8p  There was a legitimate national security reason… https://t.co/YZCr5qsJYI
970681966486986800,Mon Mar 05 15:26:29 +0000 2018,Lessons from Spotify  https://t.co/nDeGZ70hAA  Spotify has a marginal cost problem, but while the cause is unique t… https://t.co/WXoosYlger
968146532384976900,Mon Feb 26 15:31:35 +0000 2018,The Dropbox Comp  https://t.co/0CVZ7h2DlD  Dropbox has filed its S-1, but comparisons with Box, Atlassian, and Slac… https://t.co/ajRuXUlO9x
966365192706641900,Wed Feb 21 17:33:10 +0000 2018,The Aggregator Paradox  https://t.co/26AKVj0lUT  Google is winning with AMP and blocking ads in Chrome: both seem b… https://t.co/qzpUxKKBFf
960513340303818800,Mon Feb 05 14:00:00 +0000 2018,Apple’s Middle Age  https://t.co/1RnzfkESWW  For Apple, hitting middle age means a strategy primarily focused on mo… https://t.co/kWk91Rr3m5
958694328414625800,Wed Jan 31 13:31:54 +0000 2018,Amazon Health  https://t.co/4aEkFEXbIQ  Amazon Health doesn't seem like much now, but there are hints it could be t… https://t.co/eAtdJTg3nQ
955804890273476600,Tue Jan 23 14:10:18 +0000 2018,Amazon Go and the Future  https://t.co/fauUrn0gTp  Amazon Go exemplifies how Amazon is building its monopoly in thr… https://t.co/8QFdVUdfWO
953637597057699800,Wed Jan 17 14:38:15 +0000 2018,Facebook's Motivations  https://t.co/SDDIzsp0jj  The impact of Facebook's News Feed changes on the media is far les… https://t.co/Dg1fXVVUDw
950346613838438400,Mon Jan 08 12:41:03 +0000 2018,Meltdown, Spectre, and the State of Technology  https://t.co/HAVlq3UEqi  The vexing nature of Spectre in particular… https://t.co/dsjZEwRzCT
944854735202410500,Sun Dec 24 08:58:18 +0000 2017,Holiday/Vacation Break: Weeks of December 25 and January 1  https://t.co/LULoGxMfJz
943418314201509900,Wed Dec 20 09:50:28 +0000 2017,The 2017 Stratechery Year in Review  https://t.co/nzqLB2e66z  The most popular and most important posts on Stratechery in 2017.
940594689551380500,Tue Dec 12 14:50:24 +0000 2017,Disney and Fox  https://t.co/MJeLg3pRGG  Disney's rumored acquisition of 21st Century Fox is all about competing wi… https://t.co/vrUwWjKnhq
938059797613518800,Tue Dec 05 14:57:38 +0000 2017,The Pollyannish Assumption  https://t.co/dBSrwjQpcr  Moderating user-generated content is hard: it is easier, thoug… https://t.co/MVqGiCXxo0
935833289478127600,Wed Nov 29 11:30:17 +0000 2017,[FREE Daily Update] "Light Touch", Cable, and DSL; The Broadband Tradeoff; The Importance of Antitrust… https://t.co/6aRojueQzt
935586718404698100,Tue Nov 28 19:10:30 +0000 2017,Updated title: Pro-Neutrality, Anti-Title II  This post was previously titled “Why Ajit Pai is Right.” I have chang… https://t.co/YvuEjF3wzC
935554097444413400,Tue Nov 28 17:00:53 +0000 2017,Why Ajit Pai Is Right  https://t.co/Bg1Me5ysxt  Any regulation, including those around net neutrality, should be pu… https://t.co/cLLn0J8EIU
935142428977242100,Mon Nov 27 13:45:03 +0000 2017,Give Stratechery as a Gift  https://t.co/ur4ot6uWYf  The holidays are approaching and Stratechery makes a perfect g… https://t.co/CuFEFWbnoJ
930450980881043500,Tue Nov 14 15:02:55 +0000 2017,Stitch Fix and the Senate  https://t.co/O1n5LnOSxS  Stitch Fix is a perfectly fine company that is a big startup su… https://t.co/Qqc0q3x7va
927565217071898600,Mon Nov 06 15:55:55 +0000 2017,Apple at Its Best  https://t.co/DyfJ7dHJQb  The iPhone X is a reminder that Apple's HW/SW advantage is a durable defense against disruption
925771930052919300,Wed Nov 01 17:10:02 +0000 2017,Tech Goes to Washington  https://t.co/Yj5XEnNUQt  Facebook, Google, and Twitter want the power, even if it means regulation
922484477942579200,Mon Oct 23 15:26:53 +0000 2017,Why Facebook Shouldn't Be Allowed to Buy tbh  https://t.co/SJinRubfGc…  The Instagram and WhatsApp regulatory mistakes shouldn't be repeated
922484016690774000,Mon Oct 23 15:25:03 +0000 2017,Why Facebook Shouldn't Be Allowed to Buy thb  https://t.co/pzvWipMFdx  The Instagram and WhatsApp regulatory mistakes shouldn't be repeated
919960767603994600,Mon Oct 16 16:18:33 +0000 2017,Goodbye Gatekeepers  https://t.co/mEe0mul4N3  The structure that allowed Weinstein to be a predator is disappearing. Good riddance.
915927582175932400,Thu Oct 05 13:12:07 +0000 2017,Google’s Search for the Sweet Spot  https://t.co/qj4DwGCWYU  Google’s AI focus fits the company; is there a market for its hardware?
915223169379606500,Tue Oct 03 14:33:02 +0000 2017,Trustworthy Networking  https://t.co/b0B7F0Ywvg  Building the future means unintended consequences, and Facebook has them in spades
912689579043332100,Tue Sep 26 14:45:27 +0000 2017,Defining Aggregators  https://t.co/cdOd0bQKL8  Specifying what makes an aggregator generally, and how to classify them specifically
912689398637932500,Tue Sep 26 14:44:44 +0000 2017,Books and Blogs  https://t.co/GAlLJLzY5N  The ability to evolve ideas makes books better than blogs (and the business model is better too)
909775646024335400,Mon Sep 18 13:46:31 +0000 2017,The Super-Aggregators and the Russians  https://t.co/lALx8tURWw  Understanding Facebook means understanding Russian ads — and how to fix it
907993281841078300,Wed Sep 13 15:44:02 +0000 2017,The Lessons and Questions of the iPhone X and the iPhone 8  https://t.co/2sAEYSSUsq  The iPhoneX fits Apple; does that leave room for the 8?
905443121084809200,Wed Sep 06 14:50:37 +0000 2017,Everything is Changing; So Should Antitrust  https://t.co/kSBRR47UnY  WPP and Advertising, Reorganized Value Chains, and Antitrust
902165464100495400,Mon Aug 28 13:46:22 +0000 2017,Uber's New CEO  https://t.co/z6bewhkoEE  Uber made a good choice; that able to, despite the dysfunction, shows the company's strength
900403507974373400,Wed Aug 23 17:04:59 +0000 2017,Disney's Choice  https://t.co/kXRATXpd1s  Disney had the luxury of being vertical and horizontal; to succeed in streaming it needs to choose
897112436087509000,Mon Aug 14 15:07:26 +0000 2017,The Uber Dilemma  https://t.co/QeoLgYh3iT  Game theory explains why Benchmark is risking its reputation to sue Uber. Plus, what comes next.
892755748953968600,Wed Aug 02 14:35:31 +0000 2017,Apple and the Oak Tree  https://t.co/pHEidkfPWw  Services may be Apple's growth driver, but it has its own costs
890299506868277200,Wed Jul 26 19:55:18 +0000 2017,Microsoft's Monopoly Hangover  https://t.co/mE4wueEgv7  There are striking similarities between Microsoft today and IBM, for better &amp; worse
885492219561611300,Thu Jul 13 13:32:51 +0000 2017,Publishers and the Pursuit of the Past  https://t.co/CyiEizlria  The Daily Update about publishers seeking antitrust exemption is now public
880033226114318300,Wed Jun 28 12:00:45 +0000 2017,Ends, Means, and Antitrust  https://t.co/gv9KpcanPN  Google is a monopoly and acts badly; it doesn't mean the European Commission was right
876771058178707500,Mon Jun 19 11:58:04 +0000 2017,Amazon's New Customer  https://t.co/xfh3xs5KJj  Whole Foods is a retailer, but that is not what Amazon bought
874630391390388200,Tue Jun 13 14:11:49 +0000 2017,Podcasts, Analytics, and Centralization  https://t.co/yBp6bprCpL  The answer to podcast monetization at scale is centralization
872112899400974300,Tue Jun 06 15:28:12 +0000 2017,Apple's Strengths and Weaknesses  https://t.co/d1YSk0KvOb  WWDC, especially the HomePod, highlighted Apple's strengths and weaknesses
869901106737958900,Wed May 31 12:59:20 +0000 2017,Faceless Publishers  https://t.co/pFTNuhNsZg  Vox Media + The Ringer points to the faceless publishers of the future
866988958370062300,Tue May 23 12:07:30 +0000 2017,Tulips, Myths, and Cryptocurrencies  https://t.co/2Xtw8jh0W6  The tulip bubble is a myth, which shows that myths are powerful — and valuable
865211039465455600,Thu May 18 14:22:41 +0000 2017,Boring Google  https://t.co/ecIXpfLAmb  Google's I/O was exactly what you would expect from Google, and that's a great sign for the company.
864125892083056600,Mon May 15 14:30:42 +0000 2017,WannaCry About Business Models  https://t.co/VfZv09dMIi  The blame for WannaCry and most security breakdowns is the business model.
861957861831622700,Tue May 09 14:55:43 +0000 2017,The Local News Business Model  https://t.co/3psIaemUsj  Local news will be subscriptions; it (probably) won't be newspapers
859763051058221000,Wed May 03 13:34:19 +0000 2017,Apple's China Problem  https://t.co/6Hizf3BFGl  iOS is Apple's differentiator — except in China, where WeChat matters more.
857223669742837800,Wed Apr 26 13:23:43 +0000 2017,Not OK, Google  https://t.co/sq33LHEHQ2  If Google is deciding on "authoritative" news it needs to be a whole lot more transparent
854732902017384400,Wed Apr 19 16:26:18 +0000 2017,Facebook and the Cost of Monopoly  https://t.co/FWqdjTEnrm  The F8 keynote was disappointing and lacked vision; that's a natural outcome
851446841249943600,Mon Apr 10 14:48:40 +0000 2017,The Walt Mossberg Brand  https://t.co/6fzre9cePM  @waltmossberg's influence on tech is well-known; his influence on media just as profound
847114455930462200,Wed Mar 29 15:53:19 +0000 2017,The Arrival of Artificial Intelligence  https://t.co/U9rHbl3tdw  Machine learning is a step change from what has come before.
843786924623986700,Mon Mar 20 11:30:54 +0000 2017,Ad Agencies and Accountability  https://t.co/MoAio7xEAM  Google should improve, but ad agencies and brands have responsibility for their ads
841691943096614900,Tue Mar 14 16:46:11 +0000 2017,Intel, Mobileye, and Smiling Curves  https://t.co/V3DsOebXaK  Examining self-driving cars and understanding Intel's purchase of Mobileye
839146429926944800,Tue Mar 07 16:11:14 +0000 2017,The Uber Conflation  https://t.co/612tPzv3jB  Criticizing — and defending —Uber, and all of tech
836207311966224400,Mon Feb 27 13:32:13 +0000 2017,RT @stratechery: Twitter, Live, and Luck  https://t.co/O0AAx6l6v6  The Oscars were a reminder of just how lost Twitter is from a product pe…
