id,created_at,text
1259136358175703000,Sat May 09 15:01:16 +0000 2020,The digital artist Jo Ratcliffe ranges from the simplicity of a sketch to the timelessness of a #GivenchyAntigona b… https://t.co/zwCnGJfH3h
1258773373322231800,Fri May 08 14:58:53 +0000 2020,Digital artist Jo Ratcliffe, illustatres the historical stair of Givenchy headquarters to celebrate the 10th annive… https://t.co/XN0cumQhzh
1258427785959350300,Thu May 07 16:05:39 +0000 2020,London-based digital creator Rosanna Webster reinterprets the iconic #GivenchyAntigona bag showcasing the duality b… https://t.co/XckI8ttQku
1258063753226211300,Wed May 06 15:59:07 +0000 2020,Givenchy commissioned some of the most compelling digital artists to reinterpret the House’s signatures. Mark Malta… https://t.co/S3LdAtVFlz
1256258627058438100,Fri May 01 16:26:11 +0000 2020,JOIN THE #GIVENCHYACTINGCHALLENGE ON TIKTOK: Give us your best take. Our campaign, Charlotte and Marc’s voices, you… https://t.co/xwceL05Vou
1255414756074238000,Wed Apr 29 08:32:56 +0000 2020,To contribute to the fight against Covid-19 and support the medical staff, the House of Givenchy reopened its ateli… https://t.co/qKL9DTz3CJ
1248613875622113300,Fri Apr 10 14:08:40 +0000 2020,The House of Givenchy and Clare Waight Keller announce the end of their collaboration. Givenchy wants to warmly tha… https://t.co/MzkfYwWwiw
1242728251056779300,Wed Mar 25 08:21:18 +0000 2020,We are proud to announce that Parfums Givenchy joined forces with Parfums Christian Dior &amp; Guerlain to manufacture… https://t.co/l2a8ryd9jP
1237317457376948200,Tue Mar 10 10:00:44 +0000 2020,Rediscover the #GivenchyFW20 Women's collection, inspired by the imperfect beauty of an elusive arthouse heroine an… https://t.co/AHabG7kKJs
1235611189356499000,Thu Mar 05 17:00:38 +0000 2020,Relive the highlights of the #GivenchyFW20 Women's show by #ClareWaightKeller presented at 'L' Hippodrome de Longch… https://t.co/kmp5NzdmBv
1234795430740930600,Tue Mar 03 10:59:06 +0000 2020,Look 46 from the #GivenchyFW20 Women’s collection designed by #ClareWaightKeller. Relive the show:… https://t.co/iSTMWMycnO
1234594071261438000,Mon Mar 02 21:38:58 +0000 2020,Look 14 from the #GivenchyFW20 Women’s collection designed by #ClareWaightKeller. Relive the show:… https://t.co/RmO5SAxj3M
1234522217888854000,Mon Mar 02 16:53:27 +0000 2020,Look 1 from the #GivenchyFW20 Women’s collection designed by #ClareWaightKeller. Relive the show:… https://t.co/IWI5IBAvw4
1234279780318613500,Mon Mar 02 00:50:06 +0000 2020,The #GivenchyFW20 collection designed by #ClareWaightKeller punctuates Givenchy’s sartorial canon with a distinctly… https://t.co/ozyGEVTqKb
