id,created_at,text
1261426532024635400,Fri May 15 22:41:36 +0000 2020,@JamesVlach1 You make our Southwest heart skip a beat, James! We appreciate the love, and hope to welcome you onboard soon. -Jeana
1261424458545328000,Fri May 15 22:33:21 +0000 2020,@JamesVlach1 My pleasure. Thank you for choosing us to be a part of your special day! -Ashley
1261422897245024300,Fri May 15 22:27:09 +0000 2020,@JamesVlach1 Hey there, James. In order to use both points and money, you would have to book two separate one-ways… https://t.co/AC5pseBD7y
1261419203514364000,Fri May 15 22:12:28 +0000 2020,@cathy_flau_ta We look forward to seeing you onboard next week! -Victoria
1261389694866202600,Fri May 15 20:15:13 +0000 2020,Our CEO Gary shares his thoughts on the Southwest Promise to keep our Employees and Customers healthy.… https://t.co/nevWnkI0Hf
1261385684830392300,Fri May 15 19:59:17 +0000 2020,@axgal12 You're welcome, Lucia. We love you more! -Victoria https://t.co/3t2haN1TIn
1261384821508419600,Fri May 15 19:55:51 +0000 2020,@nidianinoche Wow, talk about blast from the past! Thank you for sharing this with us, Nidia! We appreciate you and… https://t.co/2705muOUCi
1261384721583313000,Fri May 15 19:55:27 +0000 2020,@mclanea Sadly, ours don't do barrel rolls, but they're still pretty awesome! -Steve https://t.co/cvIQvldvJZ
1261384596052009000,Fri May 15 19:54:57 +0000 2020,@CPLocalCeleb -Ashley https://t.co/nEkBFOhHXs
1261382711190515700,Fri May 15 19:47:28 +0000 2020,@kyledoviken We're sorry for your disappointment, Kyle. We appreciate your loyalty &amp;understand your desire to be pr… https://t.co/TSWNjtIRAI
1261380803574919200,Fri May 15 19:39:53 +0000 2020,@PasadenaLuv We appreciate you reaching out to us today. We’d be happy to address all of your concerns in more deta… https://t.co/vsHHVmItAY
1261379881683714000,Fri May 15 19:36:13 +0000 2020,@Exsecular0 Thanks for your suggestion, ExSecular! We appreciate your innovative effort, and while we don't have pl… https://t.co/fSbvik9hYs
1261379231176470500,Fri May 15 19:33:38 +0000 2020,@OliviaCopeland Hey there! Thanks for reaching out. We would be more than happy to look into this for you. Please D… https://t.co/cCKL19sepv
1261378852485361700,Fri May 15 19:32:08 +0000 2020,@FreedomReigns2 Great video! It's always a pleasure having you onboard. -Victoria
1261371551074545700,Fri May 15 19:03:07 +0000 2020,@vbresd No, definitely don't throw them away! We're planning on being very flexible with the expiration dates on ou… https://t.co/r7G09Ix1rQ
1261370440443781000,Fri May 15 18:58:42 +0000 2020,@foster_denise We will continue to do all we can to support the “new normal” in traveling, and you have our apologi… https://t.co/NOQY04Op14
1261368476276424700,Fri May 15 18:50:54 +0000 2020,@jacquelovesyou Hi, Jacque! On May 28, 2020, our schedule will open for sale through January 4, 2021. We know our C… https://t.co/qVjCexJBE1
1261368247527460900,Fri May 15 18:49:59 +0000 2020,@_jackdanielsxx Hmm.... Can you please DM your confirmation number? We'd be happy to look into this further. -Mariam
1261366458015117300,Fri May 15 18:42:53 +0000 2020,@JMarquezMMA We never want to offend anyone! Personally, I think you are rocking the mask and the hair style! You a… https://t.co/PXoJ8zOs8v
1261365583720771600,Fri May 15 18:39:24 +0000 2020,@foster_denise Hi there, and we’re sorry to hear of any disappointment. Currently, Customers traveling with Southwe… https://t.co/RA6gKC2hXy
1261365445614944300,Fri May 15 18:38:51 +0000 2020,@JamesVlach1 HI, James! We appreciate your words and sentiment. We look forward to welcoming you onboard soon! -Kira
1261364087738388500,Fri May 15 18:33:28 +0000 2020,@ayyoitsB Hi Bryan. I would be happy to see what options you have. Can you send over your confirmation number in a DM? -Amy
1261364026811936800,Fri May 15 18:33:13 +0000 2020,@mooooollyy Hi, Molly! We are so glad you had such a positive experience. Please DM us you Rapid Rewards number, so… https://t.co/x1KpKA8uTx
1261363599806619600,Fri May 15 18:31:31 +0000 2020,@smartinez314 Thanks for reaching out. All Southwest Customer-facing Employees are required to wear a mask or face… https://t.co/ibpFtsBwN7
1261362792570839000,Fri May 15 18:28:19 +0000 2020,@briscoe_erin What a beauty! Thanks for sharing, Erin. -Victoria
1261362583275102200,Fri May 15 18:27:29 +0000 2020,@BossDDS Absolutely they are required, and again, we provide masks for those who don't have them. If you'd like to… https://t.co/bBBZTmToRD
1261362336264142800,Fri May 15 18:26:30 +0000 2020,@edgraney Ed, we appreciate your concern and for bringing this to our attention. Your friend is welcome to reach ou… https://t.co/EPAmAgfXj3
1261360025080967200,Fri May 15 18:17:19 +0000 2020,@edgraney We appreciate your concern on this, Ed. Customers are required to wear face masks when traveling with us,… https://t.co/wtInaYZiWT
1261354615901048800,Fri May 15 17:55:49 +0000 2020,@Productionsjem2 Hello! Very sorry for your disappointment while traveling with us last evening. We'd like to more… https://t.co/JriwsQSylp
1261354339571908600,Fri May 15 17:54:44 +0000 2020,@BunthanHout We miss traveling with you too! Hang in there, and we'll get you someplace awesome as soon as you're ready! -Steve
1261353900973494300,Fri May 15 17:52:59 +0000 2020,@meJohnnyLy We miss YOU, Johnny! Hope to see you onboard soon! -Alice
1261352598273056800,Fri May 15 17:47:48 +0000 2020,@allenbselvaraj Allen, we are so sorry for any miscommunication or confusion. A maximum of three (3) forms of payme… https://t.co/VERC3n0ulR
1261351838281949200,Fri May 15 17:44:47 +0000 2020,@BossDDS Thanks for reaching out, and to clarify, we do indeed require masks to be worn both on our aircraft, as we… https://t.co/Zkg2k1jHTm
1261351371250393000,Fri May 15 17:42:56 +0000 2020,@MelWes4 Hi there, Mel! We realize many of our Customers have had to postpone/cancel their trips. Cancelling your n… https://t.co/BlPwFkmfSG
1261347874496934000,Fri May 15 17:29:02 +0000 2020,@gnstinnett We can only imagine your disappointment that you’re unable to travel during this uncertain time and rec… https://t.co/wWGh0c69o1
1261346447267524600,Fri May 15 17:23:22 +0000 2020,@matjola You certainly don't have to book one-ways, Lawless. While we don't have immediate plans to change our book… https://t.co/JfeEUHFMnt
1261345328483033000,Fri May 15 17:18:55 +0000 2020,@matjola Thanks for reaching out, Lawless. You may consider booking one-ways separately in order to efficiently use… https://t.co/AtMyRUr41T
1261344272902578200,Fri May 15 17:14:43 +0000 2020,@Nashrugger We recognize that there are circumstances when a Passenger is unable to wear a mask. While we highly en… https://t.co/4z2bhDOVRk
1261342177285640200,Fri May 15 17:06:24 +0000 2020,@pamkzach Sure. DM your confirmation number, and we can go over your options. -Shelley https://t.co/mQmfkXW4oV
1261341625000751000,Fri May 15 17:04:12 +0000 2020,@sfloodster Hi, Sean. While we’re unable to refund any nonrefundable, Wanna Get Away fares, the funds from a cancel… https://t.co/hzPk0WK1hp
1261340990066966500,Fri May 15 17:01:41 +0000 2020,@imvioletpayne We love hearing that, Mercedes, thank you! We're super happy to take care of your mom, your grandma,… https://t.co/YVqAt8u3Qe
1261340005894480000,Fri May 15 16:57:46 +0000 2020,@Allison_Good1 We're looking forward to welcoming you onboard, Allison! Check out our page for info on how we're ke… https://t.co/NmqN5pISSy
1261338639516065800,Fri May 15 16:52:20 +0000 2020,@imnotarunner I am happy to discuss this further if you would send over your confirmation number in a DM. -Amy
1261338260887859200,Fri May 15 16:50:50 +0000 2020,@pamkzach We hate to see you disappointed, Pam. Please DM your confirmation number and new flight details, if we ca… https://t.co/JaiQfN9gUK
1261337204443320300,Fri May 15 16:46:38 +0000 2020,@bald_diamond Certainly we do, and of course appearances aren't always the entire story: we do have medical excepti… https://t.co/mgHh3eOHvc
1261334581954769000,Fri May 15 16:36:13 +0000 2020,@Young_Nferno Oh no! Let's get this sorted out for you, my friend. Can you please send over your full name and your… https://t.co/GftKjUjREK
1261331586781294600,Fri May 15 16:24:19 +0000 2020,@noss_susan Hey there, Susan. Will you DM us your confirmation number, so we can look into your reservation? -Ashley
1261330995837460500,Fri May 15 16:21:58 +0000 2020,@TerrawayPants We understand your concern. While we do require our Customers to wear a face covering when traveling… https://t.co/7DqzpcvPJK
1261330978640769000,Fri May 15 16:21:54 +0000 2020,@imnotarunner Oh no! I am sorry to hear that. While Southwest is not authorized to open your luggage, TSA does have… https://t.co/NyVWjFQO5z
1261330459960635400,Fri May 15 16:19:50 +0000 2020,@shewchuk We appreciate the feedback, and we truly apologize for the frustration. If you'll DM us your confirmation… https://t.co/X3edP42MPX
1261330411419914200,Fri May 15 16:19:39 +0000 2020,@DawneDaDa We understand your concerns, Dawn, and we never meant to disappoint. Many are still traveling during the… https://t.co/ktE69WUzLY
1261329187169726500,Fri May 15 16:14:47 +0000 2020,@Morovis1980 There's no place like home, Franky! Thanks for sharing the great shot with us and thinking of us to me… https://t.co/UmxKOPNZp8
1261328938262884400,Fri May 15 16:13:47 +0000 2020,@elaine_writes Hey there, Tiffany. We're sorry for any disappointment while we are unable to change Passenger names… https://t.co/5LJIm63TZd
1261325624708194300,Fri May 15 16:00:37 +0000 2020,@hotmama6624 While we do encourage our Passengers take every safety precaution, we recognize that there are circums… https://t.co/qD61QaUqF2
1261322206908301300,Fri May 15 15:47:03 +0000 2020,@KWMiner Hi, Ken! We can't wait to welcome you onboard soon! -Shelley
1261319109834231800,Fri May 15 15:34:44 +0000 2020,@MsAshlynSparks Thanks for flying with us today, Ashlyn! -Victoria
1261319093740683300,Fri May 15 15:34:40 +0000 2020,@Bill20206 Again, we continue to revisit our new policies in these uncertain and unprecedented times and appreciate your feedback. -Alice
1261318930469019600,Fri May 15 15:34:01 +0000 2020,@jenlarkin10 That is a great suggestion. Sometimes the way things are asked makes all the difference. Thank you for… https://t.co/A2gjq7L1Jj
1261316229869867000,Fri May 15 15:23:17 +0000 2020,@chtucker18 Thanks for flying with us today, Chris. Happy travels! -Shelley
1261312557542895600,Fri May 15 15:08:42 +0000 2020,@NoreenBLaughter Thanks for reaching out today, Noreen. Requiring masks helps support Safety and the well-being of… https://t.co/XlebvMrXpH
1261309368722546700,Fri May 15 14:56:02 +0000 2020,@Bill20206 We hear you, Bill, and want to assure you that we’ll continue making adjustments and updates for both th… https://t.co/4KRNfxjKJ9
1261309174949929000,Fri May 15 14:55:15 +0000 2020,@daleeaston By leaving the first three rows open as well as the middle seats, as well as limiting the number of tic… https://t.co/lNR2gAHpjf
1261307675549155300,Fri May 15 14:49:18 +0000 2020,@IamDanielMartin Hey there, Daniel. As circumstances around COVID-19 continue, we have temporarily removed certain… https://t.co/y4B5ak5r3W
1261303233894445000,Fri May 15 14:31:39 +0000 2020,@daleeaston Thanks for reaching out, Dale, and we're sorry for the frustration. As you know, we're keeping the firs… https://t.co/XdqhyO1d0F
1261300659460046800,Fri May 15 14:21:25 +0000 2020,@tayTRIPPYko21 Hey, Taylor! That's a great question. While I regret that we have currently suspended drink service… https://t.co/UtigYQD4lT
1261298179472949200,Fri May 15 14:11:34 +0000 2020,@Bill20206 Good morning, Bill. We understand that there's a learning curve when it comes to new policy. While masks… https://t.co/hXnARYXFNP
1261297701452308500,Fri May 15 14:09:40 +0000 2020,@revello_susan Hi, Susan! We understand that there's a learning curve when it comes to new policy. While masks are… https://t.co/der3VNCxOp
1261291860271620000,Fri May 15 13:46:27 +0000 2020,@PaulStanda We regret any frustration w/ our enhanced Safety measures. We depend on the kindness of our Crew &amp; Pass… https://t.co/Tm8NGsaUrr
1261289955424211000,Fri May 15 13:38:53 +0000 2020,@fly2midway -Alice https://t.co/wtTnchWvNZ
1261287805486895000,Fri May 15 13:30:21 +0000 2020,@revello_susan I do apologize. We always appreciate feedback and have taken yours to heart. -Amy
1261285847216750600,Fri May 15 13:22:34 +0000 2020,@JBatNTF Thanks for reaching out today, Joel. Requiring masks helps support Safety and the well-being of our Custom… https://t.co/SVEz5xNDAS
1261285177185034200,Fri May 15 13:19:54 +0000 2020,@revello_susan I am sorry for your disappointment, Susan. I would be happy to look into this for you if you could D… https://t.co/pbZz3CTZz7
1261284241737830400,Fri May 15 13:16:11 +0000 2020,@JonathanDotson We are sorry to hear that. We do hope that we can welcome you onboard in the future. -Amy
1261284097827106800,Fri May 15 13:15:37 +0000 2020,@Donna_West We understand that there's a learning curve when it comes to new policy. While masks are required, with… https://t.co/sSfk6OrbRc
1261283656305262600,Fri May 15 13:13:51 +0000 2020,@JonathanDotson We recognize that there are unique circumstances where Passengers are unable to wear a mask. Feel f… https://t.co/a0EdXXNqt0
1261281499082416000,Fri May 15 13:05:17 +0000 2020,@Donna_West We hear you Some of our Customers may be unable to use a face mask or covering when traveling with us.… https://t.co/QMmPZ6HBvX
1261281356996202500,Fri May 15 13:04:43 +0000 2020,@cabin77 I am sorry for any disappointment you feel over how this was handled. I would be happy to look further int… https://t.co/TtnsA9jDAv
1261272292237078500,Fri May 15 12:28:42 +0000 2020,@socflyny We regret any frustration w/ our policies. We depend on the kindness of our Crew &amp; Passengers to help sup… https://t.co/yb09pn6hnv
1261270410957471700,Fri May 15 12:21:13 +0000 2020,@Donna_West We understand your concern, Donna, and want to assure you that we are dedicated to uncompromising focus… https://t.co/PEeBatpPdx
1261260615789633500,Fri May 15 11:42:18 +0000 2020,@AirShowProd We're happy to have you onboard for the ride and we hope to see you again real soon! 💙❤️💛 -Tevyn
1261258796690600000,Fri May 15 11:35:04 +0000 2020,@JoannPheasant We have some awesome Crew/Team members on the frontlines and we truly love to hear this, Joann! Do y… https://t.co/c4C9decU3u
1261252277483892700,Fri May 15 11:09:10 +0000 2020,@VeganSportsChic Happy to help! -Lauren
1261252128024084500,Fri May 15 11:08:34 +0000 2020,@UnaTiaEspecial Hi, Elaine. As you may know, all Customers are required to wear a mask or face covering when travel… https://t.co/RQ3HZYAwDL
1261251231298666500,Fri May 15 11:05:01 +0000 2020,@jamieob256 Good morning, Jamie. We're sorry for the trouble. Please DM your flight confirmation number so we can t… https://t.co/bKtU4zVO2B
1261250875432988700,Fri May 15 11:03:36 +0000 2020,@VeganSportsChic Thanks for reaching out! We are currently accepting air reservations through October 30, 2020. On… https://t.co/rbuoQ0Y04z
1261234684505120800,Fri May 15 09:59:16 +0000 2020,@iamwishing19 Hi there. We appreciate the kind words. Our number one priority is your safety and well-being. We can… https://t.co/20S18N0gZp
1261227454519115800,Fri May 15 09:30:32 +0000 2020,@Bill20206 Hey, Bill.   As you may know, all Customers are required to wear a mask or face covering when traveling… https://t.co/YQ3VMBEK9y
1261226271935090700,Fri May 15 09:25:50 +0000 2020,@MarkJohnsATX Hey, Mark!  As you may know, all Customers are required to wear a mask or face covering when travelin… https://t.co/ltIQgni4wl
1261225779028914200,Fri May 15 09:23:52 +0000 2020,@CubedOnly As you may know, all Customers are required to wear a mask or face covering when traveling with us. Howe… https://t.co/VclsJedc7g
1261219384984367000,Fri May 15 08:58:28 +0000 2020,@TranDerrick5843 Hi, Derrick. We're sorry to hear that your brother is having issues with your flight. Please have… https://t.co/8LYOdhVILJ
1261199256741744600,Fri May 15 07:38:29 +0000 2020,@erica43211 Hi, Erica. If you canceled your flight, with new funds, within 24 hours, you should be able to cancel a… https://t.co/4MHIIQK3xa
1261178058213474300,Fri May 15 06:14:15 +0000 2020,@SonnyRamirez712 What a beautiful picture, Sonny! We're glad you enjoyed your flight. We can't wait to welcome you onboard again soon! -Bri
1261174555453780000,Fri May 15 06:00:20 +0000 2020,@jamesvenes Hi, James. We appreciate your concern on this. Customers are required to wear face masks when traveling… https://t.co/itOqwymAwJ
1261166071236620300,Fri May 15 05:26:37 +0000 2020,@TeniyaRenee At this time we would not be able to, but you are more than welcome to check back in August to see if… https://t.co/vY22enHQz2
1261164617608249300,Fri May 15 05:20:50 +0000 2020,@Collectselltrad We're so glad we could have you all onboard today! -Reagan
1261161657805402000,Fri May 15 05:09:05 +0000 2020,@TeniyaRenee Get a map, close your eyes, and pick a place! We'll be looking forward to welcoming you onboard, Teniy… https://t.co/hbjKoAwAVD
1261161206238244900,Fri May 15 05:07:17 +0000 2020,@docsanchezmd We're so sorry for any disappointment, Javier. Feel free to DM your confirmation number if you'd like… https://t.co/ysMQKA7fFM
1261159134226837500,Fri May 15 04:59:03 +0000 2020,@FireInTheHouse1 Hi there. We appreciate your concern on this. Customers are required to wear face masks when trave… https://t.co/Oc5vtoYG5S
1261158938998763500,Fri May 15 04:58:16 +0000 2020,@brendagschmidt Hi, Brenda. We appreciate your concern on this. Customers are required to wear face masks when trav… https://t.co/qbATG51AhB
1261158021796790300,Fri May 15 04:54:38 +0000 2020,@docsanchezmd We regret any frustration with some of our enhanced Safety measures, Javier. We understand your reque… https://t.co/wf2WrXCSkR
1261151300076441600,Fri May 15 04:27:55 +0000 2020,@Tatum0420 We hear you. We know this is a difficult time for all and we’re continually trying to find ways to suppo… https://t.co/5U0R8CTXKm
1261149189188186000,Fri May 15 04:19:32 +0000 2020,@Tatum0420 Hi there. We understand that there's a learning curve when it comes to any new policy. While masks are r… https://t.co/nk3BfFtwwn
1261148894244683800,Fri May 15 04:18:22 +0000 2020,@esahr8 Happy to take a look for you, Eric!  Feel free to DM us your Southwest LUV Voucher number. -Reagan https://t.co/mQmfkXW4oV
1261148762572853200,Fri May 15 04:17:50 +0000 2020,@thejeffgrote Hi there. We understand that there's a learning curve when it comes to any new policy. While masks ar… https://t.co/2eMzahsiZI
1261146871667372000,Fri May 15 04:10:19 +0000 2020,@jenlarkin10 We’re also not required to have a Customer prove their medical condition that would prevent them from… https://t.co/4KuiAham0Z
1261146654603833300,Fri May 15 04:09:28 +0000 2020,@jenlarkin10 Hey, Jennifer! Thanks for sharing your feedback with us!  While our Customers are required to wear mas… https://t.co/q6KtDxSwtZ
1261144215444062200,Fri May 15 03:59:46 +0000 2020,@marsade16 Hi, Megan. We're so sorry to hear that your flight was canceled, and you were not notified. Please DM us… https://t.co/4nNFwEkrEo
1261143878456864800,Fri May 15 03:58:26 +0000 2020,@socalsweetsarah Thanks for flying with us, Sarah! -Reagan
1261142140303765500,Fri May 15 03:51:31 +0000 2020,@anythinforselii Sorry to hear that your destination wasn’t a part of this sale, Selina, but we appreciate your fee… https://t.co/lvlvjQrf9G
1261141489846902800,Fri May 15 03:48:56 +0000 2020,@NoreenBLaughter Hi there. We understand that there's a learning curve when it comes to any new policy. While masks… https://t.co/y6NZfpUiAP
1261137629224947700,Fri May 15 03:33:36 +0000 2020,@martaharmon We hear you, Marta. We know this is a difficult time for all and we’re continually trying to find ways… https://t.co/cb2J28xLD5
1261132597331030000,Fri May 15 03:13:36 +0000 2020,@JEWilhelm Hi JE. We’re committed to creating a safe &amp; comfortable environment through all phases of travel. Howeve… https://t.co/fSQ6Od4qti
1261132566825824300,Fri May 15 03:13:29 +0000 2020,@kenzeedt Thanks for reaching out, Kenzee.   We're so sorry that your travel plans had to change. We can't guarante… https://t.co/y9TypOWLjK
1261131548645982200,Fri May 15 03:09:26 +0000 2020,@rlviser Well we will hope to see you soon! -William
1261129335567597600,Fri May 15 03:00:38 +0000 2020,@rlviser Darn! Maybe when you rebook?? -William
1261129221285441500,Fri May 15 03:00:11 +0000 2020,@par4me2day Can you DM us your Rapid Rewards number? -William
1261129155850035200,Fri May 15 02:59:56 +0000 2020,@Josherrino We're always here for you, Josh! We hope to share the skies for the year's to come with you and your son! -Bri
1261128691020517400,Fri May 15 02:58:05 +0000 2020,@martaharmon Hi there. We understand that there's a learning curve when it comes to any new policy. While masks are… https://t.co/dXwdH1nFix
1261127797826711600,Fri May 15 02:54:32 +0000 2020,@manniteo44 Hi there. We understand that there's a learning curve when it comes to any new policy. While masks are… https://t.co/qsbk5xDfqd
1261127115509919700,Fri May 15 02:51:49 +0000 2020,@Josherrino Hi, Josh. We're so sorry to hear that you are unable to travel home for your son's birthday. We wish hi… https://t.co/F6Fme2RDDJ
1261121779617022000,Fri May 15 02:30:37 +0000 2020,@chellychelle Hey there. We wish there was, but we don't currently have the means to add them in manually. Sorry about that! -William
1261121481926275000,Fri May 15 02:29:26 +0000 2020,@DankDerpJr Thanks for the love, Coronatina! We know times are tough, but we hope we'll be able to welcome you onboard soon! -William
1261119296534491100,Fri May 15 02:20:45 +0000 2020,@DianaofPrince Hi Diana. We’re committed to creating a safe &amp; comfortable environment through all phases of travel.… https://t.co/3COzjUdVWN
1261117953128325000,Fri May 15 02:15:25 +0000 2020,@InkfaceFahz I can help with those emails you're getting. Feel free to DM your Rapid Rewards number at your conveni… https://t.co/9dBughsLZg
1261117361232294000,Fri May 15 02:13:04 +0000 2020,@eynollah2017 it could be! Our fares vary all the time, so we can't give you a concrete answer there, but we often… https://t.co/kIOr0WYE9v
1261117095116288000,Fri May 15 02:12:00 +0000 2020,@stormdk24 Thanks for those kind words! We hope we have the opportunity to share the skies with you in the future! -Grayson
1261116914253758500,Fri May 15 02:11:17 +0000 2020,@ButteryBrownz We'd be happy to look into that once you make it to Minneapolis! Please DM us your confirmation numb… https://t.co/hDdmBMFzkI
1261116684577828900,Fri May 15 02:10:22 +0000 2020,@MichelleInCAL Hey, Michelle. We know it may be disappointing to not be served a drink oboard, but hang on to those… https://t.co/LLYoojtkAY
1261116619570307000,Fri May 15 02:10:07 +0000 2020,@tessak22 Hi there, Tessa! Thanks for sending some love our way! We do what we can to be as flexible as possible, a… https://t.co/Z0hwZ7jiI3
1261116268830093300,Fri May 15 02:08:43 +0000 2020,@truchy Anytime! -Grayson
1261115730822459400,Fri May 15 02:06:35 +0000 2020,@truchy Great question! While we are temporarily requiring our Customers to wear a face mask during their trip, you… https://t.co/jk783N0pqi
1261115359077167000,Fri May 15 02:05:06 +0000 2020,@kimmccarthy1968 We appreciate your kind words, Kim! We hope you'll be able to use your funds in the near future, a… https://t.co/THnTvY8eYd
1261114906121666600,Fri May 15 02:03:18 +0000 2020,@eynollah2017 We're sorry to hear that We hope to see you onboard sometime soon. -William
1261114611857625000,Fri May 15 02:02:08 +0000 2020,@maddiecoate While we cannot comment on another Passenger and the factors at play since we were not onboard to witn… https://t.co/diDnCo0iWb
1261113657238237200,Fri May 15 01:58:20 +0000 2020,@EnaEsco Hi there, Ena. We're sorry to hear you weren't able to travel as planned! While we're not refunding nonref… https://t.co/XJYE1o7Fdk
1261112893963001900,Fri May 15 01:55:18 +0000 2020,@ButteryBrownz We're so sorry to hear it! Please know we're doing all we can to get you on your way as soon as possible. -William
1261112226850603000,Fri May 15 01:52:39 +0000 2020,@classyexplorer We want to assure you that we have our Customers’ best interest in mind. If a Customer has a disabi… https://t.co/hF89d0UNQS
1261111793063096300,Fri May 15 01:50:56 +0000 2020,@InkfaceFahz It’s always been in our best interest to find win-win resolutions for both our Customers &amp; Southwest.… https://t.co/ixinZBayRn
1261111233714897000,Fri May 15 01:48:43 +0000 2020,@pharmacopsych We know some of our Customers have concerns with this requirement, and we regret if you’ll be unable… https://t.co/4GXbzDnFOh
1261110703001186300,Fri May 15 01:46:36 +0000 2020,@rh24hfu38t Thanks for the suggestion! While we are purposeful in not disclosing our flight load information, we'll… https://t.co/0BAG88LbVr
1261110399841132500,Fri May 15 01:45:24 +0000 2020,@Brian_Hawkins Hi there, Brian. Thanks for reaching out. If you head to https://t.co/IG2xpd8eoE you'll see we ask P… https://t.co/YNTXSvM8if
1261109840635588600,Fri May 15 01:43:10 +0000 2020,@DenaDavis Hi Dena. We’re committed to creating a safe &amp; comfortable environment through all phases of travel. Howe… https://t.co/hTfdVfFtlq
1261109581310132200,Fri May 15 01:42:09 +0000 2020,@eynollah2017 Our low fares get snatched up quickly! Are your dates flexible? Try our Low Fare Calendar: https://t.co/7az0I0O2fY. -William
1261109111912980500,Fri May 15 01:40:17 +0000 2020,@chick_earth Hi there. Thanks for reaching out! If you head to https://t.co/IG2xpd8eoE you'll see we require Passen… https://t.co/Mdpk68XX0a
1261108449024176000,Fri May 15 01:37:39 +0000 2020,@LAPatriot1776 Sorry, we don't fly there! But maybe we will someday soon. Hope to see you onboard, Raul! -William
1261107937612722200,Fri May 15 01:35:37 +0000 2020,@nicmor52 Hi there, Nicolas. If you miss your assigned boarding position you can just jump in line when you arrive… https://t.co/hkQ6yBwV7d
1261107004543647700,Fri May 15 01:31:54 +0000 2020,@maddiecoate Hi Madeline. We're sorry to hear of your disappointment. While we do ask that Customers wear masks whi… https://t.co/z2XPpOnRF5
1261096598349574100,Fri May 15 00:50:33 +0000 2020,@mckknox We are there for our Customers and Employees, and have implemented a number of enhanced Safety measures fr… https://t.co/oWk3QzaPCC
1261096251887505400,Fri May 15 00:49:11 +0000 2020,@Bill4Pete We understand your concern, Bill. While we do require our Customers to wear a face covering when traveli… https://t.co/5GKZfgjcI1
1261095590835875800,Fri May 15 00:46:33 +0000 2020,@Nash_Rogers615 -Grayson https://t.co/hOFEe0Xz7c
1261095507960578000,Fri May 15 00:46:13 +0000 2020,@dolcebella43 Hi there, Natasha. Thanks for reaching out! If you head to https://t.co/IG2xpd8eoE you'll see we requ… https://t.co/UqU7jHd28u
1261094996888846300,Fri May 15 00:44:11 +0000 2020,@harveysavitsky Hi there, Harvey. For the most up to date information, check out https://t.co/fD8Iaj7D89. Thanks fo… https://t.co/QYjlPHsd6P
1261093836773716000,Fri May 15 00:39:35 +0000 2020,@Nash_Rogers615 Thanks for the shoutout, Jeremy! Hope next time we can see you onboard. -Grayson
1261087189879812000,Fri May 15 00:13:10 +0000 2020,@RhondaWojcik You're the best, Rhonda! -Victoria
1261085049836802000,Fri May 15 00:04:40 +0000 2020,@billmcgee1967 We appreciate the love and we hope to see you in the skies soon, Bill! -Victoria
1261083230612029400,Thu May 14 23:57:26 +0000 2020,@CheapKeysLLC Thanks for reaching out. Our friends at Chase can better assist you. @ChaseSupport, can you lend a hand? -Alec
1261082178101731300,Thu May 14 23:53:15 +0000 2020,@andyuf5 The impact of this event is yet to be fully measured, but it’s clear everyone is feeling the effect of thi… https://t.co/BK0qjwypBd
