id,created_at,text
1259221051625660400,Sat May 09 20:37:48 +0000 2020,@b1andino Here to help! Could you send us a DM with when and where these were purchased. https://t.co/ZVg4uTzvR2
1258918555787169800,Sat May 09 00:35:47 +0000 2020,@xyfy_5 Those shoes are 🔥. Nice work Momma!
1258864035988009000,Fri May 08 20:59:09 +0000 2020,#playinside Pep Talk 🗣️  “There’s so much to be grateful for.” Oregon Head Women’s Basketball Coach @GoDucksKG show… https://t.co/7vVJ9BZLux
1258472065058947000,Thu May 07 19:01:36 +0000 2020,@CVFutrell Hey Chris, looks like we're no longer producing that hat, but check out our Kentucky gear here:… https://t.co/S4xPYBXr9L
1257687674963538000,Tue May 05 15:04:43 +0000 2020,@dchatlani5 Hey Dino, here to help. SNKRS won't update to show that you've linked your accounts, the 'Link Accounts… https://t.co/vLxRIepgcB
1257487384939303000,Tue May 05 01:48:50 +0000 2020,@WulfCerveza Have you seen the screen that your accounts have been successfully linked?
1257479563212288000,Tue May 05 01:17:45 +0000 2020,@NBA2K @KDTrey5 🔥🏀👀
1257477091773145000,Tue May 05 01:07:56 +0000 2020,Win big. Find your rhythm.  Win a MyPlayer Nation playoff game on @NBA2K to unlock access to a physical pair of the… https://t.co/ePNjjckAaH
1256635774352621600,Sat May 02 17:24:50 +0000 2020,@reggiejII We got you! 👊
1254133060557308000,Sat Apr 25 19:39:56 +0000 2020,@ironman_dean1 Hey Dean, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock'… https://t.co/hCCDgZhscO
1254051450004496400,Sat Apr 25 14:15:39 +0000 2020,@NBA2K @Yg_Trece 👀🔥
1254050486094717000,Sat Apr 25 14:11:49 +0000 2020,Remind them they can’t see you.  Win a MyPlayer Nation playoff game on @NBA2K to unlock access to a physical pair o… https://t.co/6kDeUpCir7
1253685725364551700,Fri Apr 24 14:02:23 +0000 2020,The KD13 ‘Chill’.  Find your rhythm before you pick up the ball. @KDTrey5’s latest silhouette features a color spec… https://t.co/UsrcHRos7T
1253368297879253000,Thu Apr 23 17:01:03 +0000 2020,The PG 4 ‘Digi-Camo’ GE.  Win a MyPLAYER Nation playoff game on @NBA2K starting April 25 to unlock @Yg_Trece’s seco… https://t.co/i428m1BmEZ
1253367342626717700,Thu Apr 23 16:57:15 +0000 2020,@matt_munoz_2 Hey Matt, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock'… https://t.co/cT5Kg0rWH0
1252287251498832000,Mon Apr 20 17:25:21 +0000 2020,@DripMasterJae Here to help! Once, you've received the "Congratulations your NBA2K and Nike accounts are linked" yo… https://t.co/YAsuAhALTR
1251999093062283300,Sun Apr 19 22:20:19 +0000 2020,@pureuofm Glad to hear you were able to cop! 🙌
1251974496375931000,Sun Apr 19 20:42:35 +0000 2020,@dirtysteveb25 Hey Steve, we got you! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock'… https://t.co/JdyBODTKAx
1251974165323710500,Sun Apr 19 20:41:16 +0000 2020,@Logan89439965 Hey Logan, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock… https://t.co/XSsKaRXjgk
1251970154579275800,Sun Apr 19 20:25:19 +0000 2020,@hi_im_bryan4 Hey Bryan, way to get that W! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-S… https://t.co/M72YbdTnHB
1251968651529511000,Sun Apr 19 20:19:21 +0000 2020,@kewlsplatt37 Hey Matt, we got you! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock' ta… https://t.co/1FJqsB3mMW
1251968232057180200,Sun Apr 19 20:17:41 +0000 2020,@z39donathan Hey Zach, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock' t… https://t.co/6wPklAKw8V
1251948863990182000,Sun Apr 19 19:00:43 +0000 2020,@LiveBattleChat Hey There, here to help. Once, you've received the "Congratulations your NBA2K and Nike accounts ar… https://t.co/v17Jko5qzz
1251948414146941000,Sun Apr 19 18:58:56 +0000 2020,@pureuofm Hey Jacob, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock' tab… https://t.co/LXOfjz3knT
1251946748588818400,Sun Apr 19 18:52:19 +0000 2020,@Connor27609600 Hey Connor, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Sto… https://t.co/l8L5QcEngR
1251946158257307600,Sun Apr 19 18:49:58 +0000 2020,@abdollar19 Hey there, did you win the game? If so, let's have you force close the SNKRS app&gt; re-open&gt; and select t… https://t.co/7u2ziGf29g
1251916683842916400,Sun Apr 19 16:52:51 +0000 2020,@ngninja55 Hey Michael, help has arrived! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Sto… https://t.co/FquERBhoDo
1251907646304764000,Sun Apr 19 16:16:56 +0000 2020,@NaeemMahdi3 Hey Naeem, here to help! Once, you've received the "Congratulations your NBA2K and Nike accounts are l… https://t.co/CHx0xB4UDb
1251906907314491400,Sun Apr 19 16:14:00 +0000 2020,@samuelwong9751 Hey Samuel, let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock' tab. You s… https://t.co/OnMOK08VeC
1251906475561279500,Sun Apr 19 16:12:17 +0000 2020,@maxauerbachhh Hey Max, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock'… https://t.co/9fpA63VJX1
1251900936596971500,Sun Apr 19 15:50:17 +0000 2020,@bry_thai Hey Bry, we got you! Try force closing the SNKRS app&gt; re-open&gt; and select the 'In-Stock' tab. You should… https://t.co/OAnldQCA7Z
1251900363218837500,Sun Apr 19 15:48:00 +0000 2020,@DanielFloy2 Hey Daniel, help has arrived! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-St… https://t.co/JCeliIH4xe
1251893427341529000,Sun Apr 19 15:20:26 +0000 2020,@themightykosh Way to go! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock' tab. You sho… https://t.co/7mBAlH4dkT
1251892927929909200,Sun Apr 19 15:18:27 +0000 2020,@Dream_Ville_SC Hey Ron, Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock' tab. You shou… https://t.co/PgG7H3YgSX
1251892495308525600,Sun Apr 19 15:16:44 +0000 2020,@J6ey_6 Hey Joey, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock' tab. Y… https://t.co/sLXmmPMr7d
1251887791958622200,Sun Apr 19 14:58:03 +0000 2020,@ScottFe29553014 Hey Scott, here to help! Once, you've received the "Congratulations your NBA2K and Nike accounts a… https://t.co/UbjMMPcyxM
1251885481341735000,Sun Apr 19 14:48:52 +0000 2020,@Javiloso_ Here to help! Once, you've received the "Congratulations your NBA2K and Nike accounts are linked" you're… https://t.co/E5o4wH2rJ4
1251884701381472300,Sun Apr 19 14:45:46 +0000 2020,@JesseKhalil Hey Jesse, here to help! Let's have you force close the SNKRS app&gt; re-open&gt; and select the 'In-Stock'… https://t.co/jAPxzv6uGH
1251884283205226500,Sun Apr 19 14:44:06 +0000 2020,@PJChapman5 Hey PJ, here to help! Once, you've received the "Congratulations your NBA2K and Nike accounts are linke… https://t.co/pVitfUkGwp
1251882954785161200,Sun Apr 19 14:38:49 +0000 2020,@ygmcfly Hey Marty! Let's have you log out of your 2K and SNKRS account and log back in. You'll be able to access y… https://t.co/GkBzV6dEPm
1251882453503021000,Sun Apr 19 14:36:50 +0000 2020,@Nick_Varga17 Glad to hear you got access! 👊
1251881913318588400,Sun Apr 19 14:34:41 +0000 2020,@GrspCrls Hey Carlos, apologies for the delay. Let's have you log out of your 2K and SNKRS account and log back in.… https://t.co/YYpA6DrwF0
1251880822812131300,Sun Apr 19 14:30:21 +0000 2020,@Gmoney20002 Hey there, let's have you log out of your 2K and SNKRS account and log back in. You'll be able to see… https://t.co/NHSWYKtpyJ
1251627164157567000,Sat Apr 18 21:42:24 +0000 2020,@7DysAWk Hey there, the bracket is now live in the 2k game. The first playoff game/round for users does not start u… https://t.co/8Rzm9yY4wK
1251626946473181200,Sat Apr 18 21:41:32 +0000 2020,@Smark2400 Hey Shaun, the bracket is now live in the 2k game. The first playoff game/round for users does not start… https://t.co/PGWwVU0SJi
1251626695888683000,Sat Apr 18 21:40:33 +0000 2020,@Phillip80974024 Hey Phillip, the bracket is now live in the 2k game. The first playoff game/round for users does n… https://t.co/zgZd1ebo5x
1251626429147746300,Sat Apr 18 21:39:29 +0000 2020,@cadedingler8 Hey there, the bracket is now live in the 2k game. The first playoff game/round for users does not st… https://t.co/xGyseSgG5c
1251618738362876000,Sat Apr 18 21:08:55 +0000 2020,@lebrondikrider Hey there, the bracket is now live in the 2k game. The first playoff game/round for users does not… https://t.co/s9IStblDen
1251618611426406400,Sat Apr 18 21:08:25 +0000 2020,@BvIencia Hey Brian, the bracket is now live in the 2k game. The first playoff game/round for users does not start… https://t.co/CniEps10Sm
1251617716861055000,Sat Apr 18 21:04:52 +0000 2020,@Michael06528673 Hey Michael, the bracket is now live in the 2k game. The first playoff game/round for users does n… https://t.co/H4ocbBCu0r
1251617553669120000,Sat Apr 18 21:04:13 +0000 2020,@and_jrew Hey there, the bracket is now live in the 2k game. The first playoff game/round for users does not start… https://t.co/fHzjUSNg1C
1251617209220305000,Sat Apr 18 21:02:51 +0000 2020,@ehawker23 Hey there, the bracket is now live in the 2k game. The first playoff game/round for users does not start… https://t.co/qU7wcpDSWl
1251617080169975800,Sat Apr 18 21:02:20 +0000 2020,@smo131304 Hey Joey, the bracket is now live in the 2k game. The first playoff game/round for users does not start… https://t.co/iTWv11VLAl
1251615785174384600,Sat Apr 18 20:57:11 +0000 2020,@masterfultaco Hey Isildor, that's not what we like to see. When/where did you purchase them? DM us your Nike Membe… https://t.co/5yB8nQnZHy
1251614743766450200,Sat Apr 18 20:53:03 +0000 2020,@januarys_Own1 Hey Shaun, the bracket is now live in the 2k game. The first playoff game/round for users does not s… https://t.co/ifCDPr9XIA
1251614484768178200,Sat Apr 18 20:52:01 +0000 2020,@maxauerbachhh Hey Max, the bracket is now live in the 2k game. The first playoff game/round for users does not sta… https://t.co/0Ljqdqcrnz
1251614266123305000,Sat Apr 18 20:51:09 +0000 2020,@KarateKickz23 Hey there, the bracket is now live in the 2k game. The first playoff game/round for users does not s… https://t.co/zksenC4t6O
1251592004665999400,Sat Apr 18 19:22:42 +0000 2020,@IchBiinJess Hey Jess, no news to share at this time, but keep it 🔒 here for the updates: https://t.co/IFuHtofv8K
1251591532370673700,Sat Apr 18 19:20:49 +0000 2020,@CDBerrios Hey Chris, no news to share at this time, but keep it locked here for the latest: https://t.co/9h8QDubT3T
1251585365644845000,Sat Apr 18 18:56:19 +0000 2020,@BenMikeTorres Hey Benjamin, the bracket is now live in the 2k game. The first playoff game/round for users does no… https://t.co/CSikAtgksc
1251566391062397000,Sat Apr 18 17:40:55 +0000 2020,@AfrikanCaesar Hey Afrikan, we appreciate your feedback, and we'll make sure to pass it along to our team.
1251514310997622800,Sat Apr 18 14:13:58 +0000 2020,@NBA2K @KingJames 👑⚡️🙌
1251511333146640400,Sat Apr 18 14:02:08 +0000 2020,Kings are crowned in the postseason.  Win a MyPlayer Nation playoff game on @NBA2K to unlock access to a physical p… https://t.co/w4kq4ThZtD
1251304796285370400,Sat Apr 18 00:21:26 +0000 2020,You built a program. You broke records. You won awards. You still have unfinished business.   You’re ready to move… https://t.co/s6loJdGMJZ
1251279970720075800,Fri Apr 17 22:42:47 +0000 2020,RT @seimoneaugustus: Drafted apart but always together. #justdoit #WNBADraft https://t.co/GUhCYxrJ97
1251279914822627300,Fri Apr 17 22:42:34 +0000 2020,RT @diamonddoesit1: #WNBADRAFT #JustDoIt goodluck ladies ! https://t.co/olBqlwUiX5
1251279831376912400,Fri Apr 17 22:42:14 +0000 2020,RT @Arike_O: Dreams are about to come true tonight, good luck to all! 🙏🏾 #justdoit #WNBADraft https://t.co/38sZdl6ryb
1251279770488209400,Fri Apr 17 22:41:59 +0000 2020,RT @S10Bird: Drafted apart but always together. #justdoit #WNBADraft @nikebasketball https://t.co/5WUQlh6bQg
1251152530538500000,Fri Apr 17 14:16:23 +0000 2020,“The double-stacked airbags make me feel light on my feet.” – @KDTrey5   The KD13’s double-stacked Zoom Air units r… https://t.co/hFW1LXAjPv
1250786676244271000,Thu Apr 16 14:02:36 +0000 2020,The LeBron 17 ‘Bron 2K Playoffs’ GE.  Win a MyPLAYER Nation playoff game on @NBA2K starting April 18 to unlock… https://t.co/b1BEmyNx01
1250201909815906300,Tue Apr 14 23:18:57 +0000 2020,@theCEDproject Could you DM us when and where they were purchased? https://t.co/ZVg4uTzvR2
1249457734124216300,Sun Apr 12 22:01:52 +0000 2020,@shooterstouch3 No news to share on those kicks being re-released! We recommend keeping it locked to SNKRS for the… https://t.co/RdF4CokAKJ
1249443770946502700,Sun Apr 12 21:06:23 +0000 2020,@nathan__867 You got it! You should then see the shoe available in SNKRS as an “Exclusive Access.” 👍
1249429020866949000,Sun Apr 12 20:07:46 +0000 2020,@__willyb Hey Will, we're here to help! Can you pass us the following info below via DM? 🙏  -Mobile device  -Operat… https://t.co/2C3mdG8BxW
1249427578999525400,Sun Apr 12 20:02:02 +0000 2020,@nathan__867 Help has arrived, Nathan! We can see your account has been successfully linked! Each time you select i… https://t.co/yB0sFZQw4Q
1249359174024249300,Sun Apr 12 15:30:13 +0000 2020,@GabrielBasset14 Hey Gabriel, here to help! Just to confirm, did you win a regular game in MyPLAYER Nation? If so,… https://t.co/uNFFxT3yCk
1249356589204676600,Sun Apr 12 15:19:57 +0000 2020,@ChristmasUptown Help has arrived! Once, you've received the "Congratulations your NBA2K and Nike accounts are link… https://t.co/6mmTFTBYM2
1249126781619241000,Sun Apr 12 00:06:47 +0000 2020,@DeezTaters Hey Taylor, DM us a screenshot of your 'In Stock' tab on SNKRS and your Nike Member email. https://t.co/ZVg4uTzvR2
1249126176590835700,Sun Apr 12 00:04:22 +0000 2020,@ehawker23 Send us a DM us with your Nike Member email and a screenshot of your 'In Stock' tab. https://t.co/ZVg4uTzvR2
1249126018625024000,Sun Apr 12 00:03:45 +0000 2020,@Brocksdaddy09 Hey Justin, DM us your Nike Member email and a screenshot of your 'In Stock' tab. https://t.co/ZVg4uTzvR2
1249125903914930200,Sun Apr 12 00:03:17 +0000 2020,@ladiesman_32 DM us your Nike Member email and a screenshot of your 'In Stock' tab. https://t.co/ZVg4uTzvR2
1249110980979609600,Sat Apr 11 23:03:59 +0000 2020,@HoodieJay2x We suggest logging out of the SNKRS app&gt; uninstall SNKRS&gt; and reinstall&gt; log back in. Able to access that GE? 👀
1249066196995113000,Sat Apr 11 20:06:02 +0000 2020,@asocialjai Hey Jai, we're here to help! Let's have you do a quick log out&gt; restart&gt; log in&gt; try again. Any better?… https://t.co/8mHI9Rwtze
1249065477336416300,Sat Apr 11 20:03:10 +0000 2020,@Grado_Sod Hey Grady, here to help! Can you pass us the following info below via DM? 🙏  -Mobile device  -Operating… https://t.co/Hldo6mg6Q0
1249041496994656300,Sat Apr 11 18:27:53 +0000 2020,@ThatsWhyImGod_ We got you! If your MyPlayer's team does not have a scheduled game today, you will be able to play… https://t.co/uACaDUs6yp
1249037867155890200,Sat Apr 11 18:13:28 +0000 2020,@HFifa334 Copy that! Win a regular game in MyPLAYER Nation and you'll unlock the opportunity to purchase the Zoom F… https://t.co/ktKospt9Un
1249036634991014000,Sat Apr 11 18:08:34 +0000 2020,@The69ers_ Win a regular game in MyPLAYER Nation and you'll unlock the opportunity to purchase the Zoom Freak 1 'Al… https://t.co/a2vQyqJX06
1249036171105259500,Sat Apr 11 18:06:43 +0000 2020,@Yo_GsnaGs Hey there, all you need to do is win a regular game in MyPLAYER Nation to unlock the Zoom Freak 1 'All Bros 4'.
1248976677016711200,Sat Apr 11 14:10:19 +0000 2020,@NBA2K @Giannis_An34 👀🔥🎮
1248974721103741000,Sat Apr 11 14:02:32 +0000 2020,Win one for the bros.  The latest Gamer Exclusive challenge is here. Unlock the Zoom Freak 1 ‘All Bros 4’ GE by win… https://t.co/IZ5OqU0Zsf
1248258544375218200,Thu Apr 09 14:36:43 +0000 2020,The Zoom Freak 1 ‘All Bros 4’ GE.  Win a MyPLAYER Nation game on @NBA2K starting April 11 to unlock @Giannis_An34’s… https://t.co/Iio1iLtitQ
1247920498165420000,Wed Apr 08 16:13:26 +0000 2020,🔓 SZN.  The @NBA2K MyPLAYER Nation playoffs are coming. Download SNKRS, link your Nike/2K accounts and get ready fo… https://t.co/drrlBpZeIW
1247902496250454000,Wed Apr 08 15:01:54 +0000 2020,RT @Nike: We may not be playing together, but we’ll keep moving forward—all 7.8 billion of us. #PlayForTheWorld https://t.co/zCT1Ve8uY0
1246803434231099400,Sun Apr 05 14:14:37 +0000 2020,@LisaLeslie @Nike @uninterrupted ❤️🙌
1246801287783403500,Sun Apr 05 14:06:06 +0000 2020,Props to @LisaLeslie and her #startinglineup.  Who’s on your roster? #playinside #playfortheworld https://t.co/zUZZy4cTN7
1246158119610323000,Fri Apr 03 19:30:22 +0000 2020,@T_johnson_TJ Hey Tyler, we're here to help! Can you pass us the order number and your Nike Member email via DM? https://t.co/ZVg4uTzvR2
1246077843437547500,Fri Apr 03 14:11:23 +0000 2020,We saved you a spot. Join us for a live NTC workout on Saturday led by Nike Master Trainer, @akin87.  Jump in:… https://t.co/kdkEpJ6BeW
1246077837494218800,Fri Apr 03 14:11:22 +0000 2020,Now more than ever, we are one team. #playinside #playfortheworld https://t.co/I2sMWFasPQ
1245788211676188700,Thu Apr 02 19:00:29 +0000 2020,The KD13. Crafted for all-day comfort. Designed to respond to every move.  ▪️Full-Length, Close-To-Foot Cushioning… https://t.co/bm71pRrcdR
1245713427571437600,Thu Apr 02 14:03:20 +0000 2020,Introducing the KD13.   Built to be ultra-responsive and comfortable, the KD13 features double-stacked Nike Zoom Ai… https://t.co/S8mYQ884PM
1240800772918558700,Fri Mar 20 00:42:11 +0000 2020,@ChristoPreneur The Duke Brotherhood Jersey and Shorts are currently player exclusive but stay tuned here for the l… https://t.co/WMeaz1yXkK
1238935701573578800,Sat Mar 14 21:11:04 +0000 2020,@MuGzOne718 Hey there, here to help. We recommend making sure your SNKRS app is updated to the latest version. Then… https://t.co/4op6QmowST
1238913150264782800,Sat Mar 14 19:41:27 +0000 2020,@dannybsays Hey Dan, we're sorry to see that. Can you pass us when and where this pair was purchased? If from our s… https://t.co/GnnrQIBrAO
1238833632078258200,Sat Mar 14 14:25:28 +0000 2020,@NBA2K @JaMorant 💪⚡️💯
1238831449236594700,Sat Mar 14 14:16:48 +0000 2020,Find the Adapt BB 2.0 billboard in @NBA2K’s ‘The Neighborhood’ and point the SNKRS Cam at it to unlock the Adapt BB… https://t.co/gmYdJLsBUM
1238543568194551800,Fri Mar 13 19:12:52 +0000 2020,@NBA2K 🎮🔥🙌
1237857940297535500,Wed Mar 11 21:48:25 +0000 2020,@J6ey_6 Stay tuned to your game for the chance to unlock a pair on 3.14.
1237740483532611600,Wed Mar 11 14:01:42 +0000 2020,The Adapt BB 2.0 ‘Chicago’ GE.  Debuted by @JaMorant during All Star Weekend, unlock the limited-edition design in… https://t.co/KqQrJftO9o
1236405224610431000,Sat Mar 07 21:35:51 +0000 2020,@TJGibbs_11 DJ volunteered his ankles for the Swoosh. We're touched. 💗
1236046665473298400,Fri Mar 06 21:51:04 +0000 2020,@audaciouslywe 👀 📝
1236042077865156600,Fri Mar 06 21:32:50 +0000 2020,@TJGibbs_11 Swoosh marks the spot... So who got crossed? 📢
1235008011602542600,Wed Mar 04 01:03:49 +0000 2020,Who's got this one?
1235007879213543400,Wed Mar 04 01:03:18 +0000 2020,Philly’s in L.A. tonight. #PhilaUnite #LakeShow  Shop @Sixers: https://t.co/r7LxRRlvrP  Shop @Lakers:… https://t.co/lEiv8mdugA
1234151293389824000,Sun Mar 01 16:19:32 +0000 2020,@pesohundo Hey there, we're sorry to see that. Can you let us know where this pair was purchased? If from our site,… https://t.co/q7NextcNb3
1234144609787355100,Sun Mar 01 15:52:58 +0000 2020,@cahmelan Hey CP, thanks for the interest in submitting an idea for consideration. Nike only considers ideas that a… https://t.co/s6BTTCzI5l
1234143576839377000,Sun Mar 01 15:48:52 +0000 2020,@DougFollows Hey Doug, help has arrived! Where did you purchase your son's shoes? DM us your Nike Membership email… https://t.co/Mcbpx3rZO2
1233883074414424000,Sat Feb 29 22:33:44 +0000 2020,@Coop_Sinatra We hear you! And although that jersey is currently not available, DM us your size and location, and w… https://t.co/b3jOTNzZ3A
1233772893303005200,Sat Feb 29 15:15:54 +0000 2020,A new series celebrating the game’s courts and communities around the world.  Watch COURTSIDE: Gajnice 🇭🇷 now:… https://t.co/n6EaW5Xics
1232412150603354000,Tue Feb 25 21:08:48 +0000 2020,@Flexin_Ash No news currently on Kay Yow styles, but keep it locked to SNKRS for any updates: https://t.co/HhmPTAyDde
1232003886136774700,Mon Feb 24 18:06:30 +0000 2020,RT @Nike: Mamba Forever.  (sound on) https://t.co/B2LUIcpRCc
1230671365210026000,Fri Feb 21 01:51:32 +0000 2020,@DG6114 No word on Kobe releases, but we'll let you know as soon as we hear updates. We also recommend you download… https://t.co/puzYqqeSdj
1230189036939116500,Wed Feb 19 17:54:56 +0000 2020,@tmdunbar That's not what we like to see! Can you tell us where these were purchased? If from our site, pass us you… https://t.co/hifsykJUbG
1229689606796382200,Tue Feb 18 08:50:23 +0000 2020,@TristanAvoine Rien de prévu pour le moment. Reste à l'affût. 🎯
1229465461865287700,Mon Feb 17 17:59:43 +0000 2020,@Coehmer Hey Carrie, it appears the Oregon College Replica jersey didn't drop in your region. However, meet us in D… https://t.co/sJbMUpHW0V
1229059556321267700,Sun Feb 16 15:06:47 +0000 2020,The #FutureOfTheGame.  Shop the Nike Adapt BB 2.0 now: https://t.co/nKF6IceuPU #NikeAdapt2 #Nike https://t.co/WSNfGZ176g
1228920782811627500,Sun Feb 16 05:55:21 +0000 2020,Money Ball. ⠀ Congratulations to the Mountain Dew 3 Point Contest winner @buddyhield. #NBAAllStar #Nike https://t.co/n4Lux4qYFb
1228920622043910100,Sun Feb 16 05:54:43 +0000 2020,Who said a power forward can’t be most skilled? ⠀ Congratulations to the Taco Bell Skills Challenge Champion… https://t.co/P6af9k2iMN
1228695622267486200,Sat Feb 15 15:00:39 +0000 2020,The KD12 ‘Don C’.   @KDTrey5 and Don C’s worlds collide with this All Star silhouette. Copper lace aglets and a bab… https://t.co/BjZre7VQoa
1228585470218526700,Sat Feb 15 07:42:56 +0000 2020,20 points, 5 rebounds, 5 assists and one standing ovation. ⠀ Congratulations to the 2020 Rising Stars MVP… https://t.co/C647PwQEZx
1228354488123060200,Fri Feb 14 16:25:06 +0000 2020,The Zoom Freak 1 ‘Employee Of The Month’.   Whether you’re riding through the drive-through or driving through the… https://t.co/k2rE6tfZbY
1228076471064748000,Thu Feb 13 22:00:21 +0000 2020,Our vision for community building through sport continues — now playing in Chicago.  The latest collab, with … https://t.co/iwttvcJVV7
1227974854348923000,Thu Feb 13 15:16:34 +0000 2020,In 1996, one of the greatest players of all time won an NBA title on Father’s Day in Chicago. @KyrieIrving followed… https://t.co/ttKgUYiumR
1227613951111790600,Wed Feb 12 15:22:28 +0000 2020,The PG4 Gatorade ‘ASW’.  Donning @Gatorade’s lightning bolt graphic as a symbol of athletic achievement, this silho… https://t.co/XTUCt6qVMw
1227260711358718000,Tue Feb 11 15:58:49 +0000 2020,The LeBron 17 ‘Monstars’.   Paying homage to the classic film, @kingjames’ latest design embodies the galactic, ext… https://t.co/0cpXwwIZ3C
1226954711992955000,Mon Feb 10 19:42:53 +0000 2020,NBA All-Star 2020 hits Chicago 2.14–16. Check out our footwear collection dropping all weekend long.  Get Notified… https://t.co/W7c1HzCSss
1226297574375796700,Sun Feb 09 00:11:39 +0000 2020,@notbasicarmijo Uh oh! Can you DM us your order number and NikePlus email? Let's get this figured out. https://t.co/ZVg4uTzvR2
1225936845558575000,Sat Feb 08 00:18:15 +0000 2020,Continue the legacy. #NBAAllStar https://t.co/Aasj06JWPW
1224690457902534700,Tue Feb 04 13:45:33 +0000 2020,@ksmay33 Thank you for sending over this feedback. We will pass this along to our Product team. Go ducks! 💪 🦆
1221567302446895000,Sun Jan 26 22:55:15 +0000 2020,RT @Nike: Mamba Forever. https://t.co/wIchSUwFM2
1221513376611946500,Sun Jan 26 19:20:58 +0000 2020,@thatnyckid19 How many points are you gonna score in your LeBrons today? 🏀
