id,created_at,text
1260998679349072000,Thu May 14 18:21:28 +0000 2020,Outdated and false stigmatizing of cannabis professionals, patients and consumers no longer persuades, @SenTedCruz.… https://t.co/bfIJvF3B3R
1260946440760762400,Thu May 14 14:53:53 +0000 2020,#LevRemembers, @DevinNunes. Trying to Intimidate or threaten a potential witness, with intent to influence, delay,… https://t.co/mezmveTDCY
1260718194815271000,Wed May 13 23:46:55 +0000 2020,Actually, @VicToensing, in US v Sineneng-Smith, Supreme Court held merely that 9th Cir. “depart(ed) so drastically… https://t.co/ToXmELHVuK
1260247576986730500,Tue May 12 16:36:51 +0000 2020,Sorry, @DonaldJTrumpJr, but Lev Parnas will not be claiming his 5x matching opportunity this year. #Levity… https://t.co/LDizsdlxBZ
1259923384508518400,Mon May 11 19:08:37 +0000 2020,New letter, signed by thousands of @TheJusticeDept alumnae, calling for resignation of Attorney General William Bar… https://t.co/KScpJ5BLit
1259857392168247300,Mon May 11 14:46:23 +0000 2020,We regret to inform you, @realDonaldTrump, that Lev Parnas will not be booking tee time at @TrumpGolfLA.… https://t.co/8prG4leuKC
1258103806614745000,Wed May 06 18:38:16 +0000 2020,Funny, the only subject @realDonaldTrump claims he doesn’t know is Lev Parnas. #LevRemembers #LevSpeaks #Levity https://t.co/zwrVpyR9ah
1258064750983905300,Wed May 06 16:03:05 +0000 2020,Interesting, @AlanDersh. You mean this Mubariz Mansimov? #LevRemembers https://t.co/5GZCrmXw4f https://t.co/Bxtqep5bHq
1257835577749180400,Wed May 06 00:52:25 +0000 2020,Lev Parnas and the legal team wish everyone a Happy Cinco de Mayo. We’re grateful for your support, and urge you to… https://t.co/QfeHbHTOgv
1257737108971757600,Tue May 05 18:21:09 +0000 2020,Interestingly, former Texas Congressman Pete Sessions has been spending reelection campaign money to pay his crimin… https://t.co/oG76TmzrbI
1250868560953512000,Thu Apr 16 19:27:59 +0000 2020,Let us know if you’d like Lev Parnas to be your second special guest, @DevinNunes. You’ve got his cellphone number.… https://t.co/BvBmGj468Z
1245481568476573700,Wed Apr 01 22:42:00 +0000 2020,We hope you’re all staying strong and finding peace during the #coronavirus #lockdown. Here are the Lev Parnas… https://t.co/HHwcaUyFlH
1245441955951251500,Wed Apr 01 20:04:36 +0000 2020,Congratulations to those who correctly answered the most recent Lev Parnas #DailyTriviaChallenge: (11)… https://t.co/4mRmgN3KEP
1244805420939718700,Tue Mar 31 01:55:14 +0000 2020,Wishing everyone the best of health during this challenging time. Are you ready for the Lev Parnas… https://t.co/Ah1flsKNmZ
1244692991144538000,Mon Mar 30 18:28:29 +0000 2020,Congratulations to @Robertwaldeck for correctly answering questions 9 and 10 in the Lev Parnas… https://t.co/q4xfXuRsDN
1244403065177989000,Sun Mar 29 23:16:25 +0000 2020,We hope everyone is doing well. Yes, as many correctly answered, it’s Lev Parnas and Anthony Scaramucci. There were… https://t.co/hTOE0IRrCF
1243673613062062000,Fri Mar 27 22:57:50 +0000 2020,We hope everyone is staying safe and healthy. Are you ready for the Lev Parnas #DailyTriviaChallenge? Today’s quest… https://t.co/jl6kA5nAtk
1243611798697398300,Fri Mar 27 18:52:12 +0000 2020,Yes, as many correctly answered, it’s Mike Huckabee. Congratulations to @ChipHinkleman for identifying the time and… https://t.co/QEiPzTpfPZ
1243256904320790500,Thu Mar 26 19:21:59 +0000 2020,Wishing everyone the best of health, and hope your home confinements are going well. Enjoyed this great opinion pie… https://t.co/i4T05N7t7f
1242075657267490800,Mon Mar 23 13:08:07 +0000 2020,⁦.⁦@RandPaul⁩ in 2014: “If someone has Ebola at a cocktail party they're contagious and you can catch it from them.… https://t.co/66VH9xpDSh
1241867858373759000,Sun Mar 22 23:22:24 +0000 2020,We wish everyone the best of health and happiness. Are you ready for the Lev Parnas #DailyTriviaChallenge? Today’s… https://t.co/qAPa8QtMVn
1241110023603998700,Fri Mar 20 21:11:02 +0000 2020,Congratulations to @B_B_W_W for correctly answering Question 3 of the Lev Parnas #DailyTriviaChallenge —October 19,… https://t.co/OrS019XhxK
1241041665332297700,Fri Mar 20 16:39:25 +0000 2020,Counting our blessings and staying safe: Cannabis dispensaries deemed “essential businesses” in LA. #CoronaStrong… https://t.co/gvPeqcJN2g
1240983794867462100,Fri Mar 20 12:49:27 +0000 2020,Ready for the Lev Parnas #DailyTriviaChallenge? Today’s questions: (3) name the people in the picture, from left to… https://t.co/STjYeJRmQt
1240978449440923600,Fri Mar 20 12:28:13 +0000 2020,Congratulations to Adam Klasfeld @KlasfeldReports for correctly answering Question 1 of the Lev Parnas… https://t.co/3I3xUOfbM2
1240759586749141000,Thu Mar 19 21:58:32 +0000 2020,Many thanks to all, we’re doing well. As Lev Parnas, @LeafLegal and I review evidence and write motions, we thought… https://t.co/KXYPnIV4ZE
1240688410034966500,Thu Mar 19 17:15:42 +0000 2020,What a grand orchestration. Time for @ChanelRion of @OANN to interview @RudyGiuliani about Ukraine again. ICYMI:… https://t.co/t74yzuKESa
1240469611000234000,Thu Mar 19 02:46:16 +0000 2020,Nothing like home confinement to raise @LindseyGrahamSC’s spirits. Good luck fighting the #coronavirus. Hope you gi… https://t.co/u5dMH3ksww
1240273066934055000,Wed Mar 18 13:45:16 +0000 2020,We all see the thinly veiled deflection embedded in a racist message, @realDonaldTrump. It’s called #COVID19 or… https://t.co/dJiwxJ1VRI
1239739396728946700,Tue Mar 17 02:24:40 +0000 2020,Sorry Devin Nunes, but Lev Parnas and I will not be joining you at the local pub. Any questions, you’ve got the cel… https://t.co/TPHWgp4SFj
1239630969256231000,Mon Mar 16 19:13:48 +0000 2020,Do I hear the Peanut Gallery, @AmbJohnBolton? https://t.co/MkOMJmhNUn
1237403174367084500,Tue Mar 10 15:41:21 +0000 2020,Sorry, @GOPLeader Kevin McCarthy, Lev Parnas won’t be supporting @realDonaldTrump or @GOP this year.   If you have… https://t.co/NfDER6X11b
1232728632734474200,Wed Feb 26 18:06:23 +0000 2020,Campaign Legal Center @CampaignLegal has asked the Office of Congressional Ethics @CongressEthics to investigate wh… https://t.co/AF35OEPjLE
1232452662383112200,Tue Feb 25 23:49:47 +0000 2020,Can’t wait! It’s always #CommonSense with @RudyGiuliani. This Telizhenko?: “Congressman @DevinNunes had a really in… https://t.co/YlDHhDv7TI
1230508210190258200,Thu Feb 20 15:03:13 +0000 2020,Very sorry, @realDonaldTrump, but Lev Parnas and guest will not be able to attend your Palm Beach VIP dinner on Mar… https://t.co/XuuYpNXabO
1229839740268171300,Tue Feb 18 18:46:58 +0000 2020,Earlier today, @TheJusticeDept replied to @RepJerryNadler’s 2/10/20 letter to AG Bill Barr, to explain the process… https://t.co/LET42PJdCZ
1229534237109473300,Mon Feb 17 22:33:00 +0000 2020,Very sorry Devin Nunes, but Lev Parnas will not be able to attend. Any questions, please call him on his cellphone.… https://t.co/ef26jizAK3
1229509266349969400,Mon Feb 17 20:53:46 +0000 2020,Respectfully not true, @Mimirocah1. The Lev Parnas case was treated differently. I know SDNY policy well. Also, nev… https://t.co/3Y4TzYvegC
1229076728401842200,Sun Feb 16 16:15:01 +0000 2020,Today, over 1100 former DOJ lawyers publicly called on AG William Barr to resign. On 1/20/20, we asked AG Barr to r… https://t.co/ZkLkU8UpyQ
1228835660573954000,Sun Feb 16 00:17:06 +0000 2020,Interesting, Senator Lisa Murkowski—a #QuidProQuo for your vote against hearing the witnesses or seeing the evidenc… https://t.co/DZfiQ9VsyO
1228676323557740500,Sat Feb 15 13:43:57 +0000 2020,We regret to inform you, Devin Nunes, that Lev Parnas is not with you this year and will not be making a donation.… https://t.co/oY1ZBwZpU6
1228173158856790000,Fri Feb 14 04:24:34 +0000 2020,Thanks for your letter, Senator Lindsey Graham. You have done a fine job “defending the rule of law.” We regret to… https://t.co/YiqQtYTafA
1228168331808497700,Fri Feb 14 04:05:23 +0000 2020,Thought it was very nice that Devin Nunes invited Lev Parnas to send the President and FLOTUS a surprise Valentine’… https://t.co/zBIsX19fJG
1228153294800990200,Fri Feb 14 03:05:38 +0000 2020,A fair inference is that Lev Parnas’s arrest was part of a coordinated effort to thwart the exercise of his rights… https://t.co/mc94zpHkmP
1228147470884122600,Fri Feb 14 02:42:29 +0000 2020,Crazy plot shift—President Trump now contradicts his past denials, and admits “sending Rudy Giuliani to Ukraine.” P… https://t.co/tLH8qH6rQL
1227606130093953000,Wed Feb 12 14:51:23 +0000 2020,Not surprisingly, Lev Parnas stands alone. And, even though AG Bill Barr will hear Rudy Giuliani and says… https://t.co/lr0EzQMeZN
1227375300713046000,Tue Feb 11 23:34:09 +0000 2020,Today, Roger Stone’s prosecutors withdrew over “the president and his attorney general bending federal law enforcem… https://t.co/qqKp2dy8io
1227033315124883500,Tue Feb 11 00:55:14 +0000 2020,See @RepJerryNadler &amp; @HouseJudiciary’s letter, below. We renew our request for AG Barr to recuse himself from the… https://t.co/qLO3FfD6hC
1227019316614307800,Mon Feb 10 23:59:36 +0000 2020,Now Bill Barr says, “We have to be very careful with respect to any information coming from Ukraine...we can’t take… https://t.co/c6urFgCOCY
1226923891395825700,Mon Feb 10 17:40:25 +0000 2020,Yes. Similar to the obstruction of Congress statute, 18 USC 1505, which Devin Nunes violated by threatening to have… https://t.co/65I47Xvj7R
