id,created_at,text
1261112982123282400,Fri May 15 01:55:39 +0000 2020,assistindo the society dnv amoo
1260736924798668800,Thu May 14 01:01:20 +0000 2020,RT @sabrinartista: PUSHING 21!!!  happy birthday sabs, i just wanted to tell you that i love you so much and that you are an amazing person…
1260736703960146000,Thu May 14 01:00:28 +0000 2020,@sabrinartista @SabrinaAnnLynn @SabrinaAnnLynn 💖💖
1260736640215122000,Thu May 14 01:00:13 +0000 2020,@sabrinartista @SabrinaAnnLynn @SabrinaAnnLynn 🤍
1260736598066561000,Thu May 14 01:00:02 +0000 2020,@sabrinartista @SabrinaAnnLynn @SabrinaAnnLynn
1260736566286266400,Thu May 14 00:59:55 +0000 2020,@sabrinartista @SabrinaAnnLynn @SabrinaAnnLynn plss
1260657965993873400,Wed May 13 19:47:35 +0000 2020,that's right https://t.co/QyrBbhoutY
1260650459712241700,Wed May 13 19:17:46 +0000 2020,e vamos de mais um filme com a atuação perfeita e impecável de sabrina carpenter https://t.co/0zc4ddL7TL
1260333638840995800,Tue May 12 22:18:50 +0000 2020,RT @sabrinartista: sabrina mal completou 21 anos e já tá bêbada KKKKKKKKKKK https://t.co/yl5kTm8vFg
1260240140787744800,Tue May 12 16:07:18 +0000 2020,@sabrinartista @SabrinaAnnLynn @SabrinaAnnLynn 💖
1260240096055431200,Tue May 12 16:07:07 +0000 2020,@sabrinartista @SabrinaAnnLynn @SabrinaAnnLynn @SabrinaAnnLynn plss
1259980885966966800,Mon May 11 22:57:07 +0000 2020,@SabrinaAnnLynn pls bby https://t.co/YJFitDBUBb
1259977338386886700,Mon May 11 22:43:01 +0000 2020,@SabrinaAnnLynn eu te amooo https://t.co/YJFitDBUBb
1259977230589059000,Mon May 11 22:42:35 +0000 2020,@SabrinaAnnLynn check thiss https://t.co/YJFitDBUBb
1259977053492916200,Mon May 11 22:41:53 +0000 2020,@SabrinaAnnLynn check thiss https://t.co/2RYh2Vxcsd
1259892131767992300,Mon May 11 17:04:26 +0000 2020,happy birthday sabrina! I love you so much and I hope you enjoy your day, thanks for being the best person in the w… https://t.co/2D383iQ7Bd
1259871915310809000,Mon May 11 15:44:06 +0000 2020,@SabrinaAnnLynn come here https://t.co/eu49OjkiVQ
1259688466771828700,Mon May 11 03:35:09 +0000 2020,RT @artisticxchild: well, u are definitely an adult now but for me it will always be just a baby lmao. i just wanted to thank u for making…
1259670689155596300,Mon May 11 02:24:30 +0000 2020,#HappyBirthdaySabrina she. https://t.co/DNvbube4im
1259656598865272800,Mon May 11 01:28:31 +0000 2020,baby. https://t.co/deyGLJdvZs
1259642465881120800,Mon May 11 00:32:21 +0000 2020,RT @sabrinartista: a sabrina cantando "you mother and mine" é tudo que eu precisava ouvir essa noite #DisneyFamilySingalong https://t.co/HP…
1259642372968849400,Mon May 11 00:31:59 +0000 2020,@SabrinaAnnLynn your voice is perfect
1259613528379535400,Sun May 10 22:37:22 +0000 2020,she is a princess. https://t.co/npDFsBQu66
1259613386771435500,Sun May 10 22:36:48 +0000 2020,@SabrinaAnnLynn i love u
1259613366315888600,Sun May 10 22:36:43 +0000 2020,RT @SabrinaAnnLynn: singing “your mother and mine” from Peter Pan tonight on The Disney Family Singalong: Volume II at 7/6c on ABC✨#DisneyF…
1259578780852596700,Sun May 10 20:19:17 +0000 2020,@SabrinaAnnLynn hi babyy @SabrinaAnnLynn follow my friends plss — @jaureguimessa — @liviavideir — @peraltarings —… https://t.co/MZaVP2dzjr
1259577272178180000,Sun May 10 20:13:18 +0000 2020,@SabrinaAnnLynn mom, are you ready for pushing 21 ????
1259577161515745300,Sun May 10 20:12:51 +0000 2020,@SabrinaAnnLynn I love you!!!! 🤧💖
1259577048508620800,Sun May 10 20:12:24 +0000 2020,@SabrinaAnnLynn hi babyy @SabrinaAnnLynn, could you follow my friends — @jaureguimessa — @liviavideir —… https://t.co/Wo4vRp1BS5
1259529056950894600,Sun May 10 17:01:42 +0000 2020,hi babyy @SabrinaAnnLynn, could you follow my friends — @jaureguimessa — @liviavideir — @peraltarings —… https://t.co/BUDYEITma7
1259524459280638000,Sun May 10 16:43:26 +0000 2020,@sabsfades @SabrinaAnnLynn @sabcarpenter__ @liviavideir @iconicsaby @blythehttp @dearhinayshr @helgenswife… https://t.co/xHraS9DEM5
1259334695243985000,Sun May 10 04:09:23 +0000 2020,hi babyy @SabrinaAnnLynn, could you follow my friends — @jaureguimessa — @liviavideir — @peraltarings —… https://t.co/Gotmb9Fmm0
1259329746711830500,Sun May 10 03:49:43 +0000 2020,@peraltarings nao desisti amg sério!!!
1259328903568601000,Sun May 10 03:46:22 +0000 2020,hi babyy @SabrinaAnnLynn, could you follow my friends — @jaureguimessa — @liviavideir — @peraltarings —… https://t.co/RO67bFChBL
1259327353555214300,Sun May 10 03:40:12 +0000 2020,@SabrinaAnnLynn hi babyy @SabrinaAnnLynn, could you follow my friends — @jaureguimessa — @liviavideir —… https://t.co/Zv2LD0SkBz
1259327215839383600,Sun May 10 03:39:40 +0000 2020,hi babyy @SabrinaAnnLynn, could you follow my friends — @jaureguimessa — @liviavideir — @peraltarings —… https://t.co/tL2JAalj2T
1259324249409536000,Sun May 10 03:27:52 +0000 2020,@SabrinaAnnLynn hi babyy @SabrinaAnnLynn, could you follow my friends @sabrinartista @sbrinamendes @dusktillrings   are your fans PLEASEEE
1259323663662436400,Sun May 10 03:25:33 +0000 2020,@sinabreathin AMIGA OBRIAGADAA AAAAAA
1259323370254016500,Sun May 10 03:24:23 +0000 2020,EU TW CHORANDO TANTO https://t.co/JgYwxYu9ES
1259322324576280600,Sun May 10 03:20:13 +0000 2020,@helgenswife @sabsfades @SabrinaAnnLynn @sabcarpenter__ @liviavideir @iconicsaby @blythehttp @dearhinayshr… https://t.co/8qaJJA1OEm
1259322267668021200,Sun May 10 03:20:00 +0000 2020,@peraltarings @sabsfades @SabrinaAnnLynn @sabcarpenter__ @liviavideir @iconicsaby @blythehttp @dearhinayshr… https://t.co/2HCgyesJbz
1259322169366110200,Sun May 10 03:19:36 +0000 2020,@SabrinaAnnLynn hi sab @SabrinaAnnLynn, could you follow my friends @sabrinartista @sbrinamendes @dusktillrings   are your fans!!! love uuu
1259321932597678000,Sun May 10 03:18:40 +0000 2020,@sabsfades @SabrinaAnnLynn @sabcarpenter__ @liviavideir @iconicsaby @blythehttp @dearhinayshr @helgenswife… https://t.co/hoSqTIo58q
1259321817648582700,Sun May 10 03:18:13 +0000 2020,@SabrinaAnnLynn hi babyy @SabrinaAnnLynn, could you follow my friends @sabrinartista @sbrinamendes @dusktillrings   are your fans!!!
1259321728465068000,Sun May 10 03:17:51 +0000 2020,@SabrinaAnnLynn hey @SabrinaAnnLynn, could you follow my friends @sabrinartista @sbrinamendes @dusktillrings   are your fans, we love uuu
1259321666225737700,Sun May 10 03:17:36 +0000 2020,@SabrinaAnnLynn hey @SabrinaAnnLynn, could you follow my friends @sabrinartista @sbrinamendes @dusktillrings   are your fans!!! 🤧💖
1259321568259383300,Sun May 10 03:17:13 +0000 2020,hey @SabrinaAnnLynn, could you follow my friends @sabrinartista @sbrinamendes @dusktillrings   are your fans!!! 🤧💖💖💖
1259321509371416600,Sun May 10 03:16:59 +0000 2020,@sinaskarla @SabrinaAnnLynn @SabrinaAnnLynn
1259321397144359000,Sun May 10 03:16:32 +0000 2020,hey @SabrinaAnnLynn, could you follow my friends @sabrinartista @sbrinamendes @dusktillrings   are your fans!!! 🤧💖
1259320887905595400,Sun May 10 03:14:31 +0000 2020,@strangercruel @singulargray @cutiesbrina @parisvelasco obrigada de verdade pela indicação, você é tudo! 💖
1259320747941650400,Sun May 10 03:13:58 +0000 2020,hey @SabrinaAnnLynn, could you follow my friends @sbrinamendes @dusktillrings   are your fans!!! 🤧💖
1259320360769654800,Sun May 10 03:12:25 +0000 2020,@dusktillrings claroo
1259320322907652000,Sun May 10 03:12:16 +0000 2020,i am literally crying, eu te amo tanto!!! 😭🤧💖 https://t.co/vagl2ZpaD9
1259319662497726500,Sun May 10 03:09:39 +0000 2020,@sabrinaverse @SabrinaAnnLynn @ariandbrina @lwtsbrina @hinastalent @cutiesbrina @brinastini @kingofmysabs… https://t.co/6gVgtewhIh
1259319553693229000,Sun May 10 03:09:13 +0000 2020,@strangercruel @SabrinaAnnLynn @singulargray @laurscute @kidkrowlt @parisvelasco @ifsbillie @cutiesbrina ELA ME SEG… https://t.co/XHEQTU9WpL
1259318830993748000,Sun May 10 03:06:20 +0000 2020,MEU DEUS DO CEU https://t.co/VtEKnbBmyE
1259317447066337300,Sun May 10 03:00:51 +0000 2020,@SabrinaAnnLynn i love u so much, pls follow me 🤧🤍 4x
1259317425746710500,Sun May 10 03:00:45 +0000 2020,@SabrinaAnnLynn i love u so much, pls follow me 🤧🤍 3x
1259317405811183600,Sun May 10 03:00:41 +0000 2020,@SabrinaAnnLynn i love u so much, pls follow me 🤧🤍 2x
1259317363993907200,Sun May 10 03:00:31 +0000 2020,@SabrinaAnnLynn i love u so much, pls follow me 🤧🤍
1259316986368180200,Sun May 10 02:59:01 +0000 2020,@strangercruel @SabrinaAnnLynn @singulargray @laurscute @kidkrowlt @parisvelasco @ifsbillie obrigada!!! 💖🤧
1259311584041750500,Sun May 10 02:37:33 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 48
1259311557626015700,Sun May 10 02:37:26 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 47
1259311536134410200,Sun May 10 02:37:21 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 45
1259311514240123000,Sun May 10 02:37:16 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 44
1259311491901272000,Sun May 10 02:37:11 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 43
1259311458913063000,Sun May 10 02:37:03 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 42
1259311437794730000,Sun May 10 02:36:58 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 41
1259301072293843000,Sun May 10 01:55:46 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 40
1259301051188097000,Sun May 10 01:55:41 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 39
1259301026303271000,Sun May 10 01:55:36 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 38
1259300998159491000,Sun May 10 01:55:29 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 37
1259293966257840000,Sun May 10 01:27:32 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 36
1259293944061612000,Sun May 10 01:27:27 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 35
1259293923329093600,Sun May 10 01:27:22 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 34
1259293892903665700,Sun May 10 01:27:15 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 33
1259293867284877300,Sun May 10 01:27:09 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 32
1259293843461111800,Sun May 10 01:27:03 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 31
1259288293419692000,Sun May 10 01:05:00 +0000 2020,@iscarpentwr @SabrinaAnnLynn obrigada!!💖
1259287329186943000,Sun May 10 01:01:10 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 30
1259287308987138000,Sun May 10 01:01:05 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 29
1259287283657834500,Sun May 10 01:00:59 +0000 2020,@SabrinaAnnLynn I love you so much and your follow would make me very happy, please follow me 🥺🤧💖🇧🇷 28
