id,created_at,text
1260580057015357400,Wed May 13 14:38:00 +0000 2020,In miniature . Explore our latest arrivals, from cotton gabardine trench coats to bucket hats, reimagined for our c… https://t.co/qm1P2gfBxN
1258734344996302800,Fri May 08 12:23:48 +0000 2020,Join us for #BurberrySessions with artist NAH. Tune in on Instagram at 5pm BST https://t.co/UuT42QiWJT https://t.co/0qtIB2oZNu
1256212108439621600,Fri May 01 13:21:20 +0000 2020,Join us for #BurberrySessions with artist Olan Monk. Tune in on Instagram at 5pm BST . https://t.co/PBOsZfUj52 https://t.co/a20yaTiNFF
1255854423466815500,Thu Apr 30 13:40:01 +0000 2020,@billieeilish - the youngest Vogue China cover star in 15 years - shot by Nick Knight wearing… https://t.co/yu3ygMz0HN
1253692764295958500,Fri Apr 24 14:30:22 +0000 2020,Join us tonight for #BurberrySessions with artist Deb Never. Tune in on Instagram at 5pm BST.… https://t.co/b18IlFfyYP
1253628013092184000,Fri Apr 24 10:13:04 +0000 2020,Our #ReBurberry Edit, showcased with beautiful hints to nature  . Crafted from fabrics of the future to encourage c… https://t.co/hqCC54V9Ji
1252921253201088500,Wed Apr 22 11:24:39 +0000 2020,The #ReBurberry Edit . We're building on our history of innovation to create positive change .  Discover outerwear… https://t.co/4TzOZxvSS3
1251129319373574100,Fri Apr 17 12:44:09 +0000 2020,#TheBSeries 17 April . Watch Ghana-based artist Amaarae perform six tracks including never-before-heard songs, excl… https://t.co/KfrhY2Ekx0
1248294650361888800,Thu Apr 09 17:00:11 +0000 2020,A tale of togetherness from the archive, dating 1937 - 1965. Chosen by Riccardo Tisci as symbols of community, adve… https://t.co/xlhb11D75q
1239884608495378400,Tue Mar 17 12:01:41 +0000 2020,Pre-order now - #TheBSeries 17 March  Debuted on the #BurberrySpringSummer20 runway, a fresh iteration of the Canno… https://t.co/a91TzKjq7E
1239616021847249000,Mon Mar 16 18:14:25 +0000 2020,The Mother's Day edit  Discover a curation of gifts, detailed with our Thomas Burberry Monogram. From bold jeweller… https://t.co/uHYvj0U5Es
1238440605191151600,Fri Mar 13 12:23:44 +0000 2020,Coming soon – 17 March. A limited-edition release exclusive to #TheBSeries  Available to pre-order on Instagram for… https://t.co/GFupYAD3mt
1238413262548598800,Fri Mar 13 10:35:05 +0000 2020,#TheBSeries - 17 March  Debuted on the #BurberrySpringSummer20 runway, the Cannon belt bag is refreshed in pink ECO… https://t.co/mb7Eo0X7P3
1238162886570184700,Thu Mar 12 18:00:10 +0000 2020,The Pocket Bag  Reimagined in giant proportions for the #BurberrySpringSummer20 collection. A celebration of our st… https://t.co/o5VXeZrZuX
1238132686075674600,Thu Mar 12 16:00:10 +0000 2020,@KendallJenner in our iconic #BurberryTrench  Reimagined by Riccardo Tisci for the #BurberrySpringSummer20 collecti… https://t.co/cwJ9kisjQy
1237800488353050600,Wed Mar 11 18:00:08 +0000 2020,Design details  Our signature Kensington trench coat, reworked in rich chestnut brown leather by Riccardo Tisci. St… https://t.co/NZkY9le7Xs
1237762761876213800,Wed Mar 11 15:30:13 +0000 2020,Discover our exclusive personalisation experience to make your #BurberryTrench coat unique  Visit our London flagsh… https://t.co/GRojdqUqNH
1237438110641926100,Tue Mar 10 18:00:10 +0000 2020,A timeless classic, a modern statement. The quintessential #BurberryTrench coat - made in Castleford, Yorkshire for… https://t.co/eYfWMXYdJP
1237426783651274800,Tue Mar 10 17:15:10 +0000 2020,The makings of an icon  Our timeless Burberry trench. Made in Castleford, Yorkshire, for over 50 years and cut from… https://t.co/YOkzHdKoJg
1237075714555416600,Mon Mar 09 18:00:08 +0000 2020,Outerwear for the modern #Burberry man  A timeless British design celebrating heritage and modernity. Discover our… https://t.co/EN1j4y2u16
1237022856732708900,Mon Mar 09 14:30:06 +0000 2020,The timeless #BurberryTrench, redefined by Riccardo Tisci. Updated fabrics, refreshed silhouettes and modern detail… https://t.co/00PxWdknFG
1237007823613104000,Mon Mar 09 13:30:22 +0000 2020,Introducing the #BurberryTrench collection  An unmistakable design created by our founder Thomas Burberry over 100… https://t.co/k3cn2qocPF
1235988569031880700,Fri Mar 06 18:00:13 +0000 2020,Harper’s Bazaar China features #Lucas Wong wearing pieces from the new #BurberrySpringSummer20 collection, Evolutio… https://t.co/T3CAiSL6kK
1235603531773513700,Thu Mar 05 16:30:13 +0000 2020,Behind the scenes with @KendallJenner   The #BurberrySpringSummer20 collection is brought to life, showcasing our u… https://t.co/42A9UccOEn
1235565809038131200,Thu Mar 05 14:00:19 +0000 2020,On set with @GiGiHadid   Behind the scenes of the new #BurberrySpringSummer20 campaign, Evolution. Created by Ricca… https://t.co/vGesMTtxt0
1235226017113002000,Wed Mar 04 15:30:06 +0000 2020,Maximum impact  A fusion of clashing checks collide for #BurberrySpringSummer20. He Cong is captured wearing the co… https://t.co/YnEo4bmPi6
1235173177678008300,Wed Mar 04 12:00:08 +0000 2020,Runway eyewear  @GiGiHadid is photographed wearing our new Blake sunglasses – named after renowned British poet and… https://t.co/htWcdydMJp
1234554094192398300,Mon Mar 02 19:00:07 +0000 2020,Rianne Van Rompaey presents a fresh take on Burberry tailoring, as elegant #BurberryBeige silhouettes are adorned w… https://t.co/eNpYYH4xpZ
1234531440202780700,Mon Mar 02 17:30:06 +0000 2020,A contemporary lens  Introducing Blake, our new curved sunglasses – created by Riccardo Tisci and named after the r… https://t.co/YtisVMX2ht
1234500596083941400,Mon Mar 02 15:27:32 +0000 2020,Unexpected silhouettes  Traditional tailoring meets reconstructed shapes - created by Riccardo Tisci for… https://t.co/i3oK6BdLpN
1233421637757866000,Fri Feb 28 16:00:08 +0000 2020,Our fluid watercolour print – a unique pattern created by hand in our London design studio. Detailed across bold an… https://t.co/WBPVuMYo1H
1233391448755703800,Fri Feb 28 14:00:11 +0000 2020,Contemporary menswear.  Deconstructed silhouettes and graphic prints detail the new Spring/Summer 2020 collection.… https://t.co/8s3EzQPdOk
1233096993800642600,Thu Feb 27 18:30:07 +0000 2020,.@KendallJenner for Evolution, Riccardo Tisci's new #BurberrySpringSummer20 collection  Explore a fresh take on tai… https://t.co/xxnvvV3FVB
1232613028379668500,Wed Feb 26 10:27:01 +0000 2020,Evolution has arrived. Introducing the #BurberrySpringSummer20 collection, captured in a campaign by… https://t.co/Wx1PsOShsi
1231987230358548500,Mon Feb 24 17:00:19 +0000 2020,The Pocket Bag in supersized proportions, from the #BurberryAutumnWinter20 runway. Discover more… https://t.co/kZMl4VT2sg
1231964526913953800,Mon Feb 24 15:30:06 +0000 2020,Reimagined for Riccardo Tisci’s #BurberryAutumnWinter20 runway show, our archive-inspired Pocket Bag in an elongate… https://t.co/r4FkTDLHUk
1231934324041187300,Mon Feb 24 13:30:05 +0000 2020,Seen on the #BurberryAutumnWinter20 runway, a structured holdall in Vintage check – against a palette of… https://t.co/U5bxWHFqK1
1231579493703307300,Sun Feb 23 14:00:07 +0000 2020,Captured backstage at the #BurberryShow, our new spotted monkey-print paired with #BurberryBeige. Discover more… https://t.co/oSTlPgKVqq
1231549314343805000,Sun Feb 23 12:00:12 +0000 2020,The Society holdall is introduced in check and leather for #BurberryAutumnWinter20, showcased on the runway in Lond… https://t.co/EdwJp87jAV
1231519113442451500,Sun Feb 23 10:00:11 +0000 2020,Crystal mesh adorns Look 30 of ‘Memories’, Riccardo Tisci's #BurberryAutumnWinter20 runway show. Discover more… https://t.co/CYNZR8ZXxU
1231277515068579800,Sat Feb 22 18:00:10 +0000 2020,A celebration of #BurberryBeige. Fresh tailoring is spliced with a voluminous cape - captured backstage at the… https://t.co/TdY8i2N8HZ
1231247305606672400,Sat Feb 22 16:00:07 +0000 2020,Details from ‘Memories’- #RiccardoTisci’s #BurberryAutumnWinter20 collection. Featuring our new cape-back leather b… https://t.co/GfmumeiycR
1231217110212382700,Sat Feb 22 14:00:08 +0000 2020,Our statement crystal mesh-embellished dress and paillette-inspired clutch, seen on the #BurberryAutumnWinter20 Run… https://t.co/4CG3y3WGgr
1231186898460258300,Sat Feb 22 12:00:05 +0000 2020,Captured backstage - our sculptural satin point-toe pumps, first unveiled on the #BurberryAutumnWinter20 runway sho… https://t.co/2Q8JpSgPLd
1231156705624567800,Sat Feb 22 10:00:07 +0000 2020,The #BurberryBeauty look, backstage at ‘Memories’, Riccardo Tisci’s #BurberryAutumnWinter20 runway show. Discover m… https://t.co/Ao17dbUm5K
1230930229205532700,Fri Feb 21 19:00:10 +0000 2020,A celebration of our signature #Burberry glow, backstage at the #BurberryAutumnWinter20 runway show. Models complex… https://t.co/OJMqUAaxYe
1230915140347973600,Fri Feb 21 18:00:13 +0000 2020,A modern make-up look for ‘Memories’, Riccardo Tisci’s #BurberryAutumnWinter20 runway show, enhanced with Burberry… https://t.co/VxPWfp24eD
1230884934543384600,Fri Feb 21 16:00:11 +0000 2020,Worn by @KendallJenner on the #BurberryAutumnWinter20 runway, fresh iterations of check detail the collection and t… https://t.co/uhJYkDUfyy
1230854745180528600,Fri Feb 21 14:00:14 +0000 2020,A refined take on animal prints for Riccardo Tisci’s #BurberryAutumnWinter20 runway collection, photographed behind… https://t.co/qea0W1iIVy
1230824531994062800,Fri Feb 21 12:00:10 +0000 2020,Look 43 captured backstage at the #BurberryAutumnWinter20 runway show. A myriad of plaid contrasts cricket-inspired… https://t.co/EmuRI6bJ8G
1230560274773467100,Thu Feb 20 18:30:06 +0000 2020,Oversize shapes and a new approach to outerwear. Discover the #BurberryAutumnWinter20 collection, revealed at Londo… https://t.co/7civbJVFxA
1230530083028336600,Thu Feb 20 16:30:08 +0000 2020,Dereece Grant walks the #BurberryAutumnWinter20 runway wearing Riccardo Tisci’s latest collection, titled ‘Memories… https://t.co/8vREj8HmDS
1230507463419613200,Thu Feb 20 15:00:15 +0000 2020,A new take on the #BurberryCheck, unveiled on the #BurberryAutumnWinter20 runway at London Fashion Week. Discover m… https://t.co/M3dbSOWQc4
1230496790908145700,Thu Feb 20 14:17:51 +0000 2020,The #BurberryAutumnWinter20 runway showcased a myriad of contrasting  plaid across hybrid shirt-style silhouettes.… https://t.co/eC47e1TiLd
1230175458790191000,Wed Feb 19 17:00:59 +0000 2020,Showcasing a new iteration of the #BurberryCheck, He Cong walks the #BurberryAutumnWinter20 runway  #BurberryShow… https://t.co/zRwupPR4xf
1230093618188312600,Wed Feb 19 11:35:47 +0000 2020,Dressed #InBurberry for her performance of ‘No Time To Die’ at the #BRITs 2020 with @finneas , @billieeilish  – win… https://t.co/QoUDhfwNp8
1229752488405934000,Tue Feb 18 13:00:15 +0000 2020,.@GiGiHadid part of the @Burberry family, walks the #BurberryAutumnWinter20 runway. Titled ‘Memories’, the new coll… https://t.co/luJyOeFECG
1229707163041456000,Tue Feb 18 10:00:09 +0000 2020,Odell Beckham Jr pictured backstage #InBurberry, at the Autumn/Winter 2020 runway show  #BurberryShow #LFW… https://t.co/wc26vw2h4v
1229692066160169000,Tue Feb 18 09:00:09 +0000 2020,Jacob Elordi wears the Robin bag, unveiled for #TheBSeries 17 February. Pictured backstage at the… https://t.co/tZELCB20oO
1229676956586795000,Tue Feb 18 08:00:07 +0000 2020,Hunter Schafer attends the #BurberryAutumnWinter20 runway show in London wearing a #BurberryTrench coat   #LFW… https://t.co/8KCMcP91IQ
