id,created_at,text
1256835718883602400,Sun May 03 06:39:20 +0000 2020,#CoronaCareByCCI 3rd May, 2020  Lunch packets distributed at #AaramBagh on request of  @M_Lekhi #LetsFeedThePoor… https://t.co/WwokYdV7Ii
1256835199179952000,Sun May 03 06:37:17 +0000 2020,#CoronaCareByCCI 3rd May, 2020 Lunch packets handed over to volunteers of Antyodaya Niketan for specially-abled per… https://t.co/JFYG5ccRdi
1256834401293361200,Sun May 03 06:34:06 +0000 2020,RT @ashokgehlot51: @ccoi_1947 Thank you very much for your kind wishes.
1256781777294766000,Sun May 03 03:05:00 +0000 2020,Many Happy Returns of the day to @DrBPrasadMP (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/BUSMtSWUWO
1256781525753819100,Sun May 03 03:04:00 +0000 2020,Many Happy Returns of the day to @MundaArjun (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/s2g4KE71Zi
1256781274133360600,Sun May 03 03:03:00 +0000 2020,Many Happy Returns of the day to @ashokgehlot51 (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/IgaQVgPPRQ
1256642745097023500,Sat May 02 17:52:32 +0000 2020,#CoronaCareByCCI 2nd May 2020  On request of @nishikant_dubey dinner packets handed over to volunteers at #Sagarpur… https://t.co/pGiybJ427K
1256642192220643300,Sat May 02 17:50:20 +0000 2020,#CoronaCareByCCI 2nd May, 2020 On request of #DUSIB food hand over to voluntrs at #PashchimVihar #LetsFeedThePoor… https://t.co/K9jrVi1IG4
1256641856277844000,Sat May 02 17:49:00 +0000 2020,#CoronaCareByCCI 2nd May, 2020 Dinner packets handed over to volunteers at #Inderlok on request of #AnnieRaja… https://t.co/QW14rYhKrT
1256641688207913000,Sat May 02 17:48:20 +0000 2020,#CoronaCareByCCI 2nd May, 2020  Food packet hand over to volunteers at #GandhiNagar on request of @AnubhavMohanty_… https://t.co/uFoDg3J8ak
1256641305402175500,Sat May 02 17:46:49 +0000 2020,#CoronaCareByCCI 2nd May, 2020 On request of @RebellionNeeraj #DUSIB food packets handed over at #Mandawali.… https://t.co/a6tlYeqHQi
1256579695681757200,Sat May 02 13:42:00 +0000 2020,#CoronaCareByCCI 2nd May, 2020  On request of @nishikant_dubey dinner packets distributed at #Burari… https://t.co/FnM8IcbI2l
1256579288561643500,Sat May 02 13:40:23 +0000 2020,#CoronaCareByCCI 2nd May, 2020 On request of @maafatmidbg food packets handed over for distribution in #Jasola.… https://t.co/WchyEKX8kW
1256578885149274000,Sat May 02 13:38:46 +0000 2020,#CoronaCareByCCI 2nd May 2020  Dinner packets distributed at #AaramBagh on request of @M_Lekhi #LetsFeedThePoor… https://t.co/1TyNIwdGzb
1256578458404089900,Sat May 02 13:37:05 +0000 2020,#CoronaCareByCCI 2nd May, 2020  Dinner packets handed over at #NetajiNagar on request of @ShahnawazBJP for distribu… https://t.co/YqZWkv6OW3
1256577808320442400,Sat May 02 13:34:30 +0000 2020,#CoronaCareByCCI 2nd May, 2020 On request of @maafatmidbg food packets handed over to volunteers for distribution i… https://t.co/NRW3oJYXOD
1256501767979675600,Sat May 02 08:32:20 +0000 2020,#CoronaCareByCCI 2nd May , 2020 Lunch packets handed over to volunteers at #Madipur on request of @nishikant_dubey… https://t.co/QREScYJOoj
1256501130667847700,Sat May 02 08:29:48 +0000 2020,#CoronaCareByCCI 2nd May, 2020 On request of #DUSIB food handed over to volunteers at #PashchimVihar… https://t.co/HpooJwHeBU
1256500675103490000,Sat May 02 08:28:00 +0000 2020,#CoronaCareByCCI 2nd May, 2020 On request of @ShahnawazBJP lunch packets distributed at #MayurVihar… https://t.co/R0ueYeuIB5
1256485781717184500,Sat May 02 07:28:49 +0000 2020,#CoronaCareByCCI 2nd May, 2020 On request of @RebellionNeeraj @AAPDelhi #DUSIB food packets handed over to voluntee… https://t.co/8ffXvH8OAw
1256482615885828000,Sat May 02 07:16:14 +0000 2020,#CoronaCareByCCI 2nd May, 2020 Lunch packets distributed at #KarolBagh on request of #DRaja #LetsFeedThePoor… https://t.co/GPxUGgTCUX
1256470369717768200,Sat May 02 06:27:34 +0000 2020,#CoronaCareByCCI 2nd May, 2020  Lunch packets handed over at #NetajiNagar on request of @ShahnawazBJP for distribut… https://t.co/CI4zfxET1s
1256466177406062600,Sat May 02 06:10:55 +0000 2020,#CoronaCareByCCI 2nd May, 2020  Lunch packets distributed at #AaramBagh on request of  @M_Lekhi #LetsFeedThePoor… https://t.co/SwoVwvesoT
1256465719320998000,Sat May 02 06:09:06 +0000 2020,#CoronaCareByCCI 2nd May, 2020 Lunch packets handed over to volunteers of Antyodaya Niketan for specially-abled per… https://t.co/j06GUs8Ckc
1256444643488616400,Sat May 02 04:45:21 +0000 2020,#CoronaCareByCCI #IndiaFightsCorona  @PMOIndia @narendramodi  @RajivPratapRudy @ombirlakota @nishikant_dubey… https://t.co/sw7uQHcfOj
1256418634555175000,Sat May 02 03:02:00 +0000 2020,Many Happy Returns of the day to @rkraibjp (Member, CCI) on his #birthday today. https://t.co/NE3ZFuPYWH
1256417376016294000,Sat May 02 02:57:00 +0000 2020,Many Happy Returns of the day to @ianildesai (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/FuioIV4uOv
1256417124395954200,Sat May 02 02:56:00 +0000 2020,Many Happy Returns of the day to @sanjaypaswanbjp (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/7CD4gz7JAb
1256252407417168000,Fri May 01 16:01:28 +0000 2020,#CoronaCareByCCI 1st May, 2020  Food packet handed over to volunteers at #GandhiNagar on request of… https://t.co/JHUe2xPAPL
1256251418614173700,Fri May 01 15:57:32 +0000 2020,#CoronaCareByCCI 1st May, 2020 Dinner packets hand over to volunteers at #Inderlok on requst of #AnnieRaja #DRaja… https://t.co/DCIr2OomY2
1256251261172629500,Fri May 01 15:56:55 +0000 2020,#CoronaCareByCCI 1st May, 2020 On request of #DUSIB food handed over to volunteers at #PashchimVihar… https://t.co/lymHRQ1vRm
1256248897447460900,Fri May 01 15:47:31 +0000 2020,#CoronaCareByCCI 1st May, 2020  On request of @nishikant_dubey dinner packets handed over to volunteers at #Narela… https://t.co/Bgz8YkITPR
1256248193362178000,Fri May 01 15:44:43 +0000 2020,#CoronaCareByCCI 1st May, 2020 On request of @RebellionNeeraj #DUSIB food packets handed over at #Mandawali… https://t.co/mo3ldNKjWG
1256209119112949800,Fri May 01 13:09:27 +0000 2020,#CoronaCareByCCI 1st May, 2020  Dinner packets distributed at #AaramBagh on request of @M_Lekhi #LetsFeedThePoor… https://t.co/zfdkqGwGTw
1256204580943097900,Fri May 01 12:51:25 +0000 2020,#CoronaCareByCCI 1st May, 2020  On request of @nishikant_dubey dinner packets distributed at #Burari… https://t.co/j7XawA62rd
1256201416151982000,Fri May 01 12:38:51 +0000 2020,#CoronaCareByCCI 1st May, 2020 On request of @maafatmidbg food packets handed over to volunteers for distribution i… https://t.co/lf0uD5I8Pu
1256194465636597800,Fri May 01 12:11:14 +0000 2020,#CoronaCareByCCI 1st May, 2020 On request of @maafatmidbg food packets handed over to Mohd Noorani for distribution… https://t.co/ShhpKN9Dff
1256170236018978800,Fri May 01 10:34:57 +0000 2020,Many Happy Returns of the day to @SushilKrGuptaMP (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/wyBSoehbtV
1256169886180446200,Fri May 01 10:33:34 +0000 2020,Many Happy Returns of the day to @yvsubbareddymp (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/Vzbw2KBGpQ
1256169359531077600,Fri May 01 10:31:28 +0000 2020,Many Happy Returns of the day to @kalmadisuresh (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/AoWv0NHOvc
1256144029873397800,Fri May 01 08:50:49 +0000 2020,RT @neeraj_rajput: @ccoi_1947 @M_Lekhi @PMOIndia @JPNadda @dr_maheshsharma @mdixitjagran @SafeApproach @SunielVShetty @amit_jurno Good job…
1256134239654801400,Fri May 01 08:11:55 +0000 2020,RT @DollyBindra: God bless bezubaan ko ann khilana so beautiful love u all https://t.co/izRCACkYNI
1256131920775114800,Fri May 01 08:02:42 +0000 2020,#CoronaCareByCCI 1st May, 2020 On request of @RebellionNeeraj @AAPDelhi #DUSIB food packets handed over to voluntee… https://t.co/FfIbVAfA3F
1256126710715543600,Fri May 01 07:42:00 +0000 2020,#CoronaCareByCCI 1st May, 2020 On request of #DUSIB food handed over to volunteers at #PashchimVihar… https://t.co/UBqwg0Sl2D
1256125602727248000,Fri May 01 07:37:36 +0000 2020,#CoronaCareByCCI 1st May , 2020 Lunch packets handed over to volunteers at #Madipur on request of @nishikant_dubey… https://t.co/MzAutAHcET
1256124902488195000,Fri May 01 07:34:49 +0000 2020,#CoronaCareByCCI 1st May, 2020 Lunch packets distributed at #KarolBagh on request of#DRaja #LetsFeedThePoor… https://t.co/1lUsZvGsX9
1256108276371951600,Fri May 01 06:28:45 +0000 2020,RT @iPriyankaBhatt: @ccoi_1947 @peta @pfaindia @gauri_maulekhi @dogsneedhelp @kanikadewanpfa @manikabatra_TT @RealVinduSingh @rajgopal88 @D…
1256107688104038400,Fri May 01 06:26:24 +0000 2020,#CoronaCareByCCI  @ccoi_1947 team on streets today  #dogs #dogsduringlockdown @peta @pfaindia @gauri_maulekhi… https://t.co/jZx0xxIaFS
1256104550630518800,Fri May 01 06:13:56 +0000 2020,#CoronaCareByCCI 1st May, 2020  Lunch packets distributed at #AaramBagh on request of  @M_Lekhi #LetsFeedThePoor… https://t.co/dbvqKrJ88G
1256103579288391700,Fri May 01 06:10:05 +0000 2020,#CoronaCareByCCI 1st Mayl, 2020 Lunch packets handed over to volunteers of Antyodaya Niketan for specially-abled pe… https://t.co/2q82iNweZu
1256102914801627100,Fri May 01 06:07:26 +0000 2020,#CoronaCareByCCI 1st May, 2020  Lunch packets handed over at #NetajiNagar on request of @ShahnawazBJP for distribut… https://t.co/d1UFz7cJVN
1255906981941883000,Thu Apr 30 17:08:52 +0000 2020,#CoronaCareByCCI 30th April 2020  On request of @nishikant_dubey dinner packets handed over to volunteers at… https://t.co/XTZo2Tm0e2
1255893276269273000,Thu Apr 30 16:14:25 +0000 2020,#CoronaCareByCCI 30th April, 2020  Food packets handed over to needy persons of #Saran on request of @D_NTiwari… https://t.co/HOzfydPqzP
1255891950554632200,Thu Apr 30 16:09:09 +0000 2020,#CoronaCareByCCI 30th April, 2020 On request of @RebellionNeeraj #DUSIB food packets handed over at #Mandawali.… https://t.co/Mpkghzeg98
1255889593234120700,Thu Apr 30 15:59:46 +0000 2020,#CoronaCareByCCI 30th April, 2020 On request of #DUSIB dinner packets handed over to volunteers at #PaschimVihar… https://t.co/KxFrbXwrF6
1255888610844217300,Thu Apr 30 15:55:52 +0000 2020,#CoronaCareByCCI 30th April, 2020 Dinner packets handed over to volunteers at #Inderlok on request of #AnnieRaja… https://t.co/umxCblroIT
1255887189197504500,Thu Apr 30 15:50:13 +0000 2020,#CoronaCareByCCI 30th April,2020  On request of @nishikant_dubey dinner packets distributed at #Narela.… https://t.co/7ZX1u032jb
1255886262046613500,Thu Apr 30 15:46:32 +0000 2020,#CoronaCareByCCI 30th April,2020 Dinner packets handed over to volunteers of Antyodaya Niketan for specially-abled… https://t.co/KJMcwFVlaG
1255885746503729200,Thu Apr 30 15:44:29 +0000 2020,#CoronaCareByCCI 30th April, 2020  On request of @nishikant_dubey dinner packets distributed at #Burari… https://t.co/b5DhJhZ4z4
1255884363910148000,Thu Apr 30 15:39:00 +0000 2020,#CoronaCareByCCI Food packets handed over on 30th April, 2020 in #VPHouse #IndiaFightsCorona  @IndianExpress… https://t.co/J9pdIgOzkr
1255883978571038700,Thu Apr 30 15:37:28 +0000 2020,#CoronaCareByCCI 30th April 2020  Dinner packets distributed at #AaramBagh on request of @M_Lekhi #LetsFeedThePoor… https://t.co/RX75poBOfL
1255882714319741000,Thu Apr 30 15:32:26 +0000 2020,#CoronaCareByCCI 30th April, 2020  Dinner packets handed over at #NetajiNagar on request of  @ShahnawazBJP… https://t.co/QRRR0YOfA1
1255771766573502500,Thu Apr 30 08:11:34 +0000 2020,#CoronaCareByCCI 30th April, 2020 On request of @ShahnawazBJP lunch packets distributed at #MayurVihar… https://t.co/QKKjN7RBAW
1255762634898468900,Thu Apr 30 07:35:17 +0000 2020,#CoronaCareByCCI 30th April, 2020 On request of #DUSIB food handed over to volunteers at #PashchimVihar… https://t.co/ClMfFruzsU
1255762193183764500,Thu Apr 30 07:33:32 +0000 2020,#CoronaCareByCCI 30th April, 2020 On request of @RebellionNeeraj @AAPDelhi #DUSIB food packets distributed in… https://t.co/XuYSR9HMHj
1255754891751944200,Thu Apr 30 07:04:31 +0000 2020,#CoronaCareByCCI 30th April, 2020 Lunch packets distributed at #KarolBagh on request of #DRaja #LetsFeedThePoor… https://t.co/EsKgA90jXZ
1255753171139391500,Thu Apr 30 06:57:41 +0000 2020,#CoronaCareByCCI 30th April, 2020 On request of @ShahnawazBJP lunch packets handed over at #NetajiNagar for distrib… https://t.co/bDrY7ad9OH
1255749638218371000,Thu Apr 30 06:43:39 +0000 2020,#CoronaCareByCCI  @peta @pfaindia @gauri_maulekhi @Manekagandhibjp #SaveAnimals @kanikadewanpfa @khurafatinitin… https://t.co/SB9lCE7ufS
1255748540493512700,Thu Apr 30 06:39:17 +0000 2020,#CoronaCareByCCI 30th April 2020  Lunch packets distributed at #AaramBagh on request of @M_Lekhi  #LetsFeedThePoor… https://t.co/vxhUou8rtS
1255748293713293300,Thu Apr 30 06:38:18 +0000 2020,#CoronaCareByCCI 30th April, 2020 Lunch packets handed over to volunteers of Antyodaya Niketan for specially-abled… https://t.co/Sn2MOmQVW1
1255713846859198500,Thu Apr 30 04:21:25 +0000 2020,#RIPRishiKapoor #RishiKapoor https://t.co/FUe6j2NrB0
1255700150137131000,Thu Apr 30 03:27:00 +0000 2020,Many Happy Returns of the day to @M_Lekhi (Member, CCI) on her #birthday today.  #HappyBirthday https://t.co/pfPOvql8Lc
1255700150032437200,Thu Apr 30 03:27:00 +0000 2020,Many Happy Returns of the day to @PradanBaruah (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/mnPgnvFRsM
1255697130267701200,Thu Apr 30 03:15:00 +0000 2020,Many Happy Returns of the day to @PatelJivabhai (Member, CCI) on his #birthday today. #HappyBirthday https://t.co/UezbFZgDtO
1255682593640480800,Thu Apr 30 02:17:14 +0000 2020,#CoronaCareByCCI  Since 22nd April, 2020 Lunch &amp; Dinner provided by @ccoi_1947 team to the labour in #VPHouse.… https://t.co/TSrkHHubMg
1255679510097223700,Thu Apr 30 02:04:59 +0000 2020,Dedicated to #CoronaWarriors by ITBP Jawan Arjun Kheriyal #Covid19 #ITBP @ITBP_official #SaluteCoronaWarriors… https://t.co/QqBvK10jd1
1255577313342701600,Wed Apr 29 19:18:53 +0000 2020,#CoronaCareByCCI 29th April, 2020  On request of @nishikant_dubey dinner packets distributed at #Burari… https://t.co/lis6zJ8NfJ
1255576266507292700,Wed Apr 29 19:14:44 +0000 2020,#CoronaCareByCCI 29th April 2020  On request of @nishikant_dubey dinner packets handed over to volunteers at… https://t.co/JlsJPgSdzZ
1255575528624406500,Wed Apr 29 19:11:48 +0000 2020,#CoronaCareByCCI 29th April, 2020 On request of @RebellionNeeraj #DUSIB food packets handed over at #Mandawali.… https://t.co/y8fryd1auT
1255575248662966300,Wed Apr 29 19:10:41 +0000 2020,#CoronaCareByCCI 29th April 2020  On request of @nishikant_dubey dinner packets handed over to volunteers at… https://t.co/uMCB5tEjrn
1255574895590666200,Wed Apr 29 19:09:17 +0000 2020,#CoronaCareByCCI 29th April, 2020 Dinner packets handed over to volunteers at #Inderlok on request of #AnnieRaja… https://t.co/l0QC1RKVOF
1255574269880225800,Wed Apr 29 19:06:48 +0000 2020,#CoronaCareByCCI 29th April, 2020 On request of @ShuklaRajiv dinner packets handed over to volunteers for distribut… https://t.co/ODmmIg2oa0
1255573978074108000,Wed Apr 29 19:05:38 +0000 2020,#CoronaCareByCCI 29th April, 2020 On request of @Iyrcngo food packets handed over to their volunteers.… https://t.co/swvKxj3aiH
1255573301486747600,Wed Apr 29 19:02:57 +0000 2020,#CoronaCareByCCI 29th April, 2020 Dinner packets handed over to volunteers of Antyodaya Niketan for specially-abled… https://t.co/paCjlraXBi
1255572983881449500,Wed Apr 29 19:01:41 +0000 2020,#CoronaCareByCCI 29th April, 2020  Dinner packets handed over at #NetajiNagar on request of @ShahnawazBJP… https://t.co/LLkmBdr46B
1255572722186256400,Wed Apr 29 19:00:39 +0000 2020,#CoronaCareByCCI 29th April 2020  Dinner packets distributed at #AaramBagh on request of @M_Lekhi #LetsFeedThePoor… https://t.co/KX2JPdb9zE
1255473655829627000,Wed Apr 29 12:26:59 +0000 2020,#CoronaCareByCCI Team of @ccoi_1947 to feed the #cows on streets of #Delhi. @PMOIndia @peta @pfaindia… https://t.co/Hj8r3WCWzG
1255469654962851800,Wed Apr 29 12:11:05 +0000 2020,RT @dogsneedhelp: This is what a humane &amp; progressive institution looks like. Thank you dear @AnubhavMohanty_ &amp; @ccoi_1947 https://t.co/PPi…
1255419311142953000,Wed Apr 29 08:51:02 +0000 2020,#CoronaCareByCCI 29th April, 2020  On request of @ShahnawazBJP lunch packets distributed at #MayurVihar… https://t.co/U2iYFF62ho
1255414815700508700,Wed Apr 29 08:33:11 +0000 2020,#CoronaCareByCCI 29th April, 2020 On request of @RebellionNeeraj @AAPDelhi #DUSIB food packets distributed in… https://t.co/E2V8yeaAsR
1255391396095307800,Wed Apr 29 07:00:07 +0000 2020,#CoronaCareByCCI 29th April, 2020 On request of #DUSIB food handed over to volunteers at #PashchimVihar… https://t.co/rkDjMtAyzD
1255390657067262000,Wed Apr 29 06:57:11 +0000 2020,#CoronaCareByCCI 29th April, 2020 Food packets handed over for distribution in #CentralDelhi on request of… https://t.co/ER8wJwUbct
1255390131814613000,Wed Apr 29 06:55:06 +0000 2020,#CoronaCareByCCI 29th April, 2020 Lunch packets handed over to volunteers of Antyodaya Niketan for specially-abled… https://t.co/KcCMN0Quft
1255388108314620000,Wed Apr 29 06:47:03 +0000 2020,#RIP #IrrfanKhan  #RIP_इरफ़ान_खान https://t.co/vREvhJiRpW
1255386649535688700,Wed Apr 29 06:41:15 +0000 2020,#CoronaCareByCCI 29th April, 2020 On request of @ShahnawazBJP lunch packets handed over at #NetajiNagar for distrib… https://t.co/XBFvi6D0Bo
1255385791028760600,Wed Apr 29 06:37:51 +0000 2020,#CoronaCareByCCI 29th April, 2020 Lunch  packets handed over to volunteers at #Madipur  #LetsFeedThePoor… https://t.co/kCEN0INVHn
1255377421412466700,Wed Apr 29 06:04:35 +0000 2020,#CoronaCareByCCI 29th April, 2020 Lunch packets distributed at #KarolBagh on request of #DRaja #LetsFeedThePoor… https://t.co/Gn4fysd9h6
1255372944680894500,Wed Apr 29 05:46:48 +0000 2020,#CoronaCareByCCI 29th April,2020 On request of @M_Lekhi lunch packets distributed at #AaramBagh  #LetsFeedThePoor… https://t.co/HDZ8NQCyFf
1255307222583857200,Wed Apr 29 01:25:39 +0000 2020,RT @AnubhavMohanty_: I thank @pfaindia &amp; @ccoi for their support &amp; request all  to kindly feed stray cows,dogs,cats,birds etc, around you.…
1255307124659421200,Wed Apr 29 01:25:15 +0000 2020,RT @Geeta_Mohan: @ccoi_1947 @AnubhavMohanty_ @peta @pfaindia @gauri_maulekhi @Manekagandhibjp @kanikadewanpfa @khurafatinitin @sharathkamal…
1255306969457537000,Wed Apr 29 01:24:38 +0000 2020,RT @M_Lekhi: @ccoi_1947 @PMOIndia @arjunrammeghwal @MLekhiOffice @maryashakil @PoulomiMSaha @payalmehta100 @_pallavighosh @abhinavsaha @ano…
1255220185398722600,Tue Apr 28 19:39:47 +0000 2020,#CoronaCareByCCI Food packet handed over to volunteers at #GandhiNagar on request of @AnubhavMohanty_  on 28th Apri… https://t.co/aWnXku4roN
