id,created_at,text
1259967642951090200,Mon May 11 22:04:29 +0000 2020,Kelli O'Hara on audio drama: “We’re using your imagination. We’re not giving you everything. We’re letting you buil… https://t.co/y1iLvQG4yI
1259961923094839300,Mon May 11 21:41:46 +0000 2020,Little Richard was a living legend who brought glorious ridiculousness to rock 'n' roll — then taught a generation… https://t.co/LeDYsvRfsS
1259872523669303300,Mon May 11 15:46:31 +0000 2020,Take a break from your language-learning app and instead use Netflix to hone your skills with these great foreign T… https://t.co/SzpIV7uH6V
1259867054036877300,Mon May 11 15:24:47 +0000 2020,Netflix’s drug story compendium "Have a Good Trip" is like a long, awkward hang in your dealer’s grimy apartment https://t.co/1Vah3C0uw3
1259861393794351000,Mon May 11 15:02:18 +0000 2020,Janet Eilber on the later years of Martha Graham: “She thought if she couldn’t be on the stage her life was over, b… https://t.co/s8vk4Ybj3u
1259855920374452200,Mon May 11 14:40:33 +0000 2020,The internet has long been identified as a breeding ground for public shame, but the coronavirus has advanced the g… https://t.co/VrT3DU7iAh
1259851140054859800,Mon May 11 14:21:33 +0000 2020,What to livestream today: Frieze New York and a conversation with André Holland https://t.co/r4v2MctYAR
1259841298988703700,Mon May 11 13:42:27 +0000 2020,This week on "Billions": Axe finally accept's Mike challenge to debate him in a public forum. But who's playing who… https://t.co/hlSitgzlMl
1259840696640573400,Mon May 11 13:40:03 +0000 2020,RT @ASoloski: I wrote about workplace comedies, which are the best kind of comedies. https://t.co/mKTmCVgykq
1259836216826093600,Mon May 11 13:22:15 +0000 2020,Caitriona Balfe, Diana Gabaldon and the showrunner Matthew B. Roberts discussed the shocking season finale of "Outl… https://t.co/yvYcnMt2ZB
1259830972490698800,Mon May 11 13:01:25 +0000 2020,Is America ready to rock again? Travis McCready is scheduled to hit the stage Friday in Arkansas for what appears t… https://t.co/WSaDaIjzCG
1259787486781472800,Mon May 11 10:08:37 +0000 2020,Jerry Stiller, who has died at age 92, was in fewer than 30 of the 180 episodes of "Seinfeld," but he was an essent… https://t.co/ocCiAVxa42
1259659065233416200,Mon May 11 01:38:19 +0000 2020,One element in “The Last Dance,” the ESPN series about Michael Jordan's final season with the Bulls, has received n… https://t.co/AA8HNKZWQk
1259599477989572600,Sun May 10 21:41:32 +0000 2020,Looking for something to watch tonight? We've got you covered. https://t.co/y26KBRUOry
1259555771441983500,Sun May 10 18:47:51 +0000 2020,Little Richard: an ecstasy you couldn’t refuse. Hear 15 of his essential songs. https://t.co/19KdcKeRTW https://t.co/mzimAYi6gp
1259552615504937000,Sun May 10 18:35:19 +0000 2020,Classical architecture, he once said, is "gold in the bank. The other stuff is leveraged buyouts and soybean future… https://t.co/ozQVnA4cj9
1259541466470285300,Sun May 10 17:51:01 +0000 2020,What's on TV Today: Mark Ruffalo stars alongside himself in a new HBO limited series, and Comedy Central introduces… https://t.co/tSkvLShYEr
1259536038868983800,Sun May 10 17:29:27 +0000 2020,Why watching "Little House on the Prairie" right now is reassuring. Really. Hear us out. https://t.co/hPZIorfiZF
1259530571929260000,Sun May 10 17:07:43 +0000 2020,Betty Wright had her first hit, "Clean Up Woman," at 17. She has died at 66. https://t.co/elhbqxWwwd
1259519837203824600,Sun May 10 16:25:04 +0000 2020,Is America ready to rock again? Travis McCready is to hit the stage Friday in Arkansas for what appears to be the f… https://t.co/LQ9jW4HJ6A
1259516416430166000,Sun May 10 16:11:29 +0000 2020,HBO's "I Know This Much Is True": a great American actor in what wants to be a great American tragedy https://t.co/iIZ9TN3D19
1259498921329668000,Sun May 10 15:01:57 +0000 2020,“When I first heard it, it almost brought me to tears.” A new album released by the New York Public Library collect… https://t.co/oy3T75atdB
1259491754874732500,Sun May 10 14:33:29 +0000 2020,Social isolation is a strain on dancers. But with performances postponed indefinitely, cross-training — and particu… https://t.co/PwrgecoSkP
1259488368133628000,Sun May 10 14:20:01 +0000 2020,"We really aren’t considered as American as most others" https://t.co/bRpEX6AD7l
1259475945238540300,Sun May 10 13:30:39 +0000 2020,Newly found sketches by the great portraitist John Singer Sargent illuminate the story of one of his muses: Thomas… https://t.co/B5tE1nfZJ6
1259470589640802300,Sun May 10 13:09:23 +0000 2020,When he founded Uptown Records in 1986, he created a home for artists who melded hip-hop swagger with traditional R… https://t.co/eehh6HRXbL
1259456397638619100,Sun May 10 12:12:59 +0000 2020,Happy Mother's Day! In strange times, these strange movie mothers may be just what we need. https://t.co/IivgU62IHI
1259378346338607000,Sun May 10 07:02:50 +0000 2020,"S.N.L." wrapped an unprecedented season with another remotely produced episode, featuring Mother's Day salutes by… https://t.co/41ou1mwsrE
1259256461064102000,Sat May 09 22:58:30 +0000 2020,Concerts are canceled. Nightclubs shuttered. But a new type of gathering was born on social media, with rap stars l… https://t.co/orb3iofg8I
1259232137103978500,Sat May 09 21:21:51 +0000 2020,Nostalgic for hair metal's heydays? Reminisce with these 15 videos. https://t.co/XG9fxmHYRq
1259224420926795800,Sat May 09 20:51:11 +0000 2020,Traditional Saturday night entertainment is currently in short supply. Here are our guides for what to watch until… https://t.co/AZLcNJDy7b
1259220712721657900,Sat May 09 20:36:27 +0000 2020,Here are 5 art accounts to follow on Instagram https://t.co/EorV2qFZQA
1259211782771609600,Sat May 09 20:00:58 +0000 2020,“I was really interested in telling a story of old Hollywood that was different than we’ve seen previously,” said L… https://t.co/wGtjuk9YZo
1259206225536921600,Sat May 09 19:38:53 +0000 2020,What’s on TV today: A documentary on the sci-fi-esque Biosphere 2 experiment arrives on Hulu, and a jukebox-musical… https://t.co/gAozWj1unM
1259198341923188700,Sat May 09 19:07:34 +0000 2020,For almost a decade, his Uptown Records was one of the most musically important and financially successful record l… https://t.co/NgGmsBzOz5
1259184429857202200,Sat May 09 18:12:17 +0000 2020,Indie music venues are critical to local scenes and artists on the rise. With concerts on hold during the pandemic,… https://t.co/zUtOwTsm6E
1259172482893914000,Sat May 09 17:24:48 +0000 2020,What do the Harlem Globetrotters, guacamole and Julia Child have in common? They're all subjects of this week's col… https://t.co/qrELDJF0mb
1259167007083319300,Sat May 09 17:03:03 +0000 2020,Little Richard did not invent rock ’n’ roll. But he raised the energy level several notches and created something n… https://t.co/LSVRmrmuKu
1259161914774630400,Sat May 09 16:42:49 +0000 2020,The rapper and Instagram star 6ix9ine released a new song on Friday and unleashed a defiant rant on Instagram Live https://t.co/cf1cOLqHqu
1259156563442499600,Sat May 09 16:21:33 +0000 2020,Dua Lipa’s "Physical" gets you moving. See how she makes a dance hit in the new episode of "Diary of a Song."… https://t.co/kwBUFPSx8c
1259151000243503000,Sat May 09 15:59:27 +0000 2020,“Mrs. Doubtfire” got through three performances before Broadway shut down. This is a look at how the effects of the… https://t.co/QogxbcH52t
1259140585409122300,Sat May 09 15:18:03 +0000 2020,Andre Harrell, executive who bridged hip-hop and R&amp;B, dies at 59 https://t.co/KK1a2OqB1c https://t.co/5mZeM7xf40
1259136295323959300,Sat May 09 15:01:01 +0000 2020,"The virus can stop our travel plans, but it cannot stop our travel dreams." According to Rick Steves, dreaming of… https://t.co/jub9D4O0m1
1259130867198369800,Sat May 09 14:39:26 +0000 2020,RT @nytimesmusic: Little Richard, flamboyant wild man of rock ’n’ roll, dies at 87 https://t.co/UWyfDwG5FR https://t.co/tGRZJo35ta
1259130847862669300,Sat May 09 14:39:22 +0000 2020,Richard Penniman, better known as Little Richard, who combined the sacred shouts of the black church and the profan… https://t.co/bJuWvO224z
1259123573148483600,Sat May 09 14:10:27 +0000 2020,Missing long walks around the city? Take a stroll with our critic, who explores the Brooklyn Bridge and the neighbo… https://t.co/p8bB0kb9Kq
1259118391174054000,Sat May 09 13:49:52 +0000 2020,After losing his hearing as a child, Satish Gujral became one of India’s best-known painters, sculptors and archite… https://t.co/nsTGUmDCwL
1259112870484336600,Sat May 09 13:27:56 +0000 2020,Even TV writers are looking for shows to watch as they shelter in place. We asked 11 of them about what they are wa… https://t.co/eH3uAsvW6w
1259098205666578400,Sat May 09 12:29:39 +0000 2020,Museum exhibitions in much of the world were put on pause in early or mid-March, postponed indefinitely as many cou… https://t.co/W1VyoWfTrP
1259091191162904600,Sat May 09 12:01:47 +0000 2020,The novelist Mieko Kawakami writes about women who are not bound by what Japanese society expects of them https://t.co/nO8u8RonTB
1259085707878060000,Sat May 09 11:40:00 +0000 2020,Millie Small, the Jamaican singer whose 1964 hit, “My Boy Lollipop,” introduced the upbeat rhythms of ska to intern… https://t.co/FzGSrr6i1E
1258908565210902500,Fri May 08 23:56:05 +0000 2020,The Korean Cultural Center of New York is offering 10 recent titles to stream on its website for free (with English… https://t.co/DOu6BPDzEE
1258885554411843600,Fri May 08 22:24:39 +0000 2020,A suburban fashionista falls for a Hollywood punk in "Valley Girl," a musical remake of the cult 1983 rom-com https://t.co/iBkRyYkwo6
1258879733317734400,Fri May 08 22:01:31 +0000 2020,When New York reopens, upstate arts will test the waters https://t.co/P0VX7gvQd8
1258877123244277800,Fri May 08 21:51:09 +0000 2020,RT @nytimesmusic: 6ix9ine returns with new song and defiant livestream: "I ratted" https://t.co/RdEWnJu3Xd https://t.co/0RSa8RIT3A
1258873938941218800,Fri May 08 21:38:30 +0000 2020,Critics are asking the National Geographic Society to find a way to expand its Washington headquarters without remo… https://t.co/y1XTSL5vbh
1258868475851931600,Fri May 08 21:16:47 +0000 2020,Amazon's "Four More Shots Please!" is a direct descendant of HBO's "Sex and the City," but for the Indian market, w… https://t.co/fFIHdxdUGI
1258854111228964900,Fri May 08 20:19:43 +0000 2020,In the suddenly reduced circumstances of singing competitions like "The Voice" and "American Idol," all the world —… https://t.co/hXBWdA2Wwy
1258848344845230000,Fri May 08 19:56:48 +0000 2020,The artist Ebony Flowers illustrates the prospects of "pandemic parenting." https://t.co/4YMqCZcXaI
1258840745324281900,Fri May 08 19:26:36 +0000 2020,Paul Shelden, a clarinetist whose wide-ranging career took him to Broadway and the White House, and a stage shared… https://t.co/cFdKV5RvdJ
1258835383330242600,Fri May 08 19:05:18 +0000 2020,What's on TV today: Netflix debuts a jazz-infused mini-series by Jack Thorne. And footage of the Los Angeles Philha… https://t.co/fVzTBgoJLJ
1258829947294146600,Fri May 08 18:43:42 +0000 2020,RT @juliarebeccaj: Here's what NY's reopening plan means for the arts. An interesting tidbit: Some museum officials are trying to convince…
1258826445348110300,Fri May 08 18:29:47 +0000 2020,Catch these 11 great movies and shows before they leave Netflix this month https://t.co/fe3IRDfF93
1258820591609622500,Fri May 08 18:06:31 +0000 2020,Hayley Williams lays down new roots on her first solo album. Read our review of "Petals for Armor."… https://t.co/axkENU6Kck
1258815271298621400,Fri May 08 17:45:22 +0000 2020,RT @ManohlaDargis: Old Hollywood musicals are helping me keep it together (mostly!) during lockdown. For my latest, I wrote about five fabu…
1258810572277264400,Fri May 08 17:26:42 +0000 2020,Ian Whitcomb, who released the hit rock ‘n’ roll song “You Turn Me On” before becoming a celebrated historian and p… https://t.co/8V4GTviW3p
1258805113415762000,Fri May 08 17:05:01 +0000 2020,The governor's reopening plan will allow upstate theaters and museums to open first, meaning a place like the Herki… https://t.co/HysHKYyWcy
1258792258201161700,Fri May 08 16:13:56 +0000 2020,Ariana Grande and Justin Bieber’s slow dance, and 10 more new songs: Hear the Playlist https://t.co/ERIsmjar1G https://t.co/6KCyVEVSb2
1258784864679198700,Fri May 08 15:44:33 +0000 2020,“Only Donald Trump would dismiss the concerns of a front-line nurse at a reception to celebrate National Nurses Day… https://t.co/fodoGYg58w
1258779540559671300,Fri May 08 15:23:24 +0000 2020,Here are five new comedy specials that will let you forget the current moment (that's a good thing) https://t.co/0thY2UD9pQ
1258774002190909400,Fri May 08 15:01:23 +0000 2020,What to livestream this weekend: Tim McGraw live; Blake Shelton and Gwen Stefani at The Opry; Erykah Badu and Jill… https://t.co/52MWgYRoAG
1258768649554464800,Fri May 08 14:40:07 +0000 2020,For artists, writers and composers, a prestigious residency was something to covet. But the extra isolation during… https://t.co/LCTn4OAxUH
1258763549456957400,Fri May 08 14:19:51 +0000 2020,RT @poniewozik: I wrote about the bittersweet, unsettling quarantine versions of ‘American Idol’ and ‘The Voice.’ https://t.co/20b19o0WI0
1258759544542507000,Fri May 08 14:03:56 +0000 2020,“We’re always asking ourselves, ‘what is the contemporary question?’” Hulu presents Catherine the Great, but not as… https://t.co/pfiGPpU6F3
1258754350551388200,Fri May 08 13:43:18 +0000 2020,Stephen Colbert on the Twitter feud between Axl Rose and Treasury Secretary Steven Mnuchin: “Now, Covid isn’t just… https://t.co/o9vUwJTvj0
1258732693610774500,Fri May 08 12:17:14 +0000 2020,"This American Life," the first-ever recipient of a Pulitzer Prize for audio reporting, began as a slacker cousin o… https://t.co/lEp4Xr6ykO
1258549940323668000,Fri May 08 00:11:03 +0000 2020,In "Rewind," a disturbingly personal documentary, a filmmaker looks back on his experience of being sexually abused… https://t.co/3tpyVCraJP
1258544467071529000,Thu May 07 23:49:18 +0000 2020,A trite premise is stretched glacially over 90 minutes in “Clementine,” an erotic thriller that runs low on both er… https://t.co/oTbducLswK
1258539130964766700,Thu May 07 23:28:06 +0000 2020,These five movies show the human spirit overcoming crisis or hardship — inspiration we could use right about now https://t.co/UlGWyvKdL3
1258533848066830300,Thu May 07 23:07:06 +0000 2020,Here are 10 podcasts that can help keep you plugged into the art-world conversation while museums and galleries are… https://t.co/LHeFI0dyLV
1258528322897629200,Thu May 07 22:45:09 +0000 2020,Looking for something to watch this weekend? Our TV critic recommends a Mother’s Day-themed comedy special, a great… https://t.co/lRjw6pZdZV
1258522797833216000,Thu May 07 22:23:11 +0000 2020,When your partner interrupts an idyllic Catskills day by ducking out to watch the birth of his child by another wom… https://t.co/uGJArUwAcE
1258517617511260200,Thu May 07 22:02:36 +0000 2020,Gil Schwartz, a Westinghouse and CBS executive, had a long-secret alter ego: Stanley Bing, a humor columnist who sk… https://t.co/WAjzbkq1JV
1258511535955038200,Thu May 07 21:38:26 +0000 2020,Chiara Mastroianni lights up Christophe Honoré’s fantastical comedy, “On a Magical Night.” https://t.co/FnFhfkBswX
1258505763506421800,Thu May 07 21:15:30 +0000 2020,A riveting Sarah Bolger adds emotional weight to "A Good Woman Is Hard to Find," a tale of a young widow driven to… https://t.co/xGbFga8r0j
1258500284323635200,Thu May 07 20:53:44 +0000 2020,Mossville is a small, predominantly black community in Louisiana that has survived since it was founded by a freed… https://t.co/elnH2raLZa
1258494756063240200,Thu May 07 20:31:46 +0000 2020,What's on TV today: A drama from one of the screenwriters of “Black Panther” is on Netflix. And “Blindspot” returns… https://t.co/3LZqhaIVCC
1258491476499148800,Thu May 07 20:18:44 +0000 2020,RT @uugwuu: Spoke to Ira Glass and Nadia Reiman about This American Life winning the Pulitzer https://t.co/QFuL9ykmjh
1258491015683506200,Thu May 07 20:16:54 +0000 2020,The number of lesbian bars in America has dwindled, and those remaining face economic hardship from the coronavirus… https://t.co/sEJEprxTJy
1258488294133969000,Thu May 07 20:06:05 +0000 2020,A factory worker learns there’s more to life than muscle memory in the heartfelt drama “Working Man” https://t.co/dtAuIfvA2K
1258483163023761400,Thu May 07 19:45:42 +0000 2020,Weekend guide to the arts: Our writers recommend things to watch and listen to while we're stuck at home https://t.co/Kr0g0TKS96
1258477393225932800,Thu May 07 19:22:46 +0000 2020,The jumpin’ jive glories of 1940s Hollywood musicals lift us out of the everyday one tap, leap and irresistible bea… https://t.co/jOd9rWLTiP
1258472641100464000,Thu May 07 19:03:53 +0000 2020,A filmmaker returns to her past and enlists her former professor to try to solve the cold case of her college frien… https://t.co/jtxyUOAAbd
1258467091151233000,Thu May 07 18:41:50 +0000 2020,10 new books recommended by critics and editors at The New York Times https://t.co/LYC0y15EVo
1258464134020190200,Thu May 07 18:30:05 +0000 2020,With entire families locked down together, a new photographic phenomenon has emerged: “quarantine portraits.” The u… https://t.co/wZgJSv12JB
1258461140855730200,Thu May 07 18:18:11 +0000 2020,Newly found sketches by the great portraitist John Singer Sargent illuminate the story of one of his muses: Thomas… https://t.co/415YGPsmPJ
1258455952052928500,Thu May 07 17:57:34 +0000 2020,Dua Lipa’s "Physical" gets you moving. See how she makes a dance hit in the new episode of "Diary of a Song."… https://t.co/FSCBqMCcUg
1258452718580088800,Thu May 07 17:44:43 +0000 2020,Missing the sounds of New York, like screeching subways and busy bars? Press play. https://t.co/1iW0CehYVn
1258449720806080500,Thu May 07 17:32:48 +0000 2020,Beanie Feldstein rocks as a nerdy high-schooler who transforms into a music critic in the clever comedy "How to Bui… https://t.co/fphnwJaaNk
1258447883558424600,Thu May 07 17:25:30 +0000 2020,RT @ditzkoff: Saturday Night Live will air a new at-home episode this weekend that will serve as its season finale, NBC says. (No word on a…
1258446652987314200,Thu May 07 17:20:37 +0000 2020,“It all started with the protests, and then we got the virus and the pandemic, so we’re talking about nearly a year… https://t.co/DgQGA4sxKI
1258441115528724500,Thu May 07 16:58:37 +0000 2020,Listen to Florian Schneider’s 10 essential songs, in Kraftwerk and beyond https://t.co/3L0POV6xdS https://t.co/UJWDDNJm6G
1258436768094998500,Thu May 07 16:41:20 +0000 2020,Dave Greenfield’s sound has been credited with helping the Stranglers transcend the British punk rock scene. He die… https://t.co/v4bIqoboHz
1258431628038283300,Thu May 07 16:20:55 +0000 2020,RT @MichaelPaulson: “Doubtfire,” disrupted: How the pandemic-prompted shutdown of Broadway is affecting lives and livelihoods. https://t.co…
1258427938669834200,Thu May 07 16:06:15 +0000 2020,If you loved "Parasite," here are 10 other Korean films you can stream for free https://t.co/CH6fCmCqCC
1258422223863513000,Thu May 07 15:43:33 +0000 2020,In “Intrigo: Dear Agnes,” Gemma Chan plays an unhappy wife who hires an old friend to kill her husband https://t.co/xKJ2DX43SX
1258416712673869800,Thu May 07 15:21:39 +0000 2020,Laura Harrier, whose character in “Hollywood," becomes a leading lady in the 1940s, drew inspiration from Hattie Mc… https://t.co/0tkrpxFtjA
1258411234115887000,Thu May 07 14:59:53 +0000 2020,Two new albums document one of the most thrilling artistic partnerships of our time: the collaboration between the… https://t.co/ii06vHxBuu
1258405698557411300,Thu May 07 14:37:53 +0000 2020,“Arkansas” takes an unusual perspective on a familiar genre, but is weighed down by its dull, uneven pace https://t.co/wH2L8cFLlV
1258400091473358800,Thu May 07 14:15:36 +0000 2020,In "Driveways," a young boy and his mother find kindness and friendship from an aging veteran, played by Brian Denn… https://t.co/Btfr63N6I5
1258394753600819200,Thu May 07 13:54:23 +0000 2020,The Broadway production of "Mrs. Doubtfire" employed about 150 people. Now, nearly all of them are out of work. “Pe… https://t.co/dCmuZhJMGy
1258394408556400600,Thu May 07 13:53:01 +0000 2020,RT @nytimesmusic: Diary of a Song:  Dua Lipa’s “Physical”  https://t.co/NhINnnnxCb https://t.co/HQZJw9rP03
1258389993753587700,Thu May 07 13:35:28 +0000 2020,Concerts are canceled. Nightclubs shuttered. But a new type of gathering was born on social media, with rap stars l… https://t.co/DV9WL25P0a
1258384431099895800,Thu May 07 13:13:22 +0000 2020,What to livestream today: Frances McDormand and Oscar Isaac read scenes from “Oedipus Rex”; nine boundary-breaking… https://t.co/thMCP9WRqL
1258379000038264800,Thu May 07 12:51:47 +0000 2020,She was among the first choreographers to exploit the inherent theatricality of dance, melding it with drama, poetr… https://t.co/kuI4MTaDur
1258366140050485200,Thu May 07 12:00:41 +0000 2020,If this year’s Theatertreffen had gone ahead, it would have featured more women-led productions than ever before. A… https://t.co/yk8KEWZjoy
1258353476461105200,Thu May 07 11:10:22 +0000 2020,Museum shows were postponed in the wake of the coronavirus. As shutdowns drag on, some are being canceled and years… https://t.co/84ODeQaWOq
1258350669997789200,Thu May 07 10:59:13 +0000 2020,“Yeah, according to Trump, he spent three years not preparing for a pandemic because he was distracted by all the s… https://t.co/dDz7ClZ0q1
1258156398388621300,Wed May 06 22:07:15 +0000 2020,“I feel we are all put on earth for a purpose and mine was singing,” the mezzo-soprano Rosalind Elias once said. “I… https://t.co/sjBQr5JyLu
1258139871920689200,Wed May 06 21:01:35 +0000 2020,The American Museum of Natural History said it would cut its full-time staff by about 200 people and put about 250… https://t.co/6XbTECF5VF
1258134481124429800,Wed May 06 20:40:09 +0000 2020,Jean Erdman, a modern dancer, choreographer and theater director whose work was suffused with the dreamlike aura of… https://t.co/g5q7D4pplE
1258128917736697900,Wed May 06 20:18:03 +0000 2020,What's on TV today: A documentary about Michelle Obama debuts on Netflix. And after four seasons, “Brockmire” wraps… https://t.co/AB9NTXMGQc
1258128799125909500,Wed May 06 20:17:35 +0000 2020,@aoscott Though it is a silent film, "Dr. Mabuse the Gambler" is shockingly contemporary and can be binge-watched o… https://t.co/76nCptVcrY
1258123382748520400,Wed May 06 19:56:03 +0000 2020,Drake was isolated (at the top) way before quarantine. @joncaramanica reviews "Dark Lane Demo Tapes."… https://t.co/ihjXyRzTQR
1258117841389322200,Wed May 06 19:34:02 +0000 2020,Italian history in all its bloody, sexy glory — that's Bertolucci's "1900." It's long but you've got the time now.… https://t.co/jWeZACOvVN
1258114278596501500,Wed May 06 19:19:53 +0000 2020,RT @margeincharge: Sign up for the Watching newsletter! Today’s is a good one, and it’s going out soon: https://t.co/OAfGsHn1rK (It’s free,…
1258110201313583000,Wed May 06 19:03:41 +0000 2020,RT @zwoolfe: Coronavirus threatens to utterly transform cultural life. But the impact of the 1918 flu pandemic on music was...surprisingly…
1258104675108257800,Wed May 06 18:41:43 +0000 2020,Our critics on what gallery exhibitions to explore from home: Rodney McMillian’s paintings on found blankets in “Re… https://t.co/OVYjqKtbmg
1258101311159050200,Wed May 06 18:28:21 +0000 2020,"Becoming" doesn't reveal anything we don't already know about Michelle Obama, but it does offer sharper versions o… https://t.co/THbZTPeA8B
1258096994238763000,Wed May 06 18:11:12 +0000 2020,The coronavirus lockdown is spurring some artists toward new ways of working, and grinding others to a halt. The pr… https://t.co/GG34yg9dXp
1258092158504091600,Wed May 06 17:51:59 +0000 2020,@CherylStrayed and author Alice Walker have a  conversation about dreams, solitude and the time it takes to heal. L… https://t.co/krEWBQZnVF
1258087852824563700,Wed May 06 17:34:52 +0000 2020,Small clubs hold decades of rock history and are critical to local scenes and artists on the rise. Can they survive… https://t.co/xyytnaFn5v
1258084581758075000,Wed May 06 17:21:53 +0000 2020,Florian Schneider, one of the founders of Kraftwerk, the German band that revolutionized pop music through its embr… https://t.co/GArzJI3XQI
1258081656604328000,Wed May 06 17:10:15 +0000 2020,Museums are rushing to create meaningful interactions online, but artists have been doing this since the ’90s. No o… https://t.co/LK4ITWpu0r
1258077113925730300,Wed May 06 16:52:12 +0000 2020,David Adjaye’s sketch book, black female writers and David Shrigley’s weird comic drawings are among Martha Schwend… https://t.co/d88VY6koyO
1258069542850486300,Wed May 06 16:22:07 +0000 2020,RT @kimmelman: My latest walk is online now: home to work with Marion Weiss and Michael Manfredi, from the Brooklyn Heights Promenade, over…
1258061285733863400,Wed May 06 15:49:18 +0000 2020,For Your Weekend Watch, our critics and readers revisited Spike Lee's "Do the Right Thing." Guess what? It's still… https://t.co/DfFpRcmqhi
1258051544873865200,Wed May 06 15:10:36 +0000 2020,The novelist Peter De Vries proposed that a thinking person’s cereal might be branded “Joyce Carol Oates.”… https://t.co/mueyC1BJqe
1258050921994637300,Wed May 06 15:08:07 +0000 2020,RT @aoscott: it was a great pleasure to watch Bertolucci's misunderstood "1900" again and write about it, but I have some further thoughts…
1258048264949174300,Wed May 06 14:57:34 +0000 2020,NASA is eager to find additional commercial ventures for the space program. Enter Tom Cruise. https://t.co/BiP68d53G4
1258044503748944000,Wed May 06 14:42:37 +0000 2020,Stephen Colbert, after the president referred to him as talentless and unfunny: “It’s nice to know that Trump is st… https://t.co/IVIImdLuGg
1258041926714118100,Wed May 06 14:32:23 +0000 2020,The Museum of Fine Arts in Boston said that it would establish a $500,000 fund for diversity initiatives, a year af… https://t.co/bj5CQwl7zV
1258039391882182700,Wed May 06 14:22:18 +0000 2020,RT @taffyakner: I left my leave of absence to write about Val Kilmer, the movie hunk weirdo Batman body with a Mark Twain head who disappea…
1258038990344794000,Wed May 06 14:20:43 +0000 2020,RT @zwoolfe: Doubts growing about performances in NYC in 2020... Peter Gelb: “Hard decisions will need to be made in the coming weeks about…
1258038135318958000,Wed May 06 14:17:19 +0000 2020,RT @sisario: Boarded-up clubs, GoFundMe's, irreplaceable history: Indie venues fight to survive. https://t.co/bwG95YfCxB
1258035460103946200,Wed May 06 14:06:41 +0000 2020,A California appellate court rejected most of the $9.4 million that Quincy Jones was awarded by a jury in 2017 afte… https://t.co/pahSS859da
1258030664038875100,Wed May 06 13:47:38 +0000 2020,The 1918 flu pandemic did not transform the American cultural scene, as the new coronavirus threatens to. When the… https://t.co/9ObAAndJi1
1258027178991779800,Wed May 06 13:33:47 +0000 2020,The Brooklyn Bridge has been a star of the skyline since 1883. @kimmelman leads a virtual tour across it, with stop… https://t.co/dzK2Rw7oVP
1258019509279101000,Wed May 06 13:03:18 +0000 2020,What to livestream today: Jewel on self-care; performances by Amanda Seyfried, Marin Ireland and Christopher Abbott… https://t.co/Cl7vFV3Vn8
1257814712106041300,Tue May 05 23:29:31 +0000 2020,Here are four new family-friendly shows that you can enjoy discovering with your children — or at least tolerate wh… https://t.co/ImSLD2pGnK
1257809394001219600,Tue May 05 23:08:23 +0000 2020,Got stay-at-home listening time on your hands? Revisit our critics' list of the best albums of 2019. https://t.co/RfM6mdsJeS
1257803800259244000,Tue May 05 22:46:09 +0000 2020,With the Metropolitan Opera’s financial outlook grim and its September opening in jeopardy, it will put 41 staff me… https://t.co/BN6gwuUbjT
1257787509976809500,Tue May 05 21:41:25 +0000 2020,The bands' looks were over-the-top. So were the aesthetics in their music videos. Watch 15 of the most memorable ha… https://t.co/J1LlkEvy0k
